2396785406	1 1 0 0 4 7 6 7 7 11 26 63 78 49 46 35 26 34 36 35 45 66 59 114 172 219	2146048959 2519415583 2125061638 2746829047 1996320016 2588624464 2286156214 2075153043 1559955951 2194397224 39801247 2745418847 2136180174 2101070944 2738522239 2061313995 2808593267 2024320182 2009655216 2319525910 2169592415 2127459506 2555972765 2324604422 2808767923 1512891421 2128714379 2206494967 2802727333 2041541350 2073088466 2011375401 1968966143 2044204399 2043509928 2807223149 2071625561 2216863969 2064309504 2801147295 2049936997 2133861686 2020536434 2071584798 2431329972 2792047998 2770853881 2095491877 2047662044 2768189313 2051703418 1989153621 2121394597 2789324030 2801137649 2312977113 2800808881 2059020139 2016597942 2771764188 2029998165 2066989627 2068246377 2015929431 2120010341 2033698080 2006807880 2015983877 2319415223 1663432051 2042119865 2006593128 2257452692 1676837318 1992756136 1645356124 1660895634 1964683441 2053368077 1676813392 1604700527 67414827 2100165812 2115056033 1981424581 2023463914 2811427691 2790170142 2754520458 2034644516 1977279870 2594253744 1971381616 1748139539 1987324526 2033637326 1934958570 2171208285 2085289029 2748741935 2331079500 2888793600 2889279107 1510984050 1967615000 2330368397 2225082386 2524602734 265476308 2037935508 2414356107 1437579115 1556597914 2318523179 2330784613 1978622785 2026559735 333372372 1629990510 2243463672 2018497930 36073461 194007039 1670701520 70706548 2766282748 23807747 2590458031 2806314717 2888637700 1559105241
2516837636	0 1 0 1 1 3 2 4 22 2 9 3 10 13 11 8 6 0	1588540879 2211312490 2160017392 956197148 2397825045 2013033140 1517429761 2282608448 1680742397 1586120948 950382522 2269822662 2406160402 1601472495 2243914703 2818229726 1969561484 2759161668 2822656506 2814509773
2802434214	2 11 6 18 8 12 6	2101556169 2096308971 2802149187 2809364543
2559963173	0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 2 20 23 15 4	2036080871 1655933542 2387874233 2233218280 2788985388 2263650778 2253908788 2078451138 2246918722 2529657749
1918892042	0 1 4 2 2 1 6 8 9 9 12 8 5 11 8 7 5 6 8	2075865293 1511888088 1727972289 2017515302 2200619088 1623043789 1671619853 2088713242 2073853828 1994942250 1967612291 2201987528 2012376669 2594841770 2554423931 2084913688 1752610365 2124015945 2202167717 1980647406 2363333128 2302662089 2077839319 2060962628 2034310515 2055497051 2035464933 1981390415 1971899780 2085936012 2247662187 2071014171 1987173400 2049943823 2055147328 2040356276 2093805647 2086454212 2050032741 1984332170 1640652215 53568750 2245009111 2241422244 2053145712 2052915856 1964650020 2030371131 1977627403 1963501365 1506719201 2048735341 2035452409 2749934945 2069367104 1668281619 1964408129 2011406538 1996130942 2293340216 2074720905 2089970067 2373124926 2745516246 2743050108 2747959621 2808718813 2737582229
2127169682	0 0 0 0 12 99 148 174 171 200 181 196 181 147 160 139 105 96 47	2103239853 1656731780 2133252868 2131212920 2611506938 1590269592 2397410996 104980622 1491431082 43545934 1560798398 2604873466 76721308 111488668 32314634 2398032910 2613741682 1576164548 2180227146 2396853542 2387956915 2400911942 2792728519 1955677211 2186333045 2402760406 571925191 2398585067 1556740421 1546844943 2120136986 1529993109 2130536320 2539557139 2769174685 54089079 2604738385 2181619726 2399244409 2395637693 2740223363 2800132140 75865068 2102908674 1974690417 2156536571 2155739614 2403979202 2589145172 1572214897 2402008791 2058644656 2407299849 1824475610 2750851991 2065125661 1448388504 2395108698 2505287184 2404972246 2592689211 2584718882 2578949647 2102520530 200940220 2751733670 2792654912 2410582300 2083424400 2395455398 2038813884 2614496000 2794518699 2805589175 2888915893 1483266828 1592917990 2051235696 2611081168 2794503613 2794870170 2794571109 2613332354 1814129181 2888011379 2404469427 2578567879 2572629741 2404442569 1571713733 2403539777 2801636414 2598565567 2773365616 2398421592 2167494351 2182857044 2056092768 2395477685 2478353922 2500154016 2487168777 2476018281 2480272669 2483938729 2885296320
2493684272	4 35 64 64 0 68 62 47 53 35 45 46 33 32 35 29 25 0 33 33 25 20 14 17 7	2004552741 2157001082
2704452232	15 85 104 101 88 75 84 50 39 21	2142403957 2158480761 2068917703 2136287174 2007110375
2641956638	1 20 61 87 105 126 71	2161908857
2306799369	1 5 10 11 13 19 25 18 33 30 37 28	2101730845
