2134212559	0 5 16 23 35 51 56 84 105 130 161 207 274 263 290 250 103	2058503137 65806946 2132135004 1988623917 2038677709 2131769232 2103997799 2064428286 2052718775 2098395302 2042984553 2002969407 1984077106 2114396644 2061887118 2169007001 2063334440 2087401054 2851886193 2168333317 2133300853 2087063942 1998309700 1511873822 2143214446 2166764400 2852513790 2122163354 2164566711 2041960412 1520175347 2062720236 2085899807 2098277871 2527004316 2038036044 2563656827 2091978562 2171290889 2017620942 2086839070 2541792765 2056061164 2166218295 1526520301 2150089956 2122398249 2342973802 2038834876 2428965074 1564194610 2094945690 2126492713 1964671510 2085067309 1982413921 2161943632 2005344030 2042016847 2516858621 1985023924 2338117771 1968791028 1975294446 2054263531 2548747278 2063170708 2342838199 2144796779 2154109833 1520175019 2241591760 1999583427 2000337867 2423236762 2146399597 1979746481 1996948817 2169394804 1969107482 1964266193 2078887023 2099233802 2080168154 2803653099 1590150733 2111425436 2050292303 2055190003 2122027454 2013294225 2294182909 2142732721 2041982225 1486316239 1985372560 2241234708 2567330569 2086729767 2290739714 2831185598 2092886105 2882845496 2091962418 2064162313 2069494545 2100373493 2007529692 9890428 1533429760 2546641693 2165708286 2268085697 2150911018 2878956460 2130221818 2345043583 2554336008 2507774658 1988397298 2612958211 2169292386 1544480952 2555631177 2104442861 2041687722 2042514814 2151976257 2158261970 2083860009 2295097342 2760341019 2014943675 2019847490 2066821233 2884098403 1969430823 2035754349 2135779482 2096094750 2790289405 1975004917 2052004564 1585800073 2768833599 1598138375 2067439318 2123763600 2024038480 1598266830 2566752166 1845390587 2104143382 2067445993 2138466258 1976229437 2293559285 1998209888 2090928857 2794532044 2061089453 2129022770 2612288242 2005362454 2099216109 1997252263 1536419712 2572611864 2564255882 2751939505 2000462731 2155130558 2563531281 2042347539 2087105579 2561375249 2058897701 2741012957 1519653971 2577968101 2756536492 2150553559 2170100900 2309747706 1515193692 1765562304 2613463204 2135053406 2151619100 2509267691 2790478331 2005335494 2020789076 1543338247 2029453848 2116757384 1996185082 2808629189 1528981488 2793815233 2160556826 2294932304 2088935468 324589949 2794141660 2158505633 1587703409 1551233146 2345300960 2305688887 2065086785 1995867748 2139557187 2034540921 2838044208 2889524113 1523425470 2186139562 2125867385 2096555365 1999961238 2578300101 1975309001 2036157452 2802068238 2058892428 2613939767 2011006245 2161088404 2613661285 2802358283 2800638097 1973954704 2101260981 2795890526 2103538433 2751442012 2000467784 2123373476 1552307822 2280703772 1489819704 2060486801 1972463443 2145427367 2054376485 2162384636 2726251983 2847292730 2296674574 2112480377 2052842457 2764169013 2752760414 1163893843 2577982930 2595238216 2073118227 2021733887 2799435671 1590991489 2007316644 2750996378 2575011175 1517470691 2135283201 2078673245 2576178861 2124176456 2140326520 1983389437 2573055323 2067488577 2167404199 2110662110 2037113096 2757350145 2776715817 2131603363 2046755216 2591803935 2017514785 2076524862 1521513983 1581366567 2141322708 2889064837 2254502148 2887672370 2806912830 2802643051 2590012832 2885145591 2225325695
2655558665	0 5 9 35 56 27	2051836535 2288002998 2285151583 2474073286 2404847069 2296135906 2382163890 2011698400 2509267106 2213856439 2513717542 1926731961 2342602869 2510842368 2511718302 2345275602 2345147599 2345074296 2344635080 2343826565 2509240918 2524158209 271499250
2127975127	0 0 3 0 12 19 39 85 113 194 218 268 260 154	2060204507 2086953401 2068548513 2142333440 1846534543 2022611944 2140532408 1977901803 17407774 2115554270 1968157422 1593179537 2117592368 2160632209 1987753869 2036063613 2161847746 2169616092 1998720717 1060999305 1852068959 1969824929 2073829819 2495841599 2089859140 2511602499 1527399341 2192533189 2000386286 2538698658 2228017982 1762064787 2295447639 2462530370 2253789357 2159192553 1089797291 757760243 2604784449 2884819278 1982848363 2304537882 2752304891 2742857625 2744898008 2789829558 2097719777 2725070694 1998635447 2620713746
2257580223	2 0 0 3 2 2 3 2 0 4 3 5 4 1 4 9 24 47 149 318 541 619 741 502	2076231656 1999971563 2318675354 2316660009 2025134526 2130805419 2124837073 2053398942 2013108356 2030952867 2075651172 2072687104 1948581337 1609032201 2324236811 2155686425 2014060075 2612302069 2480721973 1988211877 2432890692 2024736173 2566343410 2003588973 2295881988 1990195681 2094926132 2133582045 2046391696 1985726699 2069255928 2050160748 2588612993 2077245297 2090102251 2440524141 2558998787 2065712594 2570980576 2779733408 2245331042 2039661482 2802346375 2878280937 1965073289 2587372623 2622002712 2883499243 2751874549 2017375154 2521855364 2789255810 2795975830 2777408081 2765743606 2594816193 2548502139 2142819578 2865011733 2765260123 1810840022 2763688489 1978006547 2482659686 2463773818 2264321490 2805242503 2071618221 1628953364 2535237382 1799241879 2317059883 2256331908 2329533407
2112226855	0 0 1 3 9 19 22 49 54 87 80 35	2031661757 2100430151 1991087840 2061087852 2057816579 2167492660 2868703576 2153286040 2262880369 2054311326 2020204205 2825351291 2876492647 1978332670 2061695876 1862880745 2829470746 2193627371 827607409 2879535318 2067075714 2417573259 1997244162 2045543078 1986985685 2121973218 2342977071 2873166850 2045483699 2117759386 2090283616 2590963235 2032854101 1839195809 2208001493 2062457076 2547388968 2345666630 2763434944 2296577760 1988863924 258558821 2537415196 2294119037 2062854188 2059208455 2321418885 2064675281 2534006322 2010917654 2539840809 2478879641 2414961513 2758162149 2319856099 1549017953 14111999 1998569877 2124074692 2098117206 2611772858 2403627637 2765930882 1971363686 1579209673 346976897 2168586901 2812121468 2126902774 2766207114 2783830073 2743921160 2508449643 2591710456 2290176999 2613379006 2089762658 159914045 2500156865 2592506030 2586586928 2783574669 2612724697 2744599114 95107172 2119064598 2314475132 1505120633 2000234051 1974646478 1997250015 2791650347 189819291 2248339256 2568924247 2835774835 2319084615 2744088381 2323187962 2883617685 2577570460 2486463916 2319954011 2754602386 2407080939 2813588004
2794257613	1 4 1 4 6 5 11 7 6 11 9 5 4	2155734401 2835117879 2143023228 2131126266 1940103652 2862760454 2092639534 2136824465 152389066 2144152685 63731372 2403243409 2540599270 76749407 2188166673 1554244596
2811414256	1 12 13 16 19 15 12	2090886093 2073564554 2123337857 2154554143 1988839828 2753490961 2341273069 2185065439
2443140653	0 0 0 0 0 0 0 3 11 11 20 47 71 77 113 122 147 149 74	2079283470 1972681334 2339807575 2314632460 1727532327 2125534534 2027925142 1973013793 2068203625 2346573377 1664006824 1491168132 2053398641 2038531440 2522663040 2785125611 2589004221 2554739915 2082449942 2104137473 1914908351 2040826265 2077401584 1967373032 2530192928 2089379913 2039011370 2414728731 2013883225 1480511223 2746602275 2796270725 2586144384 2075695099 2027631970 2547958927 2345074603 1973169533 2560452635 2624391168 2073636876 1969203628 2796449665 2107151325 2049537246 1897674875 1939480421 1963936492 2125853488 2226813981 2119056576 2752181356 2792279638 2777333010 2155604979 2005819653 2777962748 2591630163 2196985445 1971155594 2783685867 1984859221 2142615393 1987280678 2130340421 1892925481 2793408041 2117190798 2202453599 2800651066 2510222328 2221133294 2807774659 2140881440 2702326488 2889227356 2283119621 2013014110 2781569587 2688934656 2399494337 2169220567 2128710146 2800135357 1996288676 2745722603 2781633152 1990049887 2795697171 1975125964 1965635806 2019737012 2795956837 2795889519 2754570654 2784382390 2345725075 2785850765 2472232575 2810998631 2887029547 2093428725 2795538202 2099030778 2800528274 2029936847 2029008897 2567643832 2889069881 2130678101 2796406704 2032201583 2529050676 2029926645 2259377699 2791523649 208854072 2102116444 1969605812 2314513910 2521674905 312672446 2796425806 2796412665 212941654 142917480 297821512 2271470536 280739116 1660792767 1902394907 2190784070 2325066300 1578763218 1652426225 1672903228 92041156 2327100386 2326702683 2323932550 2333512020 2321660933 2332445756 174834206 2755050167 2123700795
2118521908	0 0 4 0 8 4 11 19 12 14 16 10 8 9 7 2 3 1 6 1 1 2 4 1 1 1 4 1 0 1	2044639011 1592745274 2026838433 2000418219
2143301307	0 0 0 2 4 11 17 44 102 229 361 520 752 802 235	2024934110 2054767147 1979833275 2101984214 2166874862 2045954096 2119136610 2131048655 1996692966 1969481767 1978064910 2157482904 2045658304 1917415483 1964886742 1569400750 2156643520 2739110494 2045674374 2055831046 2113908212 1986134699 2143078474 2056235991 1590174667 1793765462 2010589404 2021913755 2147858283 2149365358 2068042219 2092597961 2156860055 1996299923 2129034289 2067117704 1808280866 2269066968 2504826158 2089633275 2127763778 2096808090 2103069084 2046471716 2507748565 2331052885 1999732711 2141672719 1969288665 2005102437 1983507931 1507482375 1971911820 2015576030 2110880294 2088396610 2165581875 2054375453 2061493173 2292671071 2150606704 2137241108 2129323499 2125965461 2117230662 1437430573 2849027580 2291125541 1977345661 2486095858 1976017813 2015491033 2038523927 2290353973 1567496325 2169847658 2525922207 2048441151 2547896070 2547452416 2595167321 2280569122 2549354855 1976393921 2042936972 2337466018 2027692197 1558833935 1998155482 2503061778 2545631882 2138721140 2036188162 1996816145 2081487091 2508260597 2490020823 2146225858 2574228330 2594440255 2619155606 2170867832 2266013917 2056980436 1534732295 2799016850 2170723734 2170280289 2294295194 2803652442 2245440098 2289753039 2491017130 2059919949 2733598240 2520333689 2807346067 2165663492 2343041329 2028814209 2591216227 2573495655 2792525550 1994733209 2480407219 2749806326 2569062906 1973676813 2886559380 2122056126 2588977989 2070095606 2602287167 2020671524 2322257254 2138446708 2140308559 2528733201 2775927793 2886648099 2077916751 2007711373 2062262862 2159667979 2121818760 2494468787 1561990720 2845725510 2772856248 2570673507 2505515270 2740084912 2060423460 2801845877 2020181197 2492877427 2471169991 2588875933 2794564324 2240812019 2583952642 2248536327 2116977016 2025217715 2032879881 2767105570 2885433794 2076256457 2077496120 2887910232 2330290328 2111506774 2610673226 2884632163 2581831344 2531946178 2051657345 2076677237 1970482996 2296737166 2036940421 1983682206 2739956718 2885208180 2162949252 1972156009 2264211392 2831657852 2783529473 2490054311 2159869282 2064553672 2314085008 2037071531 2288621752 2139072168 2584640053 2580704409 2035757419 2087422632 2271996726 2783144548 1505980348 2066398409 2047213447 1986415927 2155082989 2767472242 1968652661 2758433004 2121750450 2783783042 2783396787 2585616107 2790400620 2290527658 2279529679 2759490226 1584389519 2024989475 2888187943 2124262050 2790233316 2807511543 2012215901 2730811550 2001534941 2770353991 2049431816 2076362587 1964328923 2786727143 2736175869 2784061278 1965031303 2586461597 2310600533 2783076554 2768000561 2066642601 2331488122 2068565424 574835924 2540660325 2169024904 2739008291 2737599470 2737187095 2116003883 2048078830 2172225080 2520132853 2089309749 2518837041 2292744408 2102730995 2070332560 2108395578 2276205165 2619342083 2814426766 2171563180 2042346087 2584066743 2049474985 2065328957 2062909355 2307705866 2292839702 2032822703 2142629318 2483717083 2485609665 2495448334 2346268481 2159658039 2571057426 43452759 2542275479 1790143109 2769491749 2102448088 2514498175 2546001489 1976321587 1998627850 2089274628 2053440732 2062876849 2335881762 2132568612 2120051181 2531144937 584594732 2783635063 2798752288 2094730514 2023048207 2134210820 2088713208 2785739686 2479066028 2139856566 2131547081 2158120258 1978687919 2766022319 2128691693 2506195204 2585766042 2112455043 1516494182 2154733735 2159606813 2795222629 2028575857 1152671118 2145387504 2394802548 2631262915 2156239129 2483899223 2256977968 2480143288 1579327150 2737034463 2157841976 2770242435 2774195825 2041308021 2085635516 2608807605 2889545858 2057368963 2120309098 2539838895 2125645068 2888258727 2519040187 2498121833 2009539290 2143743576 2783848564 2537477189 2539466930 2477505821 2489431396 2483979707 2122786496 2185473044 2029058882 2532975456 2492992700 2595539862 2136652188 2484167653 2163430589 2538230959 2139465057 2886901502 2807532264 2182297206 2774882151 2784322816 2734317678 2572655112 2184632546 2888143810
