id,name,money,institute
0,Richard Findley,2219114,University of Miami Rosenstiel School of Marine&Atmospheric Sci
1,Barbara Bogue,10000,Pennsylvania State Univ University Park
2,Donald Turcotte,275661,University of California-Davis
4,Daniel Neuhauser,848800,University of California-Los Angeles
5,James Westall,353437,Clemson University
6,Robert Geist,353437,Clemson University
7,Timothy Davis,353437,Clemson University
8,Andrew Duchowski,353437,Clemson University
9,John KundertGibbs,353437,Clemson University
10,John Poutsma,438320,College of William and Mary
11,Erik Luijten,400000,University of Illinois at Urbana-Champaign
12,Joseph Pasquale,2100000,University of California-San Diego
13,Stefan Savage,1928061,University of California-San Diego
14,David Kriegman,2323425,University of California-San Diego
15,Andrew Chien,2100000,University of California-San Diego
16,Ellis Johnson,300000,Georgia Tech Research Corporation
17,Eva Lee,650000,Georgia Tech Research Corporation
18,Maurice Tivey,1038668,Woods Hole Oceanographic Institution
19,Jeffrey Seewald,890287,Woods Hole Oceanographic Institution
20,Margaret Tivey,927787,Woods Hole Oceanographic Institution
21,Wolfgang Bach,1038668,Woods Hole Oceanographic Institution
22,Paul Shackel,226500,University of Maryland College Park
23,Jerry Melillo,15000,Marine Biological Laboratory
24,MGregory Forest,299400,University of North Carolina at Chapel Hill
25,Ruhai Zhou,167000,University of North Carolina at Chapel Hill
26,Peggy Ostrom,718664,Michigan State University
27,Nathaniel Ostrom,599971,Michigan State University
28,John Breznak,599971,Michigan State University
29,TomIP Shih,351054,Michigan State University
30,Charles Petty,250000,Michigan State University
31,Andre Benard,250000,Michigan State University
32,Farhad Jaberi,351054,Michigan State University
33,Krishnamu Jayaraman,250000,Michigan State University
34,Pieter Visscher,332106,University of Connecticut
35,Daniel Ferris,429218,University of Michigan Ann Arbor
36,James Schombert,57392,University of Oregon Eugene
37,Susan Fussell,1063379,Carnegie-Mellon University
38,Sara Kiesler,1453254,Carnegie-Mellon University
39,Daniel Siewiorek,530000,Carnegie-Mellon University
40,Angelica Stacy,2191199,University of California-Berkeley
41,Timothy Townsend,79999,University of Florida
42,John Schert,79999,University of Florida
43,Kenneth Forbus,1353370,Northwestern University
44,Lawrence Birnbaum,1353370,Northwestern University
45,Kristian Hammond,1353370,Northwestern University
46,Douglas Lenat,1353370,Northwestern University
47,Gary Pavlis,468411,Indiana University
48,Bhubaneswar Mishra,1217679,New York University
49,John Schiefelbein,390000,University of Michigan Ann Arbor
50,Libe Washburn,459874,University of California-Santa Barbara
51,Carter Ohlmann,459874,University of California-Santa Barbara
53,Cassandra Fraser,387000,University of Virginia Main Campus
54,Marek Chrobak,17340,University of California-Riverside
55,Steven Bachrach,265300,Trinity University
58,Darrin Pochan,443000,University of Delaware
59,Rajapandian Ayyanar,86643,Arizona State University
60,Timothy Deering,542833,University of Delaware
61,Peter Ungar,147177,University of Arkansas
62,Mark Teaford,147177,University of Arkansas
63,Alan Walker,147177,University of Arkansas
64,MPauline Baker,491863,Indiana University
65,Satoshi Sekine,1999997,New York University
66,Ralph Grishman,1999997,New York University
67,Robert Roselli,10000,Vanderbilt University
68,Xiaotong Shen,353505,University of Minnesota-Twin Cities
69,KwanLiu Ma,2000000,University of California-Davis
70,Annamaria Amenta,2297782,University of California-Davis
71,Thomas Fehlner,450000,University of Notre Dame
72,Athanasios Nenes,647633,Georgia Tech Research Corporation
73,Robert Kennicutt,338475,University of Arizona
74,Peter Johnson,218438,Auburn University
75,Overtoun Jenda,218438,Auburn University
83,Steven Blusk,518539,Syracuse University
84,Jianchun Wang,518539,Syracuse University
