id,name,money,institute
0,Wolfgang Sachtler,246023,Northwestern University
1,John Dahler,300000,University of Minnesota-Twin Cities
2,James Clayton,107804,Montana State University
3,William Inskeep,107804,Montana State University
4,Suresh Garimella,133232,University of Wisconsin-Milwaukee
5,Tad Koch,254000,University of Colorado at Boulder
6,Constantinos Vassiliadis,18292,Ohio University
7,Christopher Spilling,209180,University of Missouri-Saint Louis
8,William Welsh,209180,University of Missouri-Saint Louis
9,Gennady Milikh,10475,University of Maryland College Park
10,Harold Evensen,0,Travel Award
12,Thomas Parish,56719,University of Wyoming
13,Steven Carey,111176,University of Rhode Island
14,Haraldur Sigurdsson,111176,University of Rhode Island
15,Steven DHondt,111176,University of Rhode Island
16,David Kreps,213306,Stanford University
17,Thomas Savits,90000,University of Pittsburgh
18,Henry Block,90000,University of Pittsburgh
19,Allan Sampson,90000,University of Pittsburgh
20,James Simmons,190981,Brown University
21,Steven Dear,190981,Brown University
22,None None,521100,University of California-Irvine
23,John Grant,41877,Brown University
24,Peter Schultz,41877,Brown University
25,Roger Anderson,125000,Columbia University
26,Augustus Oemler,125000,Harvard University
27,Robert Kirshner,473900,Harvard University
29,Steven Chu,199475,Stanford University
31,George Deodatis,283500,Princeton University
32,Kenneth Stewart,53607,University of North Texas
34,Estrella Triana,24696,American Association For Advancement Science
35,Shirley Malcom,24696,American Association For Advancement Science
36,Terence Clark,10039,Rutgers University New Brunswick
37,Richard Riman,10039,Rutgers University New Brunswick
38,Thomas Schlumprecht,53400,Louisiana State University & Agricultural and Mechanical College
40,Sidney Yakowitz,15050,University of Arizona
41,Gary Dwoskin,3775156,National Academy of Sciences
45,Sanguthevar Rajasekaran,75000,University of Pennsylvania
46,Donald Schaefer,57451,Washington State University
47,Thomas Sneider,150000,Colorado State University
48,Norman Curthoys,150000,Colorado State University
50,Donald Pierce,180000,Oregon State University
51,Daniel Schafer,180000,Oregon State University
52,Dawn Peters,180000,Oregon State University
53,David Stuart,58809,University of California-Davis
54,Frank Murcray,460774,University of Denver
55,Ronald Blatherwick,460774,University of Denver
56,Bruce Rosendahl,494950,University of Miami Rosenstiel School of Marine&Atmospheric Sci
57,Arthur Myrberg,494950,University of Miami Rosenstiel School of Marine&Atmospheric Sci
58,Patrick Walsh,564950,University of Miami Rosenstiel School of Marine&Atmospheric Sci
59,Otis Brown,494950,University of Miami Rosenstiel School of Marine&Atmospheric Sci
60,Alina Szmant,718152,University of Miami Rosenstiel School of Marine&Atmospheric Sci
61,Christopher Bowman,825000,University of Colorado at Boulder
62,Patricio Aviles,40000,University of Illinois at Urbana-Champaign
65,Michael Gustin,330000,William Marsh Rice University
66,Elizabeth Grayhack,150000,University of Rochester
67,Gregory Galloway,60000,University of Miami
