id,name,money,institute
0,Joseph Templeton,241939,University of North Carolina at Chapel Hill
1,MalcolmD Forbes,94939,University of North Carolina at Chapel Hill
2,Gilda Barabino,214884,Northeastern University
3,Susan Feiner,58150,Hampton University
4,Robin Bartlett,58150,Hampton University
5,Yaobin Chen,92551,Indiana University
6,Lewis Hobbs,78800,University of Chicago
8,James Bockheim,88350,University of Wisconsin-Madison
9,Wilford Weeks,512953,University of Alaska Fairbanks Campus
10,Martin Jeffries,512953,University of Alaska Fairbanks Campus
11,Shusun Li,512953,University of Alaska Fairbanks Campus
12,Valentin Turchin,54585,CUNY City College
13,Orson Anderson,180000,University of California-Los Angeles
14,Kurt Marti,85585,University of California-San Diego
15,Roger Reeves,135000,Oklahoma State University
16,JinJoo Song,135000,Oklahoma State University
17,Sudhir Sastry,0,Travel Award
18,Steven Carey,242821,University of Rhode Island
19,Haraldur Sigurdsson,78425,University of Rhode Island
21,George Kempf,112726,Johns Hopkins University
22,JohnMichael Boardman,25000,Johns Hopkins University
23,WStephen Wilson,25000,Johns Hopkins University
24,Peter Williams,205086,University of California-San Diego Scripps Inst of Oceanography
25,Alexis Long,531400,Nevada System of Higher Education, Desert Research Institute
26,Elizabeth Austin,531400,Nevada System of Higher Education, Desert Research Institute
27,Arnim Meyburg,48750,Cornell University
28,Edward Turner,5500,SUNY at Albany
29,Phillip Windley,69000,University of Idaho
30,Robert Grossman,51984,Fellowships
31,Brian Moran,60645,Northwestern University
32,Wing Liu,60645,Northwestern University
33,Ted Belytschko,221746,Northwestern University
34,John Rudnicki,137145,Northwestern University
35,Paul Sokol,320744,Pennsylvania State Univ University Park
36,Milton Cole,5000,Pennsylvania State Univ University Park
37,Moses Chan,201321,Pennsylvania State Univ University Park
38,James Annett,78066,Pennsylvania State Univ University Park
39,Julian Maynard,5000,Pennsylvania State Univ University Park
40,Itzhak Gilboa,30568,Northwestern University
41,Jaan Laane,357500,Texas A&M Research Foundation
42,David Vanderbilt,330000,Rutgers University New Brunswick
43,John Reynolds,64000,University of California-Berkeley
44,Catherine OConnor,132739,Trustees of Boston University
45,Ralf Goericke,261277,Woods Hole Oceanographic Institution
46,Daniel Repeta,261277,Woods Hole Oceanographic Institution
47,George Ross,400000,Drexel University
48,Jonathan Gispan,400000,Drexel University
49,Fredricka Reisman,400000,Drexel University
50,Fay Woodruff,167823,University of Southern California
51,Dimitris Lagoudas,104550,Rensselaer Polytechnic Institute
52,George Strecker,12000,Kansas State University
53,Thomas Muenzenberger,12000,Kansas State University
54,Robert Drennan,10031,University of Pittsburgh
55,Paul Fletcher,9900,East Carolina University
56,Maryann Fletcher,9900,East Carolina University
57,Warren Buck,4807000,Hampton University
58,Xun Zhu,139093,Johns Hopkins University
59,Julio Bacmeister,139093,Johns Hopkins University
60,Darrell Strobel,139093,Johns Hopkins University
61,Ralph Buonopane,87770,Northeastern University
63,Jorge Jose,14763,Northeastern University
64,Peter Swart,232351,University of Miami Rosenstiel School of Marine&Atmospheric Sci
65,Leroy Fletcher,159145,Texas A&M Research Foundation
67,Rama Chellappa,144502,University of Maryland College Park
68,Edmund Sutton,401400,University of Illinois at Urbana-Champaign
69,Orville Chapman,626750,University of California-Los Angeles
70,Arlene Russell,626750,University of California-Los Angeles
71,Don Anderson,10000,California Institute of Technology
72,Anthony Brazel,40242,Arizona State University
73,Jeffrey Keith,62925,Brigham Young University
74,Dana Anderson,41624,University of Colorado at Boulder
75,Joseph Warburton,74630,Nevada System of Higher Education, Desert Research Institute
76,James Telford,74630,Nevada System of Higher Education, Desert Research Institute
77,John Hallett,95738,Nevada System of Higher Education, Desert Research Institute
81,Neal Cason,931982,University of Notre Dame
82,John LoSecco,931982,University of Notre Dame
83,William Shephard,931982,University of Notre Dame
84,Leslie Struble,32366,University of Illinois at Urbana-Champaign
85,Kenneth Klabunde,379530,Kansas State University
88,Michael Macy,18325,Brandeis University
89,Tom Johnson,674458,Duke University
90,Joseph Ustach,606084,Duke University
91,Richard Barber,530758,Duke University
93,Jay Ague,102873,Yale University
94,Danny Rye,418201,Yale University
95,Arun Ram,75000,Fellowships
96,Marek Dollar,250000,Illinois Institute of Technology
97,Judith Todd,250000,Illinois Institute of Technology
98,Howard Garland,100850,Yale University
99,Anupam Garg,50000,Northwestern University
100,Philip Bolton,265300,Wesleyan University
101,John Lee,51726,University of Washington
102,John Lundberg,1501812,University of Arizona
103,Karl Flessa,1501812,University of Arizona
105,John Valley,149656,University of Wisconsin-Madison
106,Joseph Becker,203580,San Jose State University Foundation
107,John Gruber,203580,San Jose State University Foundation
108,Gareth Williams,211427,San Jose State University Foundation
109,Patrick Hamill,203580,San Jose State University Foundation
110,Ramendra Bahuguna,211427,San Jose State University Foundation
111,Haldan Cohn,208536,Indiana University
112,Phyllis Lugger,208536,Indiana University
113,Martin Harmer,3000,Gordon Research Conferences
114,Robert Brill,7900,Individual Award
116,Erhard Krempl,152765,Rensselaer Polytechnic Institute
117,JaneJane Chen,267000,Massachusetts Institute of Technology
118,Amos Gilat,110000,Ohio State University Research Foundation -DO NOT USE
120,David Langreth,234000,Rutgers University New Brunswick
121,Robert Habingreither,13500,Texas State University - San Marcos
122,William Menke,85000,Columbia University
123,Mario Rotea,60000,Purdue Research Foundation
124,Wolfgang Maass,63676,University of Illinois at Chicago
126,Peter Banks,57600,University of Michigan Ann Arbor
127,Bruce Novak,187500,University of California-Berkeley
128,Donald Hassler,35650,Fellowships
129,Karen Browning,364500,University of Texas at Austin
132,Jonathan Sessler,553000,University of Texas at Austin
133,Sukumar Ghosh,59984,University of Iowa
135,WLester Andrews,362000,University of Virginia Main Campus
136,David Kingston,17407,Virginia Polytechnic Institute and State University
138,Sandra Cooper,17997,Washington State University
139,MaryLou Guerinot,70000,Dartmouth College
140,Moshe Matalon,165337,Northwestern University
141,Michael Miksis,28737,Northwestern University
142,Kent Chapman,65137,Fellowships
143,James Henderson,21900,Oregon State University
144,Frederick Tinsley,21900,Oregon State University
145,Dennis Garity,21900,Oregon State University
146,Craig Guilbault,21900,Oregon State University
147,Fredric Ancel,21900,Oregon State University
148,Dennis McLaughlin,43900,Princeton University
149,Rachel Willis,17989,University of North Carolina at Chapel Hill
150,John Dolan,45600,Individual Award
151,William Scott,13034,College of Wooster
152,Gary Gillund,13034,College of Wooster
153,MFrederick Hawthorne,339500,University of California-Los Angeles
154,Rafael Rubio,160000,University of Virginia Main Campus
155,Alexander Cruickshank,205645,Gordon Research Conferences
156,Gary Dwoskin,6145941,National Academy of Sciences
157,S Bhattacharyya,199500,Texas A&M Research Foundation
158,Cindy Lee,125728,SUNY at Stony Brook
159,Jean Taylor,44741,Rutgers University New Brunswick
160,William Nix,341400,Stanford University
161,Bruce Clemens,538900,Stanford University
162,Susan McConnell,125000,Stanford University
163,John David,39880,University of Missouri-Columbia
165,Robin Thomas,46450,Georgia Tech Research Corporation
169,Alex Borgida,218745,Rutgers University New Brunswick
170,Alexander Poularikas,65681,University of Alabama in Huntsville
171,C Johnson,65681,University of Alabama in Huntsville
172,Reza Adhami,65681,University of Alabama in Huntsville
173,WilliamE Wagner,102167,Fellowships
174,Ivar Stakgold,20000,University of Delaware
175,Joanne RossiBecker,881868,San Jose State University Foundation
176,Barbara Pence,881868,San Jose State University Foundation
177,Egon Matijevic,293692,Clarkson University
181,Louis Messerle,40000,University of Iowa
182,Richard Jordan,40000,University of Iowa
183,Terence Watts,1650412,Rutgers University New Brunswick
184,Gordon Thomson,1650412,Rutgers University New Brunswick
185,Thomas Devlin,1650412,Rutgers University New Brunswick
186,Dale VanHarlingen,482000,University of Illinois at Urbana-Champaign
187,Thomas Taylor,284118,Ohio State University Research Foundation -DO NOT USE
188,Edith Taylor,310145,Ohio State University Research Foundation -DO NOT USE
189,Sanjay Joshi,386362,Pennsylvania State Univ University Park
190,Samuel Bowring,642818,Massachusetts Institute of Technology
191,John Wood,90475,University of Utah
192,Stephen Jacobsen,90475,University of Utah
193,Jeffrey Powell,150000,Yale University
194,Jeanne Pemberton,500000,University of Arizona
198,Michael Barbour,49802,University of California-Davis
199,James ReardonAnderson,250000,National Academy of Sciences
200,Kristin ShraderFrechette,79680,University of South Florida
201,Stephen Yau,530284,University of Florida
202,Mihran Ohanian,233892,University of Florida
203,Stephen Thebaut,233892,University of Florida
204,none DATANOTAVAILABLE,43000,Oregon Graduate Institute of Science & Technology
205,Todd Leen,43000,Oregon Graduate Institute of Science & Technology
206,Mark Fanty,222990,Oregon Graduate Institute of Science & Technology
208,John Metzner,197342,Pennsylvania State Univ University Park
211,Guido Finocchiaro,2764829,SUNY at Stony Brook
212,Robert McCarthy,2764829,SUNY at Stony Brook
213,Paul Grannis,2764829,SUNY at Stony Brook
214,Roderich Engelmann,2764829,SUNY at Stony Brook
215,Robert Schamberger,2764829,SUNY at Stony Brook
216,YumTong Siu,15000,Harvard University
217,Elaine Swift,10894,University of North Carolina at Chapel Hill
218,Shirley Moore,18000,Hope College
219,Elias Burstein,20000,University of Pennsylvania
221,Roberta Pollock,26902,Occidental College
222,James Hurley,121494,University of Connecticut
223,Patricia Biesiot,13759,University of Southern Mississippi
224,Douglas Caldwell,544151,Oregon State University
225,Jennifer Chayes,85250,University of California-Los Angeles
226,Martinez Hewlett,890858,University of Arizona
227,Martha Narro,890858,University of Arizona
228,William Larson,890858,University of Arizona
229,Walter Doyle,890858,University of Arizona
230,Lisa Elfring,890858,University of Arizona
231,AnthonyC Readhead,1840225,California Institute of Technology
232,Timothy Pearson,1840225,California Institute of Technology
233,Marshall Cohen,1696950,California Institute of Technology
237,Kenneth Kubo,97327,Fellowships
238,Carlos Faerman,316000,Cornell University
239,Paul Karplus,316000,Cornell University
245,KwunLon Ting,95446,Tennessee Technological University
246,Thomas Hill,671422,William Marsh Rice University
247,Patricia Reiff,508333,William Marsh Rice University
249,John McGervey,248943,Case Western Reserve University
250,Shawn Curley,50400,University of Minnesota-Twin Cities
251,Peter Meyer,273869,University of Chicago
252,Mark Wiedenbeck,273869,University of Chicago
253,Michael Laszlo,25200,University of Miami
254,David Lemke,25100,Texas State University - San Marcos
255,Edward Schneider,25100,Texas State University - San Marcos
256,Samuel Tarsitano,25100,Texas State University - San Marcos
258,None None,48800,University of Connecticut
259,Pierre Flament,294985,University of Hawaii
260,Patricia Gilman,63046,University of Oklahoma Norman Campus
261,WeiMing Ni,120407,University of Minnesota-Twin Cities
262,Nancy Clark,164999,University of Connecticut
264,Timothy Beers,18000,Michigan State University
265,Horace Smith,18000,Michigan State University
266,Timothy Ross,38555,University of New Mexico
267,John Bassani,348000,University of Pennsylvania
268,Vaclav Vitek,348000,University of Pennsylvania
269,Joseph Pesek,217357,San Jose State University Foundation
270,Susan Beatty,110000,University of Colorado at Boulder
271,Thomas Shipley,92649,University of Georgia Research Foundation Inc
272,WGilbert Clark,90000,University of California-Los Angeles
273,Jennifer Curtis,216500,Carnegie-Mellon University
274,Gunter Faure,96763,Ohio State University Research Foundation -DO NOT USE
275,Teresa Mensing,96763,Ohio State University Research Foundation -DO NOT USE
277,George Knauer,322052,University of Southern Mississippi
278,Vernon Asper,322052,University of Southern Mississippi
279,Francois Morel,758630,Massachusetts Institute of Technology
280,Andrew Postlewaite,208266,University of Pennsylvania
