source,target
346,9662
346,9663
346,9872
346,9873
346,10197
346,10405
346,10406
520,774
520,885
520,886
520,896
520,1357
520,1358
520,1365
520,1483
520,1587
520,2225
520,2226
520,2227
520,2247
520,2622
520,2741
520,2807
520,2808
520,2838
520,2839
520,2840
520,2841
520,2936
520,3301
520,3315
520,3316
520,3317
520,3318
520,3319
520,3416
520,3487
520,3513
520,3653
520,3787
520,4027
520,4028
520,4095
520,4142
520,4471
520,4472
520,4815
520,4892
520,4895
520,4896
520,4897
520,4903
520,4908
520,5022
520,5030
520,5031
520,5333
520,5334
520,5444
520,5463
520,6145
520,6164
520,6165
520,6460
520,6740
520,6826
520,6827
520,6828
520,6873
520,6874
520,6971
520,6972
520,7388
520,7429
520,7474
520,7485
520,7486
520,7487
520,7488
520,7592
520,7980
520,8316
520,8416
520,8545
520,8640
520,8841
520,8872
520,8997
520,9032
520,9165
520,9182
520,9187
520,9452
520,9662
520,9663
520,9872
520,9873
520,10197
520,10405
520,10406
774,885
774,886
774,896
774,1357
774,1358
774,1365
774,1483
774,1587
774,2225
774,2226
774,2227
774,2247
774,2622
774,2741
774,2807
774,2808
774,2838
774,2839
774,2840
774,2841
774,2936
774,3301
774,3315
774,3316
774,3317
774,3318
774,3319
774,3416
774,3487
774,3513
774,3653
774,3787
774,4027
774,4028
774,4095
774,4142
774,4471
774,4472
774,4815
774,4892
774,4895
774,4896
774,4897
774,4903
774,4908
774,5022
774,5030
774,5031
774,5333
774,5334
774,5444
774,5463
774,6145
774,6164
774,6165
774,6460
774,6740
774,6826
774,6827
774,6828
774,6873
774,6874
774,6971
774,6972
774,7388
774,7429
774,7474
774,7485
774,7486
774,7487
774,7488
774,7592
774,7980
774,8316
774,8416
774,8545
774,8640
774,8841
774,8872
774,8997
774,9032
774,9165
774,9182
774,9187
774,9452
774,9662
774,9663
774,9872
774,9873
774,10197
774,10405
774,10406
885,886
885,896
885,1357
885,1358
885,1365
885,1483
885,1587
885,2225
885,2226
885,2227
885,2247
885,2622
885,2741
885,2807
885,2808
885,2838
885,2839
885,2840
885,2841
885,2936
885,3301
885,3315
885,3316
885,3317
885,3318
885,3319
885,3416
885,3487
885,3513
885,3653
885,3787
885,4027
885,4028
885,4095
885,4142
885,4471
885,4472
885,4815
885,4892
885,4895
885,4896
885,4897
885,4903
885,4908
885,5022
885,5030
885,5031
885,5333
885,5334
885,5444
885,5463
885,6145
885,6164
885,6165
885,6460
885,6740
885,6826
885,6827
885,6828
885,6873
885,6874
885,6971
885,6972
885,7388
885,7429
885,7474
885,7485
885,7486
885,7487
885,7488
885,7592
885,7980
885,8316
885,8416
885,8545
885,8640
885,8841
885,8872
885,8997
885,9032
885,9165
885,9182
885,9187
885,9452
885,9662
885,9663
885,9872
885,9873
885,10197
885,10405
885,10406
886,896
886,1357
886,1358
886,1365
886,1483
886,1587
886,2225
886,2226
886,2227
886,2247
886,2622
886,2741
886,2807
886,2808
886,2838
886,2839
886,2840
886,2841
886,2936
886,3301
886,3315
886,3316
886,3317
886,3318
886,3319
886,3416
886,3487
886,3513
886,3653
886,3787
886,4027
886,4028
886,4095
886,4142
886,4471
886,4472
886,4815
886,4892
886,4895
886,4896
886,4897
886,4903
886,4908
886,5022
886,5030
886,5031
886,5333
886,5334
886,5444
886,5463
886,6145
886,6164
886,6165
886,6460
886,6740
886,6826
886,6827
886,6828
886,6873
886,6874
886,6971
886,6972
886,7388
886,7429
886,7474
886,7485
886,7486
886,7487
886,7488
886,7592
886,7980
886,8316
886,8416
886,8545
886,8640
886,8841
886,8872
886,8997
886,9032
886,9165
886,9182
886,9187
886,9452
886,9662
886,9663
886,9872
886,9873
886,10197
886,10405
886,10406
896,1357
896,1358
896,1365
896,1483
896,1587
896,2225
896,2226
896,2227
896,2247
896,2622
896,2741
896,2807
896,2808
896,2838
896,2839
896,2840
896,2841
896,2936
896,3301
896,3315
896,3316
896,3317
896,3318
896,3319
896,3416
896,3487
896,3513
896,3653
896,3787
896,4027
896,4028
896,4095
896,4142
896,4471
896,4472
896,4815
896,4892
896,4895
896,4896
896,4897
896,4903
896,4908
896,5022
896,5030
896,5031
896,5333
896,5334
896,5444
896,5463
896,6145
896,6164
896,6165
896,6460
896,6740
896,6826
896,6827
896,6828
896,6873
896,6874
896,6971
896,6972
896,7388
896,7429
896,7474
896,7485
896,7486
896,7487
896,7488
896,7592
896,7980
896,8316
896,8416
896,8545
896,8640
896,8841
896,8872
896,8997
896,9032
896,9165
896,9182
896,9187
896,9452
896,9662
896,9663
896,9872
896,9873
896,10197
896,10405
896,10406
1357,1358
1357,1365
1357,1483
1357,1587
1357,2225
1357,2226
1357,2227
1357,2247
1357,2622
1357,2741
1357,2807
1357,2808
1357,2838
1357,2839
1357,2840
1357,2841
1357,2936
1357,3301
1357,3315
1357,3316
1357,3317
1357,3318
1357,3319
1357,3416
1357,3487
1357,3513
1357,3653
1357,3787
1357,4027
1357,4028
1357,4095
1357,4142
1357,4471
1357,4472
1357,4815
1357,4892
1357,4895
1357,4896
1357,4897
1357,4903
1357,4908
1357,5022
1357,5030
1357,5031
1357,5333
1357,5334
1357,5444
1357,5463
1357,6145
1357,6164
1357,6165
1357,6460
1357,6740
1357,6826
1357,6827
1357,6828
1357,6873
1357,6874
1357,6971
1357,6972
1357,7388
1357,7429
1357,7474
1357,7485
1357,7486
1357,7487
1357,7488
1357,7592
1357,7980
1357,8316
1357,8416
1357,8545
1357,8640
1357,8841
1357,8872
1357,8997
1357,9032
1357,9165
1357,9182
1357,9187
1357,9452
1357,9662
1357,9663
1357,9872
1357,9873
1357,10197
1357,10405
1357,10406
1358,1365
1358,1483
1358,1587
1358,2225
1358,2226
1358,2227
1358,2247
1358,2622
1358,2741
1358,2807
1358,2808
1358,2838
1358,2839
1358,2840
1358,2841
1358,2936
1358,3301
1358,3315
1358,3316
1358,3317
1358,3318
1358,3319
1358,3416
1358,3487
1358,3513
1358,3653
1358,3787
1358,4027
1358,4028
1358,4095
1358,4142
1358,4471
1358,4472
1358,4815
1358,4892
1358,4895
1358,4896
1358,4897
1358,4903
1358,4908
1358,5022
1358,5030
1358,5031
1358,5333
1358,5334
1358,5444
1358,5463
1358,6145
1358,6164
1358,6165
1358,6460
1358,6740
1358,6826
1358,6827
1358,6828
1358,6873
1358,6874
1358,6971
1358,6972
1358,7388
1358,7429
1358,7474
1358,7485
1358,7486
1358,7487
1358,7488
1358,7592
1358,7980
1358,8316
1358,8416
1358,8545
1358,8640
1358,8841
1358,8872
1358,8997
1358,9032
1358,9165
1358,9182
1358,9187
1358,9452
1358,9662
1358,9663
1358,9872
1358,9873
1358,10197
1358,10405
1358,10406
1365,1483
1365,1587
1365,2225
1365,2226
1365,2227
1365,2247
1365,2622
1365,2741
1365,2807
1365,2808
1365,2838
1365,2839
1365,2840
1365,2841
1365,2936
1365,3301
1365,3315
1365,3316
1365,3317
1365,3318
1365,3319
1365,3416
1365,3487
1365,3513
1365,3653
1365,3787
1365,4027
1365,4028
1365,4095
1365,4142
1365,4471
1365,4472
1365,4815
1365,4892
1365,4895
1365,4896
1365,4897
1365,4903
1365,4908
1365,5022
1365,5030
1365,5031
1365,5333
1365,5334
1365,5444
1365,5463
1365,6145
1365,6164
1365,6165
1365,6460
1365,6740
1365,6826
1365,6827
1365,6828
1365,6873
1365,6874
1365,6971
1365,6972
1365,7388
1365,7429
1365,7474
1365,7485
1365,7486
1365,7487
1365,7488
1365,7592
1365,7980
1365,8316
1365,8416
1365,8545
1365,8640
1365,8841
1365,8872
1365,8997
1365,9032
1365,9165
1365,9182
1365,9187
1365,9452
1365,9662
1365,9663
1365,9872
1365,9873
1365,10197
1365,10405
1365,10406
1483,1587
1483,2225
1483,2226
1483,2227
1483,2247
1483,2622
1483,2741
1483,2807
1483,2808
1483,2838
1483,2839
1483,2840
1483,2841
1483,2936
1483,3301
1483,3315
1483,3316
1483,3317
1483,3318
1483,3319
1483,3416
1483,3487
1483,3513
1483,3653
1483,3787
1483,4027
1483,4028
1483,4095
1483,4142
1483,4471
1483,4472
1483,4815
1483,4892
1483,4895
1483,4896
1483,4897
1483,4903
1483,4908
1483,5022
1483,5030
1483,5031
1483,5333
1483,5334
1483,5444
1483,5463
1483,6145
1483,6164
1483,6165
1483,6460
1483,6740
1483,6826
1483,6827
1483,6828
1483,6873
1483,6874
1483,6971
1483,6972
1483,7388
1483,7429
1483,7474
1483,7485
1483,7486
1483,7487
1483,7488
1483,7592
1483,7980
1483,8316
1483,8416
1483,8545
1483,8640
1483,8841
1483,8872
1483,8997
1483,9032
1483,9165
1483,9182
1483,9187
1483,9452
1483,9662
1483,9663
1483,9872
1483,9873
1483,10197
1483,10405
1483,10406
1587,2225
1587,2226
1587,2227
1587,2247
1587,2622
1587,2741
1587,2807
1587,2808
1587,2838
1587,2839
1587,2840
1587,2841
1587,2936
1587,3301
1587,3315
1587,3316
1587,3317
1587,3318
1587,3319
1587,3416
1587,3487
1587,3513
1587,3653
1587,3787
1587,4027
1587,4028
1587,4095
1587,4142
1587,4471
1587,4472
1587,4815
1587,4892
1587,4895
1587,4896
1587,4897
1587,4903
1587,4908
1587,5022
1587,5030
1587,5031
1587,5333
1587,5334
1587,5444
1587,5463
1587,6145
1587,6164
1587,6165
1587,6460
1587,6740
1587,6826
1587,6827
1587,6828
1587,6873
1587,6874
1587,6971
1587,6972
1587,7388
1587,7429
1587,7474
1587,7485
1587,7486
1587,7487
1587,7488
1587,7592
1587,7980
1587,8316
1587,8416
1587,8545
1587,8640
1587,8841
1587,8872
1587,8997
1587,9032
1587,9165
1587,9182
1587,9187
1587,9452
1587,9662
1587,9663
1587,9872
1587,9873
1587,10197
1587,10405
1587,10406
2225,2226
2225,2227
2225,2247
2225,2622
2225,2741
2225,2807
2225,2808
2225,2838
2225,2839
2225,2840
2225,2841
2225,2936
2225,3301
2225,3315
2225,3316
2225,3317
2225,3318
2225,3319
2225,3416
2225,3487
2225,3513
2225,3653
2225,3787
2225,4027
2225,4028
2225,4095
2225,4142
2225,4471
2225,4472
2225,4815
2225,4892
2225,4895
2225,4896
2225,4897
2225,4903
2225,4908
2225,5022
2225,5030
2225,5031
2225,5333
2225,5334
2225,5444
2225,5463
2225,6145
2225,6164
2225,6165
2225,6460
2225,6740
2225,6826
2225,6827
2225,6828
2225,6873
2225,6874
2225,6971
2225,6972
2225,7388
2225,7429
2225,7474
2225,7485
2225,7486
2225,7487
2225,7488
2225,7592
2225,7980
2225,8316
2225,8416
2225,8545
2225,8640
2225,8841
2225,8872
2225,8997
2225,9032
2225,9165
2225,9182
2225,9187
2225,9452
2225,9662
2225,9663
2225,9872
2225,9873
2225,10197
2225,10405
2225,10406
2226,2227
2226,2247
2226,2622
2226,2741
2226,2807
2226,2808
2226,2838
2226,2839
2226,2840
2226,2841
2226,2936
2226,3301
2226,3315
2226,3316
2226,3317
2226,3318
2226,3319
2226,3416
2226,3487
2226,3513
2226,3653
2226,3787
2226,4027
2226,4028
2226,4095
2226,4142
2226,4471
2226,4472
2226,4815
2226,4892
2226,4895
2226,4896
2226,4897
2226,4903
2226,4908
2226,5022
2226,5030
2226,5031
2226,5333
2226,5334
2226,5444
2226,5463
2226,6145
2226,6164
2226,6165
2226,6460
2226,6740
2226,6826
2226,6827
2226,6828
2226,6873
2226,6874
2226,6971
2226,6972
2226,7388
2226,7429
2226,7474
2226,7485
2226,7486
2226,7487
2226,7488
2226,7592
2226,7980
2226,8316
2226,8416
2226,8545
2226,8640
2226,8841
2226,8872
2226,8997
2226,9032
2226,9165
2226,9182
2226,9187
2226,9452
2226,9662
2226,9663
2226,9872
2226,9873
2226,10197
2226,10405
2226,10406
2227,2247
2227,2622
2227,2741
2227,2807
2227,2808
2227,2838
2227,2839
2227,2840
2227,2841
2227,2936
2227,3301
2227,3315
2227,3316
2227,3317
2227,3318
2227,3319
2227,3416
2227,3487
2227,3513
2227,3653
2227,3787
2227,4027
2227,4028
2227,4095
2227,4142
2227,4471
2227,4472
2227,4815
2227,4892
2227,4895
2227,4896
2227,4897
2227,4903
2227,4908
2227,5022
2227,5030
2227,5031
2227,5333
2227,5334
2227,5444
2227,5463
2227,6145
2227,6164
2227,6165
2227,6460
2227,6740
2227,6826
2227,6827
2227,6828
2227,6873
2227,6874
2227,6971
2227,6972
2227,7388
2227,7429
2227,7474
2227,7485
2227,7486
2227,7487
2227,7488
2227,7592
2227,7980
2227,8316
2227,8416
2227,8545
2227,8640
2227,8841
2227,8872
2227,8997
2227,9032
2227,9165
2227,9182
2227,9187
2227,9452
2227,9662
2227,9663
2227,9872
2227,9873
2227,10197
2227,10405
2227,10406
2247,2622
2247,2741
2247,2807
2247,2808
2247,2838
2247,2839
2247,2840
2247,2841
2247,2936
2247,3301
2247,3315
2247,3316
2247,3317
2247,3318
2247,3319
2247,3416
2247,3487
2247,3513
2247,3653
2247,3787
2247,4027
2247,4028
2247,4095
2247,4142
2247,4471
2247,4472
2247,4815
2247,4892
2247,4895
2247,4896
2247,4897
2247,4903
2247,4908
2247,5022
2247,5030
2247,5031
2247,5333
2247,5334
2247,5444
2247,5463
2247,6145
2247,6164
2247,6165
2247,6460
2247,6740
2247,6826
2247,6827
2247,6828
2247,6873
2247,6874
2247,6971
2247,6972
2247,7388
2247,7429
2247,7474
2247,7485
2247,7486
2247,7487
2247,7488
2247,7592
2247,7980
2247,8316
2247,8416
2247,8545
2247,8640
2247,8841
2247,8872
2247,8997
2247,9032
2247,9165
2247,9182
2247,9187
2247,9452
2247,9662
2247,9663
2247,9872
2247,9873
2247,10197
2247,10405
2247,10406
2622,2741
2622,2807
2622,2808
2622,2838
2622,2839
2622,2840
2622,2841
2622,2936
2622,3301
2622,3315
2622,3316
2622,3317
2622,3318
2622,3319
2622,3416
2622,3487
2622,3513
2622,3653
2622,3787
2622,4027
2622,4028
2622,4095
2622,4142
2622,4471
2622,4472
2622,4815
2622,4892
2622,4895
2622,4896
2622,4897
2622,4903
2622,4908
2622,5022
2622,5030
2622,5031
2622,5333
2622,5334
2622,5444
2622,5463
2622,6145
2622,6164
2622,6165
2622,6460
2622,6740
2622,6826
2622,6827
2622,6828
2622,6873
2622,6874
2622,6971
2622,6972
2622,7388
2622,7429
2622,7474
2622,7485
2622,7486
2622,7487
2622,7488
2622,7592
2622,7980
2622,8316
2622,8416
2622,8545
2622,8640
2622,8841
2622,8872
2622,8997
2622,9032
2622,9165
2622,9182
2622,9187
2622,9452
2622,9662
2622,9663
2622,9872
2622,9873
2622,10197
2622,10405
2622,10406
2741,2807
2741,2808
2741,2838
2741,2839
2741,2840
2741,2841
2741,2936
2741,3301
2741,3315
2741,3316
2741,3317
2741,3318
2741,3319
2741,3416
2741,3487
2741,3513
2741,3653
2741,3787
2741,4027
2741,4028
2741,4095
2741,4142
2741,4471
2741,4472
2741,4815
2741,4892
2741,4895
2741,4896
2741,4897
2741,4903
2741,4908
2741,5022
2741,5030
2741,5031
2741,5333
2741,5334
2741,5444
2741,5463
2741,6145
2741,6164
2741,6165
2741,6460
2741,6740
2741,6826
2741,6827
2741,6828
2741,6873
2741,6874
2741,6971
2741,6972
2741,7388
2741,7429
2741,7474
2741,7485
2741,7486
2741,7487
2741,7488
2741,7592
2741,7980
2741,8316
2741,8416
2741,8545
2741,8640
2741,8841
2741,8872
2741,8997
2741,9032
2741,9165
2741,9182
2741,9187
2741,9452
2741,9662
2741,9663
2741,9872
2741,9873
2741,10197
2741,10405
2741,10406
2807,2808
2807,2838
2807,2839
2807,2840
2807,2841
2807,2936
2807,3301
2807,3315
2807,3316
2807,3317
2807,3318
2807,3319
2807,3416
2807,3487
2807,3513
2807,3653
2807,3787
2807,4027
2807,4028
2807,4095
2807,4142
2807,4471
2807,4472
2807,4815
2807,4892
2807,4895
2807,4896
2807,4897
2807,4903
2807,4908
2807,5022
2807,5030
2807,5031
2807,5333
2807,5334
2807,5444
2807,5463
2807,6145
2807,6164
2807,6165
2807,6460
2807,6740
2807,6826
2807,6827
2807,6828
2807,6873
2807,6874
2807,6971
2807,6972
2807,7388
2807,7429
2807,7474
2807,7485
2807,7486
2807,7487
2807,7488
2807,7592
2807,7980
2807,8316
2807,8416
2807,8545
2807,8640
2807,8841
2807,8872
2807,8997
2807,9032
2807,9165
2807,9182
2807,9187
2807,9452
2807,9662
2807,9663
2807,9872
2807,9873
2807,10197
2807,10405
2807,10406
2808,2838
2808,2839
2808,2840
2808,2841
2808,2936
2808,3301
2808,3315
2808,3316
2808,3317
2808,3318
2808,3319
2808,3416
2808,3487
2808,3513
2808,3653
2808,3787
2808,4027
2808,4028
2808,4095
2808,4142
2808,4471
2808,4472
2808,4815
2808,4892
2808,4895
2808,4896
2808,4897
2808,4903
2808,4908
2808,5022
2808,5030
2808,5031
2808,5333
2808,5334
2808,5444
2808,5463
2808,6145
2808,6164
2808,6165
2808,6460
2808,6740
2808,6826
2808,6827
2808,6828
2808,6873
2808,6874
2808,6971
2808,6972
2808,7388
2808,7429
2808,7474
2808,7485
2808,7486
2808,7487
2808,7488
2808,7592
2808,7980
2808,8316
2808,8416
2808,8545
2808,8640
2808,8841
2808,8872
2808,8997
2808,9032
2808,9165
2808,9182
2808,9187
2808,9452
2808,9662
2808,9663
2808,9872
2808,9873
2808,10197
2808,10405
2808,10406
2838,2839
2838,2840
2838,2841
2838,2936
2838,3301
2838,3315
2838,3316
2838,3317
2838,3318
2838,3319
2838,3416
2838,3487
2838,3513
2838,3653
2838,3787
2838,4027
2838,4028
2838,4095
2838,4142
2838,4471
2838,4472
2838,4815
2838,4892
2838,4895
2838,4896
2838,4897
2838,4903
2838,4908
2838,5022
2838,5030
2838,5031
2838,5333
2838,5334
2838,5444
2838,5463
2838,6145
2838,6164
2838,6165
2838,6460
2838,6740
2838,6826
2838,6827
2838,6828
2838,6873
2838,6874
2838,6971
2838,6972
2838,7388
2838,7429
2838,7474
2838,7485
2838,7486
2838,7487
2838,7488
2838,7592
2838,7980
2838,8316
2838,8416
2838,8545
2838,8640
2838,8841
2838,8872
2838,8997
2838,9032
2838,9165
2838,9182
2838,9187
2838,9452
2838,9662
2838,9663
2838,9872
2838,9873
2838,10197
2838,10405
2838,10406
2839,2840
2839,2841
2839,2936
2839,3301
2839,3315
2839,3316
2839,3317
2839,3318
2839,3319
2839,3416
2839,3487
2839,3513
2839,3653
2839,3787
2839,4027
2839,4028
2839,4095
2839,4142
2839,4471
2839,4472
2839,4815
2839,4892
2839,4895
2839,4896
2839,4897
2839,4903
2839,4908
2839,5022
2839,5030
2839,5031
2839,5333
2839,5334
2839,5444
2839,5463
2839,6145
2839,6164
2839,6165
2839,6460
2839,6740
2839,6826
2839,6827
2839,6828
2839,6873
2839,6874
2839,6971
2839,6972
2839,7388
2839,7429
2839,7474
2839,7485
2839,7486
2839,7487
2839,7488
2839,7592
2839,7980
2839,8316
2839,8416
2839,8545
2839,8640
2839,8841
2839,8872
2839,8997
2839,9032
2839,9165
2839,9182
2839,9187
2839,9452
2839,9662
2839,9663
2839,9872
2839,9873
2839,10197
2839,10405
2839,10406
2840,2841
2840,2936
2840,3301
2840,3315
2840,3316
2840,3317
2840,3318
2840,3319
2840,3416
2840,3487
2840,3513
2840,3653
2840,3787
2840,4027
2840,4028
2840,4095
2840,4142
2840,4471
2840,4472
2840,4815
2840,4892
2840,4895
2840,4896
2840,4897
2840,4903
2840,4908
2840,5022
2840,5030
2840,5031
2840,5333
2840,5334
2840,5444
2840,5463
2840,6145
2840,6164
2840,6165
2840,6460
2840,6740
2840,6826
2840,6827
2840,6828
2840,6873
2840,6874
2840,6971
2840,6972
2840,7388
2840,7429
2840,7474
2840,7485
2840,7486
2840,7487
2840,7488
2840,7592
2840,7980
2840,8316
2840,8416
2840,8545
2840,8640
2840,8841
2840,8872
2840,8997
2840,9032
2840,9165
2840,9182
2840,9187
2840,9452
2840,9662
2840,9663
2840,9872
2840,9873
2840,10197
2840,10405
2840,10406
2841,2936
2841,3301
2841,3315
2841,3316
2841,3317
2841,3318
2841,3319
2841,3416
2841,3487
2841,3513
2841,3653
2841,3787
2841,4027
2841,4028
2841,4095
2841,4142
2841,4471
2841,4472
2841,4815
2841,4892
2841,4895
2841,4896
2841,4897
2841,4903
2841,4908
2841,5022
2841,5030
2841,5031
2841,5333
2841,5334
2841,5444
2841,5463
2841,6145
2841,6164
2841,6165
2841,6460
2841,6740
2841,6826
2841,6827
2841,6828
2841,6873
2841,6874
2841,6971
2841,6972
2841,7388
2841,7429
2841,7474
2841,7485
2841,7486
2841,7487
2841,7488
2841,7592
2841,7980
2841,8316
2841,8416
2841,8545
2841,8640
2841,8841
2841,8872
2841,8997
2841,9032
2841,9165
2841,9182
2841,9187
2841,9452
2841,9662
2841,9663
2841,9872
2841,9873
2841,10197
2841,10405
2841,10406
2936,3301
2936,3315
2936,3316
2936,3317
2936,3318
2936,3319
2936,3416
2936,3487
2936,3513
2936,3653
2936,3787
2936,4027
2936,4028
2936,4095
2936,4142
2936,4471
2936,4472
2936,4815
2936,4892
2936,4895
2936,4896
2936,4897
2936,4903
2936,4908
2936,5022
2936,5030
2936,5031
2936,5333
2936,5334
2936,5444
2936,5463
2936,6145
2936,6164
2936,6165
2936,6460
2936,6740
2936,6826
2936,6827
2936,6828
2936,6873
2936,6874
2936,6971
2936,6972
2936,7388
2936,7429
2936,7474
2936,7485
2936,7486
2936,7487
2936,7488
2936,7592
2936,7980
2936,8316
2936,8416
2936,8545
2936,8640
2936,8841
2936,8872
2936,8997
2936,9032
2936,9165
2936,9182
2936,9187
2936,9452
2936,9662
2936,9663
2936,9872
2936,9873
2936,10197
2936,10405
2936,10406
3301,3315
3301,3316
3301,3317
3301,3318
3301,3319
3301,3416
3301,3487
3301,3513
3301,3653
3301,3787
3301,4027
3301,4028
3301,4095
3301,4142
3301,4471
3301,4472
3301,4815
3301,4892
3301,4895
3301,4896
3301,4897
3301,4903
3301,4908
3301,5022
3301,5030
3301,5031
3301,5333
3301,5334
3301,5444
3301,5463
3301,6145
3301,6164
3301,6165
3301,6460
3301,6740
3301,6826
3301,6827
3301,6828
3301,6873
3301,6874
3301,6971
3301,6972
3301,7388
3301,7429
3301,7474
3301,7485
3301,7486
3301,7487
3301,7488
3301,7592
3301,7980
3301,8316
3301,8416
3301,8545
3301,8640
3301,8841
3301,8872
3301,8997
3301,9032
3301,9165
3301,9182
3301,9187
3301,9452
3301,9662
3301,9663
3301,9872
3301,9873
3301,10197
3301,10405
3301,10406
3315,3316
3315,3317
3315,3318
3315,3319
3315,3416
3315,3487
3315,3513
3315,3653
3315,3787
3315,4027
3315,4028
3315,4095
3315,4142
3315,4471
3315,4472
3315,4815
3315,4892
3315,4895
3315,4896
3315,4897
3315,4903
3315,4908
3315,5022
3315,5030
3315,5031
3315,5333
3315,5334
3315,5444
3315,5463
3315,6145
3315,6164
3315,6165
3315,6460
3315,6740
3315,6826
3315,6827
3315,6828
3315,6873
3315,6874
3315,6971
3315,6972
3315,7388
3315,7429
3315,7474
3315,7485
3315,7486
3315,7487
3315,7488
3315,7592
3315,7980
3315,8316
3315,8416
3315,8545
3315,8640
3315,8841
3315,8872
3315,8997
3315,9032
3315,9165
