id,name,money,institute
67,Charles McClure,950428,Florida State University
68,Kathryn Stewart,844825,Florida State University
69,Jeffrey Kysar,616035,Columbia University
70,Elon Terrell,307226,Columbia University
71,Rodney Martens,245781,Columbia University
72,Yonghui Weng,545269,Pennsylvania State Univ University Park
73,Fuqing Zhang,545269,Pennsylvania State Univ University Park
74,Changbin Chen,299757,University of Minnesota-Twin Cities
75,Shahryar Kianian,299757,University of Minnesota-Twin Cities
76,Stephen Howell,437816,Iowa State University
77,Diane Bassham,437816,Iowa State University
78,Eli Berman,49998,University of California-San Diego
79,Johannes Nitsche,107733,SUNY at Buffalo
80,Atanas Stefanov,184655,University of Kansas Center for Research Inc
81,Thomas Morris,51360,Mississippi State University
82,Richard Mooney,850000,Duke University
83,Stephen Nowicki,850000,Duke University
85,Srinivas Aluru,1381902,Georgia Tech Research Corporation
86,MaryJo Daniel,8666666,University of New Mexico
87,Mark Stone,3073115,University of New Mexico
88,Karl Benedict,2000000,University of New Mexico
89,Daniel Cadol,2000000,University of New Mexico
90,William Michener,8666666,University of New Mexico
91,Michelle Shumate,232214,Northwestern University
94,Kosmas Galatsis,30000,University of California-Los Angeles
96,John Foster,250000,University of Michigan Ann Arbor
97,Sudipto Ghosh,599148,Colorado State University
98,James Bieman,599148,Colorado State University
99,Robert France,502623,Colorado State University
100,Stanislav Stoliarov,412418,University of Maryland College Park
102,Christopher Roberts,14590,University of Delaware
110,Jennifer Lewis,793018,Harvard University
111,Yoshitaka Ishii,460000,University of Illinois at Chicago
112,Michael Kessler,198250,Washington State University
114,Ken Vickers,359866,University of Arkansas
115,Shannon Servoss,449832,University of Arkansas
116,Rick Wise,359866,University of Arkansas
118,Tara Cepon,20393,University of Oregon Eugene
119,James Snodgrass,20393,University of Oregon Eugene
120,Vivek Shenoy,1684612,University of Pennsylvania
121,Kenneth DeJong,474996,George Mason University
122,Dima Nazzal,51370,Georgia Tech Research Corporation
123,Angelia Seyfferth,511777,University of Delaware
124,Elizabeth Dinsdale,1236423,San Diego State University Foundation
125,Forest Rohwer,560934,San Diego State University Foundation
126,Anca Segall,560934,San Diego State University Foundation
127,Robert Edwards,1298825,San Diego State University Foundation
128,Fariborz Farahmand,241026,Georgia Tech Research Corporation
129,Rachel Noble,1857920,University of North Carolina at Chapel Hill
130,Jacqueline MacDonaldGibson,1857920,University of North Carolina at Chapel Hill
131,Marc Serre,1857920,University of North Carolina at Chapel Hill
132,Jill Stewart,1857920,University of North Carolina at Chapel Hill
133,Steven Wing,1857920,University of North Carolina at Chapel Hill
135,Rhea Eskew,498354,Northeastern University
136,Andrew Jacobson,750801,Northwestern University
137,Iain Couzin,325000,Princeton University
140,Dawn Williams,524400,University of Alabama Tuscaloosa
141,Katharine Maher,139874,Stanford University
142,Srini Devadas,649967,Massachusetts Institute of Technology
144,Craig Michoski,540012,University of Texas at Austin
145,Clinton Dawson,540012,University of Texas at Austin
147,Robert Viesca,214199,Tufts University
148,Sheng Xu,194174,Southern Methodist University
149,Kathy Ayers,315000,University of Oregon Eugene
150,Shannon Boettcher,369421,University of Oregon Eugene
151,Lin Chen,270000,Northwestern University
152,Shantenu Jha,131123,Rutgers University New Brunswick
155,Coye Cheshire,207571,University of California-Berkeley
156,Amy Oldenburg,400000,University of North Carolina at Chapel Hill
157,Richard Norris,1544460,University of California-San Diego Scripps Inst of Oceanography
158,Ilona Kretzschmar,6000,Colorado School of Mines
159,Ning Wu,194833,Colorado School of Mines
160,Alfred Hall,1342970,University of Memphis
161,Stephanie Ivey,1790626,University of Memphis
162,William Brune,361790,Pennsylvania State Univ University Park
163,Aaron Lindenberg,400000,Stanford University
164,Subba Palli,308000,University of Kentucky Research Foundation
165,A Morse,360000,Yale University
166,Elizabeth Nolan,600000,Massachusetts Institute of Technology
167,Li Ma,159873,Duke University
168,Sushil Adhikari,347394,Auburn University
169,Tiffany Barnes,1004705,North Carolina State University
170,Claudia Bode,499986,University of Kansas Center for Research Inc
171,Susan StaggWilliams,499986,University of Kansas Center for Research Inc
172,Indranil Gupta,479998,University of Illinois at Urbana-Champaign
173,Alissa Crans,19112,University of California-Irvine
174,Kendra Killpatrick,22934,University of California-Irvine
175,Joanna Bieri,19112,University of California-Irvine
176,Sarah Eichhorn,19112,University of California-Irvine
178,Samuel McClure,379128,Stanford University
179,John Scully,480000,University of Virginia Main Campus
181,Bruce Walcott,749999,University of Kentucky Research Foundation
182,Margaret MohrSchroeder,857141,University of Kentucky Research Foundation
183,Christa Jackson,857141,University of Kentucky Research Foundation
184,Craig Schroeder,749999,University of Kentucky Research Foundation
185,Mark Evans,749999,University of Kentucky Research Foundation
187,Kobus Barnard,399246,University of Arizona
188,Clayton Morrison,399246,University of Arizona
189,Emily Butler,399246,University of Arizona
190,Matthias Mehl,399246,University of Arizona
194,Raymond Schaak,350000,Pennsylvania State Univ University Park
195,Jeff Erickson,20000,University of Illinois at Urbana-Champaign
196,Kevin Mahan,84433,University of Colorado at Boulder
197,Vera SchultePelkum,84433,University of Colorado at Boulder
198,Bongkeun Song,586583,College of William & Mary Virginia Institute of Marine Science
199,Arvind Varma,30000,University of Kansas Center for Research Inc
200,Bala Subramaniam,970000,University of Kansas Center for Research Inc
201,Sankaran Sundaresan,30000,University of Kansas Center for Research Inc
202,Vinothan Manoharan,378000,Harvard University
204,Dean Ho,486276,University of California-Los Angeles
207,Michael Martens,596365,Case Western Reserve University
208,Joel Nitta,21970,Harvard University
209,Charles Davis,308501,Harvard University
213,Qing Zhou,120000,University of California-Los Angeles
214,Nan Niu,408000,University of Cincinnati Main Campus
215,Bela Bollobas,196550,University of Memphis
216,Doron Lubinsky,240000,Georgia Tech Research Corporation
217,Adam Rose,266005,University of Southern California
218,Zoya Popovic,224000,University of Colorado at Boulder
219,VijayaKumar Devabhaktuni,150000,University of Toledo
220,Virgil Pierce,449880,The University of Texas Rio Grande Valley
221,Sean Lawton,118167,The University of Texas Rio Grande Valley
222,Christian Wetzel,11500,Materials Research Society
223,JArdieButch Dillen,48644,Materials Research Society
225,Eranda Nikolla,487584,Wayne State University
226,Bikram Gill,956855,Kansas State University
227,Gregory Mandel,113210,Temple University
235,Victor Ferreira,11903,University of Rochester
236,TFlorian Jaeger,11903,University of Rochester
239,Nathan Geer,148404,Utah State University
240,Mark DEvelyn,369787,University of Akron
241,Abhilash Chandy,369787,University of Akron
242,Minel Braun,369787,University of Akron
246,David Cappelleri,450724,Purdue University
247,Brian Johnson,298675,SUNY at Albany
248,AnneMorrison Piehl,298675,SUNY at Albany
249,Shawn Bushway,298675,SUNY at Albany
250,Allison Redlich,298675,SUNY at Albany
251,Randy Dahlgren,49770,Clemson University
252,Alex Chow,49770,Clemson University
253,David Du,350000,University of Minnesota-Twin Cities
254,Jon Weissman,350000,University of Minnesota-Twin Cities
255,ZhiLi Zhang,350000,University of Minnesota-Twin Cities
256,Abhishek Chandra,350000,University of Minnesota-Twin Cities
257,Claire Monteleoni,90702,George Washington University
258,Frank Pfenning,499680,Carnegie-Mellon University
259,Edmund Clarke,499680,Carnegie-Mellon University
260,Emi Ito,3662612,University of Minnesota-Twin Cities
261,Anders Noren,3662612,University of Minnesota-Twin Cities
262,Amy Myrbo,3662612,University of Minnesota-Twin Cities
264,Joseph White,169070,Baylor University
265,Dirk Grunwald,382249,University of Colorado at Boulder
266,Douglas Sicker,382249,University of Colorado at Boulder
267,Elza Erkip,420000,New York University
270,Jacob Bortnik,503257,University of California-Los Angeles
271,Wen Li,503257,University of California-Los Angeles
272,Yukitoshi Nishimura,503257,University of California-Los Angeles
273,Amilcare Porporato,1466657,Duke University
275,William Shih,2666666,Harvard University
276,Peng Yin,2426780,Harvard University
277,Kiran Bhaganagar,299556,University of Texas at San Antonio
278,Gregory Demas,20259,Indiana University
279,Elizabeth Carlton,20259,Indiana University
280,Andrew Heckler,249999,Ohio State University
281,KarlOla Ahlqvist,249999,Ohio State University
282,Neelam Soundarajan,249999,Ohio State University
283,Rajiv Ramnath,249999,Ohio State University
284,Charles Conroy,170031,University of California-Santa Cruz
285,Tao Shi,1390,Ohio State University
286,Daniel Needleman,480000,Harvard University
287,Anna Swan,480000,Trustees of Boston University
288,Roberto Paiella,761677,Trustees of Boston University
289,Jelmer Eerkens,175399,University of California-Davis
290,Tien Nguyen,348204,Iowa State University
291,Alan Stocker,513382,University of Pennsylvania
295,Dipankar Raychaudhuri,3043858,Rutgers University New Brunswick
296,Richard Martin,2949858,Rutgers University New Brunswick
297,Roy Yates,2899858,Rutgers University New Brunswick
298,Yanyong Zhang,2899858,Rutgers University New Brunswick
299,Wade Trappe,2899858,Rutgers University New Brunswick
300,Robert Malchow,357711,Marine Biological Laboratory
301,Allen Mensinger,357711,Marine Biological Laboratory
303,James Albert,290505,University of Louisiana at Lafayette
304,Fritz Allhoff,166299,Western Michigan University
305,TakSing Wong,416000,Pennsylvania State Univ University Park
306,Eric Bruning,738575,Texas Tech University
309,Elizabeth Honig,240001,Duke University
310,Mauro Maggioni,240001,Duke University
311,Eric Monson,240001,Duke University
312,Ingrid Daubechies,240001,Duke University
313,Scott Smith,150000,Johns Hopkins University
314,Brenda Bradley,146900,Yale University
315,Abhijit Ghosh,604666,University of California-Riverside
320,Clifford Thurber,240428,University of Wisconsin-Madison
322,Talia Fernos,115952,University of North Carolina Greensboro
323,Zhiyong Liang,1465059,Florida State University
324,Jianjun Shi,1465059,Florida State University
325,Ben Wang,1465059,Florida State University
326,ChunChuck Zhang,1465059,Florida State University
327,ShihFu Chang,10000,Columbia University
330,Ryan ODonnell,426188,Carnegie-Mellon University
333,David Sontag,499981,New York University
334,Allen Moore,860557,University of Georgia Research Foundation Inc
335,Mark Farmer,225557,University of Georgia Research Foundation Inc
336,Paula Lemons,1390384,University of Georgia Research Foundation Inc
337,Mark Burns,514486,University of Michigan Ann Arbor
338,Richard Gillespie,514486,University of Michigan Ann Arbor
339,Sile OModhrain,514486,University of Michigan Ann Arbor
340,David Ferguson,1389282,SUNY at Stony Brook
341,Kevin Williams,987000,SUNY at Stony Brook
342,Cameron Siler,230129,University of Oklahoma Norman Campus
343,Reed Cartwright,686240,Arizona State University
344,Sudhir Kumar,686240,Arizona State University
345,Shawn Rowe,2689292,University of Washington
346,Eric Fegraus,2689292,University of Washington
347,Julia Parrish,2689292,University of Washington
353,Xin Fu,401078,University of Kansas Center for Research Inc
354,Michael Zavlanos,444472,Duke University
355,Marjorie Chan,148994,University of Utah
356,Fouad Fouad,14080,University of Alabama at Birmingham
357,Anthony Skjellum,14080,University of Alabama at Birmingham
358,Robert WeechMaldonado,14080,University of Alabama at Birmingham
359,Chitaranjan Das,2277848,Pennsylvania State Univ University Park
360,Anand Sivasubramaniam,1132825,Pennsylvania State Univ University Park
361,Mahmut Kandemir,800000,Pennsylvania State Univ University Park
362,Danielle Endres,255543,University of Utah
363,JPeter May,2000000,University of Chicago
364,Danny Calegari,2208113,University of Chicago
365,Anne Wilkinson,2172488,University of Chicago
366,Alex Eskin,2000000,University of Chicago
367,Benson Farb,2000000,University of Chicago
368,Yafeng Yin,180000,University of Florida
369,David Wagner,500000,University of California-Berkeley
370,Serge Egelman,500000,University of California-Berkeley
376,Eri Saikawa,157412,Emory University
377,Mahmoud Fallahi,310606,University of Arizona
378,Randall Snurr,512886,Northwestern University
379,Jonathan Losos,319613,Harvard University
380,Alexandru Tamasan,164349,University of Central Florida
381,Wolfgang Tichy,126000,Florida Atlantic University
382,Nirwan Ansari,499933,New Jersey Institute of Technology
383,Arjun Heimsath,1300000,Arizona State University
384,CMichael Barton,1300000,Arizona State University
385,Hessam Sarjoughian,1300000,Arizona State University
386,Julien RielSalvatore,1300000,Arizona State University
387,Miguel Acevedo,1300000,Arizona State University
388,Katharine Suding,20345,University of California-Berkeley
389,Lauren Hallett,20345,University of California-Berkeley
390,Jun Fan,133272,Missouri University of Science and Technology
391,Richard DuBroff,133272,Missouri University of Science and Technology
392,Hugh Ducklow,1919668,Columbia University
393,Giuseppe Buscarnera,728379,Northwestern University
394,Marc Lessard,447564,University of New Hampshire
395,James Jones,302710,University of Florida
396,Gerrit Hoogenboom,302710,University of Florida
397,Zoi Rapti,355559,University of Illinois at Urbana-Champaign
398,Carla Caceres,355559,University of Illinois at Urbana-Champaign
401,James Anderson,29176,University of North Carolina at Chapel Hill
403,Fengyan Li,673589,Rensselaer Polytechnic Institute
404,Mingjie Lin,420058,University of Central Florida
405,Horacio Rotstein,250000,New Jersey Institute of Technology
406,Marc Rieffel,50000,University of California-Berkeley
407,Donald Sarason,50000,University of California-Berkeley
409,William Wilcock,18607,University of Washington
410,Stephen Vavrus,380922,University of Wisconsin-Madison
414,Mark Handcock,212500,University of California-Los Angeles
415,Mark Fossett,269997,Texas A&M University Main Campus
416,Walter Peacock,277312,Texas A&M University Main Campus
419,Wenke Lee,53445,Georgia Tech Research Corporation
420,Milivoje Lukic,122597,William Marsh Rice University
421,Renato Figueiredo,652355,University of Florida
422,Leila Maurmann,1201568,Kansas State University
423,Stefan Bossmann,1201568,Kansas State University
424,Deryl Troyer,1201568,Kansas State University
425,Punit Prakash,1201568,Kansas State University
426,Sanjeev Narayanan,1201568,Kansas State University
427,Susan Metz,549978,Stevens Institute of Technology
428,Keith Sheppard,549978,Stevens Institute of Technology
429,Patricia Holahan,549978,Stevens Institute of Technology
430,Adriana Compagnoni,549978,Stevens Institute of Technology
431,Ivan Ash,253460,Old Dominion University Research Foundation
432,Wu He,253460,Old Dominion University Research Foundation
433,Li Xu,253460,Old Dominion University Research Foundation
434,Ling Li,253460,Old Dominion University Research Foundation
435,David Katz,717667,Emory University
436,William Mitch,230841,Stanford University
437,Dunbar Birnie,50000,Rutgers University New Brunswick
438,Edu Navarrete,230158,University of Rochester
439,Francesca Peressotti,230158,University of Rochester
440,Bradford Mahon,230158,University of Rochester
441,Eray Aydil,500000,University of Minnesota-Twin Cities
442,Christopher Leighton,500000,University of Minnesota-Twin Cities
443,Eugene Feinberg,285000,SUNY at Stony Brook
445,James Eder,10748,Arizona State University
446,Angie Abdelmonem,10748,Arizona State University
447,David Ruppert,560614,Cornell University
448,Thomas Loredo,560614,Cornell University
449,Aravinda Sistla,300000,University of Illinois at Chicago
450,Martin Tresguerres,548000,University of California-San Diego Scripps Inst of Oceanography
451,Robert Massatti,20215,University of Michigan Ann Arbor
452,LLacey Knowles,20215,University of Michigan Ann Arbor
453,Mahdi Asgari,12000,Oklahoma State University
454,Roger Zierau,12000,Oklahoma State University
455,Anantharam Raghuram,12000,Oklahoma State University
456,Paul Wahlbeck,28908,George Washington University
457,Alyx Mark,28908,George Washington University
458,Mark UrbanLurain,900574,Michigan State University
459,John Merrill,900574,Michigan State University
460,Brandon Schmeichel,424654,Texas A&M University Main Campus
461,Lisa Geraci,424654,Texas A&M University Main Campus
462,Wanni Anderson,180968,Brown University
463,Douglas Anderson,180968,Brown University
464,Claudio Margulis,384697,University of Iowa
465,Xiaoqing Li,180000,SUNY at Buffalo
466,David Anderson,450000,Wake Forest University
467,Judith Yang,793311,University of Pittsburgh
468,Lilit Yeghiazarian,530872,University of Cincinnati Main Campus
469,Angel Valdes,181915,Cal Poly Pomona Foundation, Inc.
470,Ruth Parker,449957,Western Washington University
471,Chris Ohana,449957,Western Washington University
472,Kimberly Markworth,449957,Western Washington University
473,Thomas Morton,1999645,University of California-Riverside
474,Jingsong Zhang,1999645,University of California-Riverside
475,Susan Wessler,1999645,University of California-Riverside
476,Michael McKibben,1999645,University of California-Riverside
477,Katherine Borkovich,1999645,University of California-Riverside
478,Spahr Webb,344738,Columbia University
479,Julie Linsey,623597,Georgia Tech Research Corporation
480,Michael Stone,300000,University of Illinois at Urbana-Champaign
481,Yi Sun,280399,CUNY City College
482,Bingmei Fu,280399,CUNY City College
483,Luis Cardoso,462898,CUNY City College
484,Roger Dorsinville,280399,CUNY City College
485,Mitchell Schaffler,280399,CUNY City College
491,Jamie Voyles,97997,New Mexico Institute of Mining and Technology
492,Rose Cory,595671,University of Michigan Ann Arbor
493,Mark Losego,999809,North Carolina State University
494,Orlando Rojas,1147809,North Carolina State University
495,Saad Khan,999809,North Carolina State University
496,Gregory Parsons,1162794,North Carolina State University
497,Jingyan Dong,1279422,North Carolina State University
498,Emad Habib,580559,University of Louisiana at Lafayette
499,Durga Poudel,580559,University of Louisiana at Lafayette
500,JoAnne DeRouen,580559,University of Louisiana at Lafayette
501,Whitney Broussard,580559,University of Louisiana at Lafayette
502,David Borrok,580559,University of Louisiana at Lafayette
505,Susan Montgomery,179827,University of Southern California
509,Peter Benson,174822,Washington University
510,Carolyn Sargent,174822,Washington University
511,Stephanie Larchanche,174822,Washington University
512,Michael Twardowski,1369807,Texas A&M University Main Campus
513,Edward Fry,1369807,Texas A&M University Main Campus
514,William Jenkins,449305,University of Rhode Island
515,Brice Loose,449305,University of Rhode Island
516,Michael Twiss,359233,Clarkson University
517,Shane Rogers,359233,Clarkson University
518,Marlene Rosenberg,90000,University of California-San Diego
519,Karolina Mukhtar,1102307,University of Alabama at Birmingham
520,Maja Mataric,65000,University of Southern California
521,Charles Sackett,156405,University of Virginia Main Campus
522,Rebecca Gast,656606,Woods Hole Oceanographic Institution
524,Sarah Depaoli,271074,University of California - Merced
525,Thomas Hansford,271074,University of California - Merced
536,Peter Jaffe,40000,Princeton University
538,Wesley Pegden,145788,Carnegie-Mellon University
540,Brent Haddad,550842,University of California-Santa Cruz
541,Adina Paytan,891787,University of California-Santa Cruz
542,Donald Potts,550842,University of California-Santa Cruz
543,Mani Srivastava,1895256,University of California-Los Angeles
544,Sudhakar Pamarti,1895256,University of California-Los Angeles
545,Sherif ElTawil,445876,University of Michigan Ann Arbor
546,Blair Schoene,36044,Princeton University
547,William Meeks,159122,University of Massachusetts Amherst
549,Leonid Ryzhik,347760,Stanford University
550,Jing Xia,850928,University of California-Irvine
551,Joel CutcherGershenfeld,50000,University of Illinois at Urbana-Champaign
552,Michael Haberman,50000,University of Illinois at Urbana-Champaign
553,JosephMark Nolan,50000,University of Illinois at Urbana-Champaign
554,Patrick Canavan,50000,University of Illinois at Urbana-Champaign
555,Arthur Cosby,19791,University of Alabama Tuscaloosa
556,Andrew Graettinger,23624,University of Alabama Tuscaloosa
557,David Prevatt,19791,University of Alabama Tuscaloosa
558,Thang Dao,23624,University of Alabama Tuscaloosa
559,Laura Myers,19791,University of Alabama Tuscaloosa
560,Phillip Wolff,117369,Emory University
561,Inanc Senocak,50000,Boise State University
562,Charles Nilon,4282930,University of Missouri-Columbia
563,Paige Warren,282930,University of Missouri-Columbia
564,Christopher Lepczyk,282930,University of Missouri-Columbia
565,Tommy Parker,282930,University of Missouri-Columbia
566,Elizabeth Derryberry,372617,Tulane University
567,Jessica Witt,293568,Colorado State University
568,Charles Amsler,904474,University of Alabama at Birmingham
569,James McClintock,1205965,University of Alabama at Birmingham
570,William Northrop,447950,University of Minnesota-Twin Cities
573,Jolene Smyth,15994,University of Nebraska-Lincoln
574,Rebecca Powell,15994,University of Nebraska-Lincoln
575,Larry Dalton,658000,University of Washington
576,Bruce Robinson,658000,University of Washington
577,David Damanik,338565,William Marsh Rice University
578,Francis Timmes,306840,Arizona State University
579,Dennis Risen,499533,Case Western Reserve University
580,Lev Gonick,499533,Case Western Reserve University
581,Roger Bielefeld,499533,Case Western Reserve University
582,Daniel Butts,513758,University of Maryland College Park
583,Borivoje Nikolic,633332,University of California-Berkeley
584,Anant Sahai,633332,University of California-Berkeley
585,Christine Vogel,300000,New York University
586,Dennis Shasha,780921,New York University
587,DeanL Hesterberg,270000,North Carolina State University
588,Montserrat Fuentes,270000,North Carolina State University
589,Matthew Polizzotto,469999,North Carolina State University
590,Kun Zhao,18080,Tulane University
591,Christopher Kanich,612970,University of Illinois at Chicago
592,Laura German,249525,University of Georgia Research Foundation Inc
593,Elizabeth King,249525,University of Georgia Research Foundation Inc
594,Andrew Lumsdaine,597837,Indiana University
595,Jeremiah Willcock,497840,Indiana University
596,Martina Barnas,497840,Indiana University
597,Reza Abdolvand,144145,Oklahoma State University
599,Andrew Leakey,12800,University of Illinois at Urbana-Champaign
600,Jesse Johnson,194386,Oklahoma State University
601,William Jaco,194386,Oklahoma State University
602,Mark Goorsky,5000,University of California-Los Angeles
603,Ana Longo,20833,Cornell University
604,Allison Snow,15643,Ohio State University
605,Hsiaochi Chang,15643,Ohio State University
606,Sabine Kastner,528841,Princeton University
608,Aigen Li,180417,University of Missouri-Columbia
609,Wendy Wolford,233500,Cornell University
610,JVal Klump,24695,University of Wisconsin-Milwaukee
611,Guy Blelloch,999458,Carnegie-Mellon University
614,Thomas Neuberger,234330,Pennsylvania State Univ University Park
615,Michael Lanagan,234330,Pennsylvania State Univ University Park
616,Roland Winkler,202415,Northern Illinois University
617,Kim Hoke,1453508,Colorado State University
618,Eva Fischer,19273,Colorado State University
620,Joan Florsheim,22866,University of California-Santa Barbara
621,Kimberly Kurtis,286532,Georgia Tech Research Corporation
622,Vicki Grassian,420000,University of Iowa
623,Ian Hodder,18927,Stanford University
624,Adam Nazaroff,18927,Stanford University
625,HTroy Nagle,29575,North Carolina State University
626,Mark Snyder,424440,Lehigh University
627,Neeta Bijoor,249973,University of California-Irvine
629,Katrien Devos,18070,University of Georgia Research Foundation Inc
630,Rajiv Parvathaneni,18070,University of Georgia Research Foundation Inc
631,Christyann Darwent,223724,University of California-Davis
632,Benjamin Sacks,211323,University of California-Davis
633,RoseQingyang Hu,205548,Utah State University
634,Thomas Malone,328416,Massachusetts Institute of Technology
636,Thomas Weller,8000,University of South Florida
637,Jingguang Chen,300001,Columbia University
638,Camille Petit,300001,Columbia University
639,AhHyungAlissa Park,300001,Columbia University
642,Pamela Jakiela,113092,University of Maryland College Park
643,Keshab Parhi,375000,University of Minnesota-Twin Cities
646,Dhruv Batra,473611,Virginia Polytechnic Institute and State University
647,Haibo Ge,600000,Indiana University
648,Eric Roberts,237929,Ohio University
649,Sidney Hemming,237929,Ohio University
650,Nancy Stevens,237929,Ohio University
651,Patrick OConnor,237929,Ohio University
652,Tobin Hieronymus,237929,Ohio University
653,David Eisenman,296122,University of California-Los Angeles
654,Stephanie Pincetl,296122,University of California-Los Angeles
655,Jennifer Jackson,200000,California Institute of Technology
656,James Elser,955001,Arizona State University
657,Arianne Cease,1293922,Arizona State University
658,Jon Harrison,955001,Arizona State University
659,Joleen Hadrich,955001,Arizona State University
660,Eli Fenichel,955001,Arizona State University
661,Raymond Zielinski,669145,University of Illinois at Urbana-Champaign
662,Steven Huber,1300207,University of Illinois at Urbana-Champaign
663,Cynthia Passmore,1963466,University of California-Davis
664,Judi Kusnick,1963466,University of California-Davis
665,Richard Grosberg,1963466,University of California-Davis
666,Julia Gouvea,1963466,University of California-Davis
667,Oliver Dasbach,142234,Louisiana State University & Agricultural and Mechanical College
669,Michael Shapira,927384,University of California-Berkeley
670,Terrance Boult,829795,University of Colorado at Colorado Springs
671,Qing Yi,379901,University of Colorado at Colorado Springs
672,Rory Lewis,379901,University of Colorado at Colorado Springs
673,Jugal Kalita,379901,University of Colorado at Colorado Springs
674,Kristen WalcottJustice,379901,University of Colorado at Colorado Springs
675,David Yopp,370746,University of Idaho
677,Patrik Guggenberger,81310,Pennsylvania State Univ University Park
678,Matina KalcounisRuppell,779999,University of Wisconsin-Madison
679,Catherine Marler,779999,University of Wisconsin-Madison
680,Miri VanHoven,420000,San Jose State University Foundation
681,Mae Gustin,352429,Board of Regents, NSHE, obo University of Nevada, Reno
682,Michael Frisch,872326,SUNY at Buffalo
683,Kenneth Shockley,872326,SUNY at Buffalo
684,Erin Robinson,872326,SUNY at Buffalo
685,Alan Rabideau,872326,SUNY at Buffalo
686,Yanfei Gao,268000,University of Tennessee Knoxville
687,Ennio Stacchetti,136367,New York University
688,David Pearce,136367,New York University
689,Pamela Wright,1497936,Texas A&M University Corpus Christi
690,James Silliman,1497936,Texas A&M University Corpus Christi
691,Mary Hill,1497936,Texas A&M University Corpus Christi
692,Tonya Jeffery,1497936,Texas A&M University Corpus Christi
693,Cherie McCollough,1497936,Texas A&M University Corpus Christi
694,Joe Champion,1497936,Texas A&M University Corpus Christi
695,Michael Dietze,738051,Trustees of Boston University
696,Wei Guo,328051,Rochester Institute of Tech
697,Stefan Preble,488670,Rochester Institute of Tech
698,Siddharth Ramachandran,580977,Trustees of Boston University
699,George Gehrels,1112272,University of Arizona
700,Joaquin Ruiz,908225,University of Arizona
701,Enrico Wensing,358848,George Mason University
703,Richard Luettich,766327,University of North Carolina at Chapel Hill
705,Theodore Ralphs,300000,Lehigh University
706,Michael Bernstein,158000,Pennsylvania State Univ University Park
707,Pascal Hitzler,74999,Wright State University
708,Chris Buddenhagen,19110,Florida State University
709,Austin Mast,19110,Florida State University
710,Keith Willmott,933491,University of Florida
711,Pamela Soltis,514337,University of Florida
712,Akito Kawahara,573359,University of Florida
713,Jacqueline Miller,498386,University of Florida
714,Jordan Karubian,319999,Tulane University
715,Kurt Leinenweber,312841,Arizona State University
716,Richard Hervig,603235,Arizona State University
717,SangHeon Shim,669821,Arizona State University
718,Joel Blum,59782,University of Michigan Ann Arbor
719,Rajab Challoo,279000,Texas A&M University-Kingsville
