id,name,money,institute
1,Christopher Kochanek,291728,Ohio State University
2,Krzysztof Stanek,291728,Ohio State University
3,Stephen Craig,2330000,Duke University
6,Douglas Hammond,138829,University of Southern California
7,Kristie Franz,499138,Iowa State University
8,Yuyu Zhou,499138,Iowa State University
9,Bhargav Narayanan,92375,Rutgers University New Brunswick
10,Jeremy Siek,380714,Indiana University
11,Thaisa Way,149946,University of Washington
12,Radha Poovendran,149946,University of Washington
13,Jordan Peccia,14000,Gordon Research Conferences
14,Casey Necheles,9000,Syracuse University
15,Graham Leuschke,9000,Syracuse University
16,Jason Dwyer,317800,University of Rhode Island
17,Shuiwang Ji,499957,Washington State University
18,Fateme Rezaei,333680,Missouri University of Science and Technology
19,Xinhua Liang,492704,Missouri University of Science and Technology
20,Burak Aksak,337659,Texas Tech University
21,Richard Gale,287659,Texas Tech University
22,Xiao Hu,43704,Rowan University
23,Shekhar Bhansali,468717,Florida International University
24,Guifang Li,225000,University of Central Florida
25,Wuchang Feng,279448,Portland State University
26,Maria IglesiasRodriguez,109990,University of California-Santa Barbara
27,David Valentine,552492,University of California-Santa Barbara
28,Craig Carlson,109990,University of California-Santa Barbara
29,Michael Hickner,275000,Pennsylvania State Univ University Park
30,Christoph Aeppli,399554,Bigelow Laboratory for Ocean Sciences
31,Kenneth Safir,132264,Rutgers University New Brunswick
32,Will Johns,502320,Vanderbilt University
33,Paul Sheldon,502320,Vanderbilt University
34,Alfredo Gurrola,502320,Vanderbilt University
35,Aimin Liu,450000,University of Texas at San Antonio
37,Jiong Tang,250758,University of Connecticut
38,Martha Case,142670,Old Dominion University Research Foundation
39,Lisa Wallace,142670,Old Dominion University Research Foundation
40,Anne Becel,316215,Columbia University
41,Will Fortin,316215,Columbia University
42,Donna Shillington,316215,Columbia University
43,ShinHan Shiu,2999967,Michigan State University
44,Karen Cichy,2999967,Michigan State University
45,CRobin Buell,2999967,Michigan State University
46,Brian OShea,3484672,Michigan State University
47,Erich Grotewold,3390191,Michigan State University
48,Anne Washington,423231,New York University
49,Michaela Buenemann,82880,New Mexico State University
50,Colby Brungard,82880,New Mexico State University
51,TaeWoo Lee,84880,University of Houston
52,HaiyingHelen Shen,660600,University of Virginia Main Campus
53,CameronKamin Whitehouse,337432,University of Virginia Main Campus
54,Benjamin Converse,337432,University of Virginia Main Campus
55,Ajay Limaye,294550,University of Minnesota-Twin Cities
56,Jessica Kozarek,294550,University of Minnesota-Twin Cities
57,Heather RichterLipford,204912,University of North Carolina at Charlotte
58,Magda Peligrad,177966,University of Cincinnati Main Campus
59,Robert Buckingham,20000,University of Cincinnati Main Campus
60,JuYi Yen,20000,University of Cincinnati Main Campus
61,Yizao Wang,20000,University of Cincinnati Main Campus
62,Joseph Najnudel,20000,University of Cincinnati Main Campus
63,Richard Christenson,299199,University of Connecticut
64,Mark Vogelsberger,87310,Massachusetts Institute of Technology
65,Kapil Dandekar,624911,Drexel University
66,Nagarajan Kandasamy,499999,Drexel University
67,Steven Weber,624911,Drexel University
68,Geoffrey Mainland,499999,Drexel University
70,Kyle Cranmer,653545,New York University
71,Heiko Mueller,486879,New York University
72,Lydia Bieri,68868,University of Michigan Ann Arbor
73,Eugene Mele,300000,University of Pennsylvania
74,Marija Drndic,458707,University of Pennsylvania
75,Prathap Parameswaran,964100,Kansas State University
76,Ryan Hansen,364427,Kansas State University
78,Stanislaus Wong,446040,SUNY at Stony Brook
79,Nikolaos Sidiropoulos,449319,University of Virginia Main Campus
80,Eyal Aharoni,538827,Georgia State University Research Foundation, Inc.
81,Kent Kiehl,538827,Georgia State University Research Foundation, Inc.
83,Hadar Ziv,48038,University of California-Irvine
89,Timothy Chan,500000,University of Illinois at Urbana-Champaign
94,Noah Smith,190028,University of Washington
95,Amir Nayyeri,400000,Oregon State University
96,Robert Hausinger,567000,Michigan State University
97,Jian Hu,567000,Michigan State University
98,Francois Meyer,426527,University of Colorado at Boulder
99,Huixuan Wu,148347,University of Kansas Center for Research Inc
100,Lin Liu,148347,University of Kansas Center for Research Inc
101,Lisa Merriweather,238944,University of North Carolina at Charlotte
102,Yvette Huet,238944,University of North Carolina at Charlotte
103,Christelle Vincent,198349,University of Vermont & State Agricultural College
104,Goce Trajcevski,279768,Iowa State University
105,Hussam Mahmoud,100000,South Dakota School of Mines and Technology
106,Sigrid Adriaenssens,100000,South Dakota School of Mines and Technology
107,Andrea Surovek,258333,South Dakota School of Mines and Technology
108,Bret Lingwall,258333,South Dakota School of Mines and Technology
110,Sharon HammesSchiffer,172009,Yale University
111,Kim Fortun,113335,University of California-Irvine
112,Souvanik Mullick,25200,Yale University
