id,name,money,institute
0,Guy Blelloch,646727,Carnegie-Mellon University
1,Ramamoorthi Ravi,646727,Carnegie-Mellon University
2,Russell Schwartz,646727,Carnegie-Mellon University
3,Ali Memari,162000,Pennsylvania State Univ University Park
4,Mark Ediger,440000,University of Wisconsin-Madison
5,Stephen Swallen,440000,University of Wisconsin-Madison
9,Terry Huskey,381452,University of Alaska Anchorage Campus
10,Matthew Berman,381452,University of Alaska Anchorage Campus
11,Mark Haidekker,140063,University of Georgia Research Foundation Inc
12,Sheila Grant,140063,University of Georgia Research Foundation Inc
13,Qing Zhao,473784,University of California-Davis
16,Feng Liu,75000,University of Utah
17,Eric Sanford,482168,University of California-Davis
18,Barbara Keyfitz,50000,University of Wyoming
19,Andreas Stein,70000,University of Wyoming
20,Jeffrey Ojemann,756835,University of Washington
21,Rajesh Rao,756835,University of Washington
22,Scott Burles,149706,Massachusetts Institute of Technology
23,Robert Simcoe,726565,Massachusetts Institute of Technology
24,Vladimir Shalaev,2900000,Norfolk State University
25,Ulrich Wiesner,2900000,Norfolk State University
26,Carl Bonner,2900000,Norfolk State University
27,Mikhail Noginov,2900000,Norfolk State University
28,Howard Wactlar,749611,Carnegie-Mellon University
29,Brian MacWhinney,749611,Carnegie-Mellon University
30,Scott Stevens,914588,Carnegie-Mellon University
31,Alexander Hauptmann,749611,Carnegie-Mellon University
32,Michael Christel,914588,Carnegie-Mellon University
33,Wolfgang Losert,209733,University of Maryland College Park
34,Sarah Church,149315,Stanford University
35,Heshmat Aglan,113327,Tuskegee University
36,James Muller,75000,Tuskegee University
37,Byung Kim,255002,University of Massachusetts Amherst
38,Charles Greene,258295,Cornell Univ - State: AWDS MADE PRIOR MAY 2010
39,Andrew Pershing,258295,Cornell Univ - State: AWDS MADE PRIOR MAY 2010
40,Heather Morrison,227557,Case Western Reserve University
41,Dan Edwards,4512154,Washington University
42,Victoria May,4512154,Washington University
43,Mulugheta Teferi,4512154,Washington University
44,Barbara Schaal,4524135,Washington University
45,Gary Adams,145000,Rensselaer Polytechnic Institute
46,Nicholas Holland,169049,University of California-San Diego Scripps Inst of Oceanography
47,Stephen Warren,762296,University of Washington
48,Fulvio Domini,349474,Brown University
49,Isiah Warner,6957374,Louisiana State University & Agricultural and Mechanical College
