id,name,money,institute
98,Nandor Balazs,36480,SUNY at Stony Brook
99,Albert Erickson,200118,University of Washington
100,Ronald Stinner,55998,North Carolina State University
101,Anthony Tromba,63900,University of California-Santa Cruz
102,John Guckenheimer,63900,University of California-Santa Cruz
103,E Parmentier,201332,Brown University
104,RFabian Pease,226157,Stanford University
105,James Linden,967,Travel Award
106,Lawrence Shepley,15950,University of Texas at Austin
107,Claudio Teitelboim,116690,University of Texas at Austin
108,Richard Matzner,15950,University of Texas at Austin
109,Brian Barsky,48000,University of California-Berkeley
110,Maurizio Mirolli,75235,Indiana University
111,Darrell Socie,381635,University of Illinois at Urbana-Champaign
112,Frederick Leckie,381635,University of Illinois at Urbana-Champaign
113,Kenneth Blumenthal,135000,University of Cincinnati Main Campus
114,Ravindra Datta,111330,University of Iowa
115,Paul Muhly,114130,University of Iowa
116,Lawrence Harper,24900,University of California-Riverside
119,Martha Trescott,16625,University of Illinois at Urbana-Champaign
120,Robert Pearcy,46839,University of California-Davis
121,Edward Tronick,117231,University of Massachusetts Amherst
122,Hasan Sehitoglu,46211,Louisiana State University & Agricultural and Mechanical College
123,Robert Gall,92400,University of Arizona
124,Edmund Clarke,221367,Carnegie-Mellon University
129,Paul Sides,47995,Carnegie-Mellon University
130,Thomas Ebrey,175000,University of Illinois at Urbana-Champaign
131,Matthew Platz,268975,Ohio State University
133,David Chapman,55000,University of Utah
134,Thomas Moore,166750,Arizona State University
135,JDevens Gust,166750,Arizona State University
136,John Heinbokel,136139,Johns Hopkins University
139,Frank Richter,125000,University of Chicago
140,N Tilford,64200,Texas A&M University Main Campus
141,Umesh Chandra,64200,Texas A&M University Main Campus
142,Phillip Griffith,175500,University of Illinois at Urbana-Champaign
143,E Evans,163000,University of Illinois at Urbana-Champaign
144,Robert Fossum,175500,University of Illinois at Urbana-Champaign
145,Gerald Gerloff,60000,University of Wisconsin-Madison
146,W Gabelman,60000,University of Wisconsin-Madison
147,David Okrent,82330,University of California-Los Angeles
148,Henry Smith,330000,Massachusetts Institute of Technology
149,J Oldfield,6000,Oregon State University
150,George Fox,155000,University of Houston
151,Michael Reed,34122,Duke University
152,Arthur Galston,80000,Yale University
153,Gregory Anderson,122906,University of Connecticut
154,James Richards,700000,Utah State University
155,David Johnson,75400,Kent State University
157,Arthur Freeman,286266,Northwestern University
159,John Light,533610,University of Chicago
160,Malcolm Kottler,25000,University of Minnesota Saint Paul
161,Edward Decker,105000,University of Maine
162,Hani Henein,48000,Carnegie-Mellon University
163,Richard Nuccitelli,2000,University of California-Davis
164,David Schaeffer,42400,Duke University
165,Usha Sachdeva,2500,Travel Award
166,Donald Coyne,1094000,Princeton University
167,George Herbig,98400,University of California-Santa Cruz
168,Gerald May,80045,University of New Mexico
169,Thomas Schroeder,186500,University of Washington
170,Arthur Dempster,284825,Harvard University
171,Robert Gaines,32700,Colorado State University
172,Moshe Shaked,23622,University of Arizona
173,Noye Johnson,74758,Dartmouth College
174,Caroline Eastman,17644,Southern Methodist University
175,Sudhakar Misra,1800,Travel Award
176,Yoshimitsu Ogura,380100,University of Illinois at Urbana-Champaign
177,SuTzai Soong,241600,University of Illinois at Urbana-Champaign
178,JRobert Schrieffer,10769696,University of California-Santa Barbara
180,GWilse Robinson,235050,Texas Tech University
181,Donald Carpenter,219236,Stanford University
182,David McConnell,100000,Michigan State University
183,James Hamrick,206000,University of Kansas Main Campus
186,Ira Nolt,12100,University of Oregon Eugene
187,Dale Jorgenson,260238,Harvard University
188,Victor Henrich,641800,Yale University
189,Malay Ghosh,64300,University of Florida
191,John Basart,60200,Iowa State University
192,Bruce Barrett,6600,University of Arizona
193,Joel Schindler,197500,University of Cincinnati Main Campus
194,Ray Fair,39998,National Bureau of Economic Research Inc
196,F Friedlaender,10160,Purdue University
197,Hans Schuessler,314351,Texas A&M University Main Campus
199,B McDaniel,20000,Cornell University
202,Richard Lagow,304421,University of Texas at Austin
203,Edward Boyle,393672,Massachusetts Institute of Technology
204,Frank Low,361066,University of Arizona
205,Donald McCarthy,361066,University of Arizona
206,None None,54500,University of Kentucky
207,Lionel Jaffe,120000,Purdue University
209,Michael Reed,700000,National Academy of Sciences
210,Herbert Chen,1254787,University of California-Irvine
211,Mark Weiss,29540,Wayne State University
212,James Ellis,982397,Colorado State University
213,David Swift,982397,Colorado State University
214,AlfredoHS Ang,1007,Travel Award
215,Edward Carpenter,118948,SUNY at Stony Brook
216,Mark Kac,55000,University of Southern California
217,George Hunt,56758,University of California-Irvine
218,MarcyLi Wang,75536,University of California-Berkeley
219,MDeane Bowers,160937,Harvard University
220,Ronald McGinley,160937,Harvard University
221,Edward Wilson,160937,Harvard University
222,Egon Balas,181102,Carnegie-Mellon University
224,Roger Flood,335559,Columbia University Lamont Doherty Earth Observatory
225,Alexander Shor,268201,Columbia University Lamont Doherty Earth Observatory
226,Gregory Mountain,268201,Columbia University Lamont Doherty Earth Observatory
227,Johannes Schwank,191584,University of Michigan Ann Arbor
228,Alan Zindler,136700,Columbia University Lamont Doherty Earth Observatory
230,Brian Cole,82050,Brown University
231,RMalcolm Brown,59356,University of Texas at Austin
232,Robert Donaldson,90000,George Washington University
233,M Subramanian,2700,Travel Award
234,Carol Welt,78869,University of Wisconsin-Madison
235,David Wise,99997,Harvard University
239,None None,7850,Dartmouth College
240,Nancy Houk,215900,University of Michigan Ann Arbor
241,Hale Bradt,58535,Massachusetts Institute of Technology
243,ChenTung Chen,29996,Oregon State University
244,Paul Teller,31000,University of Illinois at Chicago
245,Kenneth Sauer,312116,University of California-Berkeley
246,Melvin Klein,100000,University of California-Berkeley
247,John Kimura,159884,University of Vermont & State Agricultural College
248,Richard Chang,2700,Yale University
249,Roald Hoffmann,30500,Cornell University
250,Thomas McGree,48040,University of Massachusetts Amherst
253,Kurt Gerstle,109975,University of Colorado at Boulder
254,William Studden,118527,Purdue University
255,Howard Taylor,272999,University of Southern California
256,Sheldon Goldstein,39146,Rutgers University New Brunswick
257,Austen Riggs,135000,University of Texas at Austin
258,Lawrence Busch,160340,University of Kentucky
259,William McLauchlan,57471,Purdue University
260,Virginia Walbot,56215,Stanford University
263,Joseph Yip,131451,University of Pittsburgh
264,John Philo,50000,University of Connecticut
265,Todd Schuster,50000,University of Connecticut
266,Richard Schultz,126000,University of Pennsylvania
267,David Cannell,623000,University of California-Santa Barbara
269,Stuart Solin,248200,Michigan State University
270,James Drewniak,10900,Missouri University of Science and Technology
271,David Hercules,107000,University of Pittsburgh
272,John Mutter,735956,Columbia University Lamont Doherty Earth Observatory
273,Peter Buhl,713676,Columbia University Lamont Doherty Earth Observatory
274,Jeffery Cooper,28050,University of Maryland College Park
275,Ronald Cole,472971,Carnegie-Mellon University
276,R Reddy,485471,Carnegie-Mellon University
277,Omer Akin,472971,Carnegie-Mellon University
278,Phil Weigand,3253,SUNY at Stony Brook
279,Gaynell Levine,3253,SUNY at Stony Brook
280,Allen Pipkin,155679,Brown University
283,Ka Ng,96115,University of Massachusetts Amherst
284,David Grant,65000,Saint Louis University
286,Sanjit Mitra,80000,University of California-Santa Barbara
290,Bernard Grofman,48154,University of California-Irvine
291,Arnab Ghosh,2200,Travel Award
292,Andrew Knoll,139290,Harvard University
295,David Klumpar,97000,University of Texas at Dallas
297,George Lauff,25552,Michigan State University
298,Seth Chaiken,37566,SUNY at Albany
299,Shobha Bhatia,47954,Syracuse University
300,David Maidment,47999,University of Texas at Austin
301,GMichael Purdy,54985,Woods Hole Oceanographic Institution
302,Ruben Vallejos,3300,University of California-San Diego
303,William Allison,3300,University of California-San Diego
305,Lynn Beedle,35443,Lehigh University
306,Robert Douglas,289580,University of Southern California
307,Donn Gorsline,141679,University of Southern California
308,Richard Fenske,149775,University of Wisconsin-Madison
309,Charles Ih,196232,University of Delaware
310,Richard Goodman,3265,University of California-Berkeley
313,Raymond Funk,138164,University of Nebraska-Lincoln
314,Jim Hoste,29000,Individual Award
315,Mark Hafner,16370,Louisiana State University & Agricultural and Mechanical College
316,Gerald Rosenthal,138998,University of Kentucky
317,Jonathan Winson,204000,Rockefeller University
318,Glen Gordon,508500,University of Maryland College Park
319,William Zoller,508500,University of Maryland College Park
320,CWilliam Ibbs,53000,University of Illinois at Urbana-Champaign
321,Margaret Boulding,47996,Case Western Reserve University
322,Richard Pantell,60000,Stanford University
323,None None,43090,Indiana University
324,Peter Ashton,10225,Harvard University
325,Steven Rogstad,10225,Harvard University
327,Bernard Gordon,143500,Pennsylvania State Univ University Park
328,Marc Graham,100993,Georgia Tech Research Corporation
329,JamesC Walker,177700,University of Michigan Ann Arbor
330,David Sappington,30655,University of Pennsylvania
331,Roy Whistler,97962,Purdue University
332,James Daniel,97962,Purdue University
333,Marshall Fisher,80006,University of Pennsylvania
336,LAlayne Parson,19909,Ohio State University
337,Albert Rubenstein,400160,Northwestern University
338,John White,103000,University of Texas at Austin
339,Richard Felson,47337,SUNY at Albany
340,Rabindra Bhattacharya,14100,University of Arizona
342,Walter Klemperer,458697,University of Illinois at Urbana-Champaign
345,James Kennett,229870,University of Rhode Island
346,Sheila Widnall,294344,Massachusetts Institute of Technology
349,Gary Maciel,1894809,Colorado State University
350,Philip Gingerich,115400,University of Michigan Ann Arbor
351,None None,3180,Texas Tech University
352,Elias Lazarides,223874,California Institute of Technology
353,Stefan Surzycki,174000,Indiana University
355,Kenneth Goodearl,29400,University of Utah
356,Michael Fuller,171551,University of California-Santa Barbara
357,KennethJon Barwise,52609,University of Wisconsin-Madison
358,FStuart Chapin,638237,University of Alaska Fairbanks Campus
359,John Palmer,11340,University of Arizona
361,Zvi Griliches,180362,Harvard University
363,Robert Butler,99500,University of Arizona
364,Everett Lindsay,99500,University of Arizona
365,Kumble Subbaswamy,81400,University of Kentucky
366,Yannis Dafalias,97016,University of California-Davis
367,Emi Ito,43519,University of Minnesota-Twin Cities
368,Edward Fredkin,357973,Massachusetts Institute of Technology
369,William Hauswirth,193549,University of Florida
370,Leodis Davis,150000,University of Iowa
371,Elmer Gaden,6750,University of Virginia Main Campus
372,John Gainer,6750,University of Virginia Main Campus
373,Donald Kirwan,6750,University of Virginia Main Campus
374,Pankaj Das,190313,Rensselaer Polytechnic Institute
375,Manfred Rees,215000,University of Alaska Fairbanks Campus
376,Gulamabas Sivjee,215000,University of Alaska Fairbanks Campus
377,Gerald Romick,215000,University of Alaska Fairbanks Campus
378,Yashaswini Mittal,26000,Virginia Polytechnic Institute and State University
379,Raymond Mahoney,2600,Travel Award
380,Este Armstrong,51045,Louisiana State University & Agricultural and Mechanical College
381,Linda Randall,33000,Washington State University
382,Gerald Hazelbauer,33000,Washington State University
383,Michael Griswold,33000,Washington State University
384,John Freeman,190000,University of California-Berkeley
385,Michael Williams,87000,University of California-Berkeley
386,David Soane,87000,University of California-Berkeley
387,Morton Denn,342445,University of California-Berkeley
389,Floyd Mattheis,2200,Travel Award
390,David Hart,109102,Ohio State University
391,Paul Adler,90000,University of Virginia Main Campus
392,Stephen Kosslyn,104726,Brandeis University
393,Angelo Lucia,102561,Clarkson University
394,Ronald Burton,78000,University of Pennsylvania
395,Richard Carlin,300500,University of Illinois at Chicago
396,Edward Kavazanjian,425900,Stanford University
398,Ira Bernstein,5000,Yale University
399,Arthur Heuer,2600,Travel Award
400,John Gilbert,38852,Cornell University
401,Akhaury Sinha,60936,Virginia Polytechnic Institute and State University
403,David Meinke,147000,Oklahoma State University
404,Ray Huffaker,14749,University of California-Davis
405,Walter Brown,260100,University of Virginia Main Campus
406,John Boring,345300,University of Virginia Main Campus
407,William Jesser,260100,University of Virginia Main Campus
408,Robert Johnson,345300,University of Virginia Main Campus
412,John Oates,8402,CUNY Hunter College
413,Alies Muskin,8402,CUNY Hunter College
414,James Rice,172950,Harvard University
415,Robert Lundin,70800,Arizona State University
416,Robert Detrick,586158,University of Rhode Island
417,Paul Fox,708557,University of Rhode Island
418,Roger Larson,586158,University of Rhode Island
419,John Drilling,11768,Louisiana State University & Agricultural and Mechanical College
420,John Baust,36782,University of Houston
421,Irving Epstein,310947,Brandeis University
422,Kenneth Kustin,283500,Brandeis University
424,Keith MacAdam,221000,University of Kentucky
425,David Pines,328500,University of Illinois at Urbana-Champaign
426,Christopher Pethick,328500,University of Illinois at Urbana-Champaign
427,Robert Beaudet,138000,University of Southern California
428,Dominic Massaro,500,University of California-Santa Cruz
429,Gottfried Fraenkel,34989,University of Illinois at Urbana-Champaign
431,Michael Nietzel,44976,University of Kentucky
432,Ronald Dillehay,44976,University of Kentucky
433,Joel Sobel,55803,University of California-San Diego
434,Vincent Crawford,55803,University of California-San Diego
435,Carl Collins,129157,University of Texas at Dallas
436,William Hay,42052,University of Colorado at Boulder
437,Felix Sebba,21913,Virginia Polytechnic Institute and State University
438,David Tirrell,155500,Carnegie-Mellon University
439,Charles Kime,190110,University of Wisconsin-Madison
440,Richard Maurer,100000,University of Iowa
441,Fred Frishman,18780,National Research Council
442,Paul Anuta,85604,Purdue University
443,Michael Adams,193025,University of Wisconsin-Madison
444,Gideon Dreyfuss,65274,Northwestern University
445,WallaceL Sargent,249800,California Institute of Technology
446,Abner Shimony,6000,Trustees of Boston University
447,Peter Stevens,40851,Harvard University
449,Norman MacMillan,226600,Pennsylvania State Univ University Park
450,John Eberhard,58980,National Academy of Sciences
451,Roger Morse,17703,Cornell Univ - State: AWDS MADE PRIOR MAY 2010
452,Paul Feeny,237885,Cornell Univ - State: AWDS MADE PRIOR MAY 2010
454,Carlos Kenig,72410,University of Minnesota-Twin Cities
455,John Snow,141700,Purdue University
456,Joan Valentine,329610,University of California-Los Angeles
457,John Weaver,631400,University of Minnesota-Twin Cities
458,Nani Bhowmik,1530,Travel Award
460,George Ordal,165000,University of Illinois at Urbana-Champaign
462,Richard Robison,73500,University of Kansas Main Campus
463,Kris Berglund,60380,Iowa State University
465,Angelo Carlucci,209984,University of California-San Diego Scripps Inst of Oceanography
466,Peter Williams,209984,University of California-San Diego Scripps Inst of Oceanography
468,Marjorie Asmussen,50000,University of Georgia
469,Mary Gaillard,102037,University of California-Berkeley
470,Nobumichi Shimizu,577100,Massachusetts Institute of Technology
471,Stanley Hart,766700,Massachusetts Institute of Technology
472,Derek Baisted,101230,Oregon State University
473,RJames Kirkpatrick,191600,University of Illinois at Urbana-Champaign
474,Kajal Lahiri,4947,SUNY at Albany
476,James Jirsa,298059,University of Texas at Austin
477,Jeffrey Katzer,164741,Syracuse University
478,Alfred Saupe,248700,Kent State University
479,Seymour Schlanger,37264,Northwestern University
480,Hyatt Gibbs,340582,University of Arizona
481,Hooshang Hemami,250375,Ohio State University
483,Norman Johnson,55000,Ohio State University
484,James Goerss,164900,University of Oklahoma Norman Campus
485,Yoshi Sasaki,395600,University of Oklahoma Norman Campus
486,John McGinley,164900,University of Oklahoma Norman Campus
487,Marshall Cohen,1097860,California Institute of Technology
488,James Wallace,151624,University of Maryland College Park
489,Edward Riseman,223000,University of Massachusetts Amherst
490,Victor Lesser,175000,University of Massachusetts Amherst
491,John Murdoch,4400,Harvard University
492,David Wise,129171,Indiana University
493,Daniel Friedman,129171,Indiana University
494,Darrell Haile,47300,Indiana University
495,Randolph Blake,99783,Northwestern University
496,David Elkins,10900,Individual Award
499,Ferdinand Baer,542950,University of Maryland College Park
500,Jane Hagstrom,48594,University of Illinois at Chicago
501,Howard Liljestrand,48000,University of Texas at Austin
503,JMayone Stycos,224248,Cornell University
504,Lauris McKee,166922,Cornell University
505,Keith Burridge,2000,University of North Carolina at Chapel Hill
506,Ralph Markson,132500,Massachusetts Institute of Technology
507,Judith Cohen,73500,California Institute of Technology
508,Richard Johnson,308300,Colorado State University
509,Albert Fuchs,194000,University of Washington
510,Bruce Mahall,60909,University of California-Santa Barbara
512,Edward Wright,184800,University of California-Los Angeles
513,LB Freund,158274,Brown University
514,William LeBold,219987,Purdue University
515,Gavriel Salvendy,219987,Purdue University
516,James Thompson,6000,University of Texas at Austin
517,HelmutV Hirsch,100000,SUNY at Albany
519,Lockhart Rogers,16800,University of Georgia
521,Robley Matthews,113457,Brown University
522,Joseph Kraut,165000,University of California-San Diego
523,Edward Fadell,70500,University of Wisconsin-Madison
524,Sufian Husseini,70500,University of Wisconsin-Madison
525,Marc Snir,30000,New York University
527,Stanley Engerman,20000,National Bureau of Economic Research Inc
528,Robert Gallman,20000,National Bureau of Economic Research Inc
529,Emile Schweikert,11600,Texas A&M University Main Campus
530,James Weston,300000,University of Oregon Eugene
531,David Johnson,205479,Woods Hole Oceanographic Institution
533,BDavid Stollar,186000,Tufts University
534,James Gibbons,178829,University of Miami Rosenstiel School of Marine&Atmospheric Sci
535,John Moore,100000,University of Massachusetts Amherst
536,Robert Holmes,190000,University of Massachusetts Amherst
537,None None,12285,Washington University
538,Donna Eder,20316,Indiana University
539,Diane Felmlee,20316,Indiana University
542,Vijay Varadan,2600,Travel Award
544,Jack Morava,34600,Johns Hopkins University
546,Sami Masri,191373,University of Southern California
547,John Lee,29000,Individual Award
548,Tsutomu Takahashi,110000,University of Hawaii
549,David Walker,279278,Columbia University Lamont Doherty Earth Observatory
550,Dae Kim,140000,William Marsh Rice University
551,CSidney Burrus,140000,William Marsh Rice University
552,John Cowan,55100,University of Oklahoma Norman Campus
553,Douglas Fuerstenau,396087,University of California-Berkeley
554,Joyce Lewin,97000,University of Washington
555,Linwood Lee,500000,SUNY at Stony Brook
556,Peter BraunMunzinger,500000,SUNY at Stony Brook
557,Peter Paul,500000,SUNY at Stony Brook
558,David Fossan,500000,SUNY at Stony Brook
559,Robert McGrath,500000,SUNY at Stony Brook
560,Hans Bozler,386600,University of Southern California
561,Sankar Chatterjee,71000,Texas Tech University
562,Russell Harmon,69000,Southern Methodist University
563,David Nelson,285034,Oregon State University
564,Artur Raviv,94183,Northwestern University
565,Milton Harris,94183,Northwestern University
567,David Luenberger,159000,Stanford University
569,Leslie Real,24546,North Carolina State University
570,Jed Fuhrman,175496,SUNY at Stony Brook
571,Jacob Feldman,23300,University of California-Berkeley
572,Marlies Gerber,23300,University of California-Berkeley
574,Donald Wittman,40414,University of California-Santa Cruz
575,Jamal Manassah,24000,CUNY City College
576,Gregory Weiland,165180,Cornell Univ - State: AWDS MADE PRIOR MAY 2010
577,Robert Anderson,44074,University of California-Berkeley
579,Reese Jenkins,223565,Rutgers University New Brunswick
580,Frederick Richardson,575638,University of Virginia Main Campus
581,Michael Mihalik,11400,Vanderbilt University
585,Gail Waring,186000,Marquette University
586,Michael Stoukides,76876,Tufts University
587,Daniel Stancil,48000,North Carolina State University
589,Gamon Igor,123522,University of Colorado at Boulder
590,David Hamilton,104884,University of California-Santa Barbara
591,John Coleman,210000,Brown University
592,Thomas Pearsall,2200,Travel Award
593,William Velez,26359,University of Arizona
594,Donald Strong,166003,Florida State University
595,Richard Meyer,164726,University of Wisconsin-Madison
596,Christopher Walsh,280400,Massachusetts Institute of Technology
597,Frank Rothman,20000,Brown University
598,Samuel Beale,300000,Brown University
599,Annette Coleman,20000,Brown University
600,Herbert Schuel,70000,SUNY at Buffalo
601,Anil Virkar,40000,University of Utah
602,Julian Heicklen,327016,Pennsylvania State Univ University Park
603,Romualdas Simonaitis,188300,Pennsylvania State Univ University Park
604,James Wallace,60000,University of Georgia
605,Theodore Georgian,60000,University of Georgia
606,None None,65400,University of Houston
607,Robert Indik,29000,Individual Award
608,Hans Pulpan,36000,University of Alaska Fairbanks Campus
609,Nirendra Biswas,36000,University of Alaska Fairbanks Campus
610,Ronald Askin,47966,University of Iowa
611,James Driscoll,159197,University of Michigan Ann Arbor
612,WCharles Kerfoot,95000,University of Michigan Ann Arbor
613,Edward Stolper,124100,California Institute of Technology
614,Donald Helinski,689367,University of California-San Diego
615,Kevin Trenberth,175460,University of Illinois at Urbana-Champaign
616,Mankin Mak,175460,University of Illinois at Urbana-Champaign
617,Florence Wagner,125000,University of Michigan Ann Arbor
618,Warren Wagner,134362,University of Michigan Ann Arbor
619,Lewis Coburn,106100,SUNY at Buffalo
620,Joseph Lipman,91850,Purdue University
621,Helmut Krawinkler,2292,Travel Award
622,Peter Kuniholm,90642,Cornell University
623,Randall Ellis,18343,Trustees of Boston University
626,Arthur Kerman,94694,Massachusetts Institute of Technology
627,Michel Baranger,10350,Massachusetts Institute of Technology
628,Eugene Fabes,57710,University of Minnesota-Twin Cities
629,Bruce Marsh,113300,Johns Hopkins University
630,JGregory McHone,9300,Indiana University
631,B Sandel,80000,University of Southern California
632,A Broadfoot,80000,University of Southern California
633,Becca Fleischer,145000,Vanderbilt University
634,John Clark,11000,University of Michigan Ann Arbor
635,Harry Mark,326316,University of Cincinnati Main Campus
636,Jorge Sarmiento,1095280,Princeton University
638,Larry Jackson,136800,Montana State University
641,Arthur Hurter,74950,Northwestern University
642,Daniel Calhoun,41089,University of California-Davis
643,Phillip Sharp,258122,Massachusetts Institute of Technology
644,Doraiswami Ramkrishna,28710,Purdue University
645,John Bickham,91371,Texas A&M University Main Campus
646,Patricia Bauman,29000,Individual Award
648,Martin Vala,220387,University of Florida
649,Russell McDuff,90020,University of Washington
650,Thomas Irvine,51500,Carnegie Institution of Washington
651,Krithi Ramamritham,61383,University of Massachusetts Amherst
652,Donald Helmberger,74500,California Institute of Technology
653,Tien Tsong,250100,Pennsylvania State Univ University Park
654,Richard Primack,100000,Trustees of Boston University
655,Gary Libecap,29235,Texas A&M University Main Campus
656,Steven Wiggins,29235,Texas A&M University Main Campus
657,Robert Doty,224503,University of Rochester
660,Joseph Comfort,228000,Arizona State University
661,Philip Rundel,179101,University of California-Los Angeles
663,Fritz Lipmann,72000,Rockefeller University
665,Liangtseng Fan,116907,Kansas State University
666,Raja Nassar,116907,Kansas State University
667,Russell Johnson,24850,University of Southern California
668,William Jungers,48789,SUNY at Stony Brook
669,Edward McClennen,124607,Washington University
670,Roberto Mariano,27052,University of Pennsylvania
671,Norman Smith,58600,University of Illinois at Chicago
673,None None,32700,SUNY at Stony Brook
674,James Ettema,54403,University of Minnesota-Twin Cities
675,Robert Sparkes,5000,University of California-Los Angeles
676,V Kenkre,15422,University of Rochester
678,Albert Betz,260000,University of California-Berkeley
679,Reinhard Genzel,180350,University of California-Berkeley
680,Lance Small,30900,University of California-San Diego
682,Richard Selander,14114,University of Illinois at Urbana-Champaign
683,Peter Gergely,80838,Cornell University
684,Richard White,80838,Cornell University
686,ChiaLing Chien,261400,Johns Hopkins University
687,Forrest Nelson,59993,University of Iowa
688,Robert Forsythe,59993,University of Iowa
689,Andrew Daughety,59993,University of Iowa
690,John Lienhard,81500,University of Houston
691,Christopher Field,60045,University of Utah
692,James Ehleringer,60045,University of Utah
693,Michael Sheridan,33475,Arizona State University
694,William Hahn,55492,University of Rhode Island
695,James Griffin,317194,University of Rhode Island
696,Dietrich Dehnhard,11072,University of Minnesota-Twin Cities
697,Theodore Toridis,50000,George Washington University
698,Bruce Draine,24100,Princeton University
699,Michael DeNiro,86300,University of California-Los Angeles
700,Donald DePaolo,370600,University of California-Los Angeles
701,Albert Valocchi,48000,University of Illinois at Urbana-Champaign
702,James Ogg,53021,University of Wyoming
704,Douglas Webb,244000,Woods Hole Oceanographic Institution
705,Arthur Voorhis,244000,Woods Hole Oceanographic Institution
706,Albert Bradley,244000,Woods Hole Oceanographic Institution
707,James Luyten,290050,Woods Hole Oceanographic Institution
708,William Dickinson,5600,University of Arizona
709,Tom Lubensky,284800,University of Pennsylvania
710,ABrooks Harris,284800,University of Pennsylvania
711,John Hayes,262177,University of Michigan Ann Arbor
712,Edward Winterer,358115,University of California-San Diego Scripps Inst of Oceanography
713,Robert Thach,174000,Washington University
714,John Loehlin,249051,University of Texas at Austin
715,Lee Willerman,249051,University of Texas at Austin
716,Joseph Horn,249051,University of Texas at Austin
717,John Sladek,45479,University of Rochester
718,James Glimm,63000,New York University
719,Richard Hey,255700,University of California-San Diego Scripps Inst of Oceanography
721,Phillip Wankat,104287,Purdue University
722,Risa Palm,122641,University of Colorado at Boulder
723,Ignacio Tinoco,297500,University of California-Berkeley
725,Austin Long,237510,University of Arizona
