id,name,money,institute
0,John Stankovic,747598,University of Virginia Main Campus
1,Erika Eggers,540000,University of Arizona
2,Michael Lustig,359957,University of California-Berkeley
3,Lydia Sohn,359957,University of California-Berkeley
4,Yarimar Bonilla,121798,Rutgers University New Brunswick
5,Pamela Brown,347466,SUNY at Buffalo
6,Matthew Dryer,347466,SUNY at Buffalo
7,Myron Allen,399300,University of Wyoming
8,Gregory Lyng,299475,University of Wyoming
9,Weigang Wang,2068003,University of Arizona
10,Thomas Zega,1500000,University of Arizona
11,Neal Armstrong,1718399,University of Arizona
12,Thomas Sharp,1500000,University of Arizona
13,Erica Corral,1500000,University of Arizona
14,Juergen Bohnemeyer,405015,SUNY at Buffalo
17,Roberto Gaxiola,675000,Arizona State University
18,Kendal Hirschi,675000,Arizona State University
20,Sivakumar Rathinam,241292,Texas A&M Engineering Experiment Station
21,Susan Fussell,268875,Cornell University
23,Randall LeVeque,299995,University of Washington
24,Frank Gonzalez,299995,University of Washington
25,Michael Motley,299995,University of Washington
27,Christoph Studer,200000,Cornell University
28,Nelson Rios,438312,Tulane University
29,Henry Bart,438312,Tulane University
30,Edwin Gerber,354895,New York University
31,Mark Kushner,217500,University of Michigan Ann Arbor
32,Don Madison,220000,Missouri University of Science and Technology
33,James Keener,237500,University of Utah
34,Jessica Oster,429442,Vanderbilt University
35,Sharon Rose,14475,University of California-San Diego
36,Adam McCollum,14475,University of California-San Diego
37,Jeffrey Furman,300772,National Bureau of Economic Research Inc
38,Vyas Sekar,1681804,Carnegie-Mellon University
39,Melissa Moss,300000,University of South Carolina at Columbia
40,Yunfeng Shi,762126,Rensselaer Polytechnic Institute
41,Liping Huang,774755,Rensselaer Polytechnic Institute
43,Sarah Phillips,6830,Indiana University
44,Safak Kilictepe,6830,Indiana University
45,Candas Pinar,8966,Yale University
46,Philip Gorski,8966,Yale University
47,Frank Stewart,805754,Georgia Tech Research Corporation
48,Thomas DiChristina,262419,Georgia Tech Research Corporation
49,Martial Taillefert,262419,Georgia Tech Research Corporation
50,Peter Ortoleva,1350000,Indiana University
51,Krishnan Raghavachari,1350000,Indiana University
52,MuHyun Baik,1350000,Indiana University
53,Amar Flood,1350000,Indiana University
54,Steven Tait,1350000,Indiana University
55,Andrew Teel,350000,University of California-Santa Barbara
56,Gregory Earle,402898,Virginia Polytechnic Institute and State University
