id,name,money,institute
1,Oscar Bruno,348091,California Institute of Technology
2,Jennifer Frey,27180,University of New Mexico
3,Terry Yates,27180,University of New Mexico
4,Galen Stucky,409936,University of California-Santa Barbara
6,Anthony Palmer,24550,STATE COLLEGE OF FLORIDA, MANATEE-SARASOTA
7,Andrew Riggsbee,24550,STATE COLLEGE OF FLORIDA, MANATEE-SARASOTA
8,Raymond Calvert,24550,STATE COLLEGE OF FLORIDA, MANATEE-SARASOTA
9,Thomas Webler,75396,SUNY at Albany
10,Daniel Morgan,72000,National Academy of Sciences
11,Rob Phillips,127737,Brown University
12,Jean Comaroff,18500,University of Chicago
13,Vijay Gupta,87560,University of California-Los Angeles
14,Franklin Davis,426500,Temple University
15,Mulchand Rathod,149900,Wayne State University
16,Catherine Ferman,149900,Wayne State University
17,Rahmatollah Golshan,149900,Wayne State University
18,Cora Eubanks,149900,Wayne State University
19,Timothy Larson,266913,University of Washington
20,Dean Hegg,266913,University of Washington
21,Nicholas Toth,69990,Indiana University
22,Kathy Schick,69990,Indiana University
23,Barbara Butler,59952,University of Oregon Eugene
24,Lynda Shapiro,59952,University of Oregon Eugene
25,Paul Sacks,54000,Iowa State University
26,Raymond Russo,42029,Fellowships
27,Bruce Moskowitz,183885,University of Minnesota-Twin Cities
28,Taras Pokhil,183885,University of Minnesota-Twin Cities
29,Mark Friesen,41504,Fellowships
30,Vladimir Mitin,388474,Wayne State University
31,Nancy Leveson,331197,University of Washington
32,Martin Ramirez,43223,University of Detroit Mercy
33,Avery August,80000,NY Fellowships
35,YatSun Poon,40000,University of California-Riverside
36,Kefeng Liu,476166,Massachusetts Institute of Technology
37,Franklin Peterson,476166,Massachusetts Institute of Technology
38,Haynes Miller,476166,Massachusetts Institute of Technology
39,Lars Hesselholt,476166,Massachusetts Institute of Technology
40,Michael Hopkins,476166,Massachusetts Institute of Technology
46,Daniel Joseph,1695000,University of Minnesota-Twin Cities
47,John Williams,3289,Indiana University
53,Carmen Mannella,415493,Health Research Incorporated/New York State Department of Health
54,Joachim Frank,70336,Health Research Incorporated/New York State Department of Health
55,CaroBeth Stewart,20336,Health Research Incorporated/New York State Department of Health
56,Jacquelyn Fetrow,20336,Health Research Incorporated/New York State Department of Health
57,Charles Lawrence,453929,Health Research Incorporated/New York State Department of Health
58,Dimitrios Maroudas,229850,University of California-Santa Barbara
59,Russell Malmberg,63125,University of Georgia Research Foundation Inc
60,Richard Hussey,63125,University of Georgia Research Foundation Inc
61,Gary Kochert,63125,University of Georgia Research Foundation Inc
62,Lee Pratt,63125,University of Georgia Research Foundation Inc
63,HRoger Boerma,63125,University of Georgia Research Foundation Inc
64,John Barker,341843,University of Michigan Ann Arbor
65,Phillip Savage,309439,University of Michigan Ann Arbor
68,Salvador Alvarez,6150,Individual Award
69,Janet McGrath,8580,Case Western Reserve University
70,David Henderson,80000,Cornell University
71,TiaLynn Ashman,39292,University of Pittsburgh
72,Giacomo DiTullio,473352,College of Charleston
73,Robert Jellison,250689,University of California-Santa Barbara
74,John Melack,250689,University of California-Santa Barbara
