id,name,money,institute
0,Wendy HannaRose,422500,Pennsylvania State Univ University Park
1,Armand Makowski,225000,University of Maryland College Park
2,Rafael Bras,716676,Massachusetts Institute of Technology
3,Irene Goodman,716676,Massachusetts Institute of Technology
4,Ari Epstein,860011,Massachusetts Institute of Technology
5,Michelle Farnum,716676,Massachusetts Institute of Technology
6,Antony Jameson,421614,Stanford University
7,Sara Kiesler,601481,Carnegie-Mellon University
8,Urs SchmidtOtt,410001,University of Chicago
9,Maria Blume,896205,University of Texas at El Paso
10,Barbara Lust,896205,University of Texas at El Paso
13,Assaf Vardi,590196,Rutgers University New Brunswick
14,Kay Bidle,590196,Rutgers University New Brunswick
15,Deborah Garrity,323450,Colorado State University
16,William Horne,323450,Colorado State University
19,ElenyNicoleta Ionel,62816,Stanford University
20,Hans Nielsen,504302,University of Alaska Fairbanks Campus
22,Kaitak Wan,500000,Missouri University of Science and Technology
23,Jay Switzer,500000,Missouri University of Science and Technology
24,HaiLung Tsai,500000,Missouri University of Science and Technology
25,Melanie Mormile,500000,Missouri University of Science and Technology
26,Frank Miller,500000,Missouri University of Science and Technology
27,Gonzalo Arce,300000,University of Delaware
28,Fouad Kiamilev,300000,University of Delaware
29,Javier GarciaFrias,300000,University of Delaware
30,Ravi Ramamoorthi,160000,Columbia University
31,Eric Berg,660771,University of California-Irvine
32,Riley Newman,660771,University of California-Irvine
33,Monica Anderson,139881,University of Alabama Tuscaloosa
35,Li Xiao,652861,Michigan State University
36,Ning Xi,1145647,Michigan State University
37,Matt Mutka,702861,Michigan State University
38,William Graf,9520,University South Carolina Research Foundation
44,Karl Kreutz,233645,University of Maine
45,Elizabeth Cassano,210469,University of Colorado at Boulder
46,James Maslanik,756807,University of Colorado at Boulder
47,Ann Crigler,125000,University of Southern California
48,Christopher Weare,125000,University of Southern California
49,Paul Lichterman,125000,University of Southern California
50,Nina Eliasoph,125000,University of Southern California
51,Joy Ward,848893,University of Kansas Center for Research Inc
52,Chris Mihos,208966,Case Western Reserve University
53,Vladimir Volpert,388415,Northwestern University
54,Bernard Matkowsky,388415,Northwestern University
55,Steven Loheide,212500,University of Wisconsin-Madison
56,Constantin Bacuta,118086,University of Delaware
57,Selim Esedoglu,657360,University of Michigan Ann Arbor
58,William Sandoval,299853,University of California-Los Angeles
59,Noel Enyedy,584954,University of California-Los Angeles
60,Bart Wilson,169066,George Mason University
61,John Ryan,103587,Virginia Polytechnic Institute and State University
62,James Hawdon,103587,Virginia Polytechnic Institute and State University
65,Ming Cai,50132,Florida State University
66,Daniel McKinsey,600000,Yale University
67,Thomas Shutt,600000,Yale University
68,Richard Gaitskell,600000,Yale University
69,David Farrelly,318366,Utah State University
70,David Winkler,1160887,Cornell University
72,Stanislav Sazykin,330000,William Marsh Rice University
73,Robert Spiro,330000,William Marsh Rice University
74,Richard Wolf,330000,William Marsh Rice University
75,Frank Toffoletto,390000,William Marsh Rice University
76,Laird Close,496542,University of Hawaii
77,Mark Chun,560138,University of Hawaii
78,Michael Liu,560138,University of Hawaii
79,Caroline Jarrold,474150,Indiana University
80,James Scott,298169,Oklahoma State University
82,Aaron Striegel,300000,University of Notre Dame
83,Christian Poellabauer,300000,University of Notre Dame
84,Timothy Rowe,134158,University of Texas at Austin
85,Richard Ketcham,134158,University of Texas at Austin
86,William Carlson,153658,University of Texas at Austin
87,Leslie Piegl,259703,University of South Florida
88,Robert Blomgren,259703,University of South Florida
89,Igor Mineyev,135601,University of Illinois at Urbana-Champaign
90,CJean Moon,348000,National Academy of Sciences
91,Heidi Schweingruber,348000,National Academy of Sciences
92,Mark Psiaki,236897,Cornell University
93,Paul Kintner,236897,Cornell University
94,Thomas Finholt,454472,University of Michigan Ann Arbor
95,Morton Sternheim,597503,University of Massachusetts Amherst
96,Julie BrighamGrette,597503,University of Massachusetts Amherst
97,Mona Diab,40467,Columbia University
98,Owen Rambow,719520,Columbia University
99,Nizar Habash,40467,Columbia University
100,Sara Hotchkiss,345000,University of Wisconsin-Madison
101,Richard Meier,11860,University of Texas at Austin
102,Jiawang Nie,478980,University of California-San Diego
103,JWilliam Helton,983258,University of California-San Diego
104,Hongrui Jiang,535002,University of Wisconsin-Madison
105,Steven Haase,499500,Duke University
107,Penelope Kukuk,33780,Indiana University
