id,name,money,institute
1,Elijah Polak,121400,University of California-Berkeley
2,Robert Cotts,130000,Cornell University
3,none DATANOTAVAILABLE,5000,National Academy of Engineering
4,Robert Easton,24700,University of Colorado at Boulder
6,Howard Bates,50000,University of Alaska Fairbanks Campus
9,none DATANOTAVAILABLE,13178,Individual Award
14,HCarl Gerhardt,108600,University of Missouri-Columbia
18,James Dabrowiak,30000,Syracuse University
19,Clarence Zener,360500,Carnegie-Mellon University
20,Abrahim Lavi,360500,Carnegie-Mellon University
21,Robert Jaffee,12000,National Academy of Sciences
22,WGilbert Clark,213000,University of California-Los Angeles
23,Pauline Sherman,35000,University of Michigan Ann Arbor
24,Gilbert McCann,150000,California Institute of Technology
25,Bert Adams,160600,University of Wisconsin-Madison
26,none DATANOTAVAILABLE,153666,University of Pennsylvania
27,Joseph Liu,62500,Brown University
28,Richard Brauer,1173,Travel Award
29,Sidney Bowhill,171100,University of Illinois at Urbana-Champaign
30,Bernice Neugarten,154800,University of Chicago
31,Raj Bose,73100,Colorado State University
32,Jaya Srivastava,73100,Colorado State University
33,George Veronis,140800,Yale University
34,William Telfer,139900,University of Pennsylvania
35,Richard Woodruff,139900,University of Pennsylvania
40,none DATANOTAVAILABLE,100572,Contract Research Corp
41,P Bos,100572,Contract Research Corp
42,Felix Rimberg,100572,Contract Research Corp
43,Edwin Brush,100572,Contract Research Corp
44,Ralph Jones,100572,Contract Research Corp
48,Peter Wyllie,77400,University of Chicago
49,Eldridge Moores,72500,University of California-Davis
50,Harry Green,72500,University of California-Davis
52,Robert Rose,195000,Massachusetts Institute of Technology
53,Charles Tanford,80000,Duke University
54,Barbara Low,38000,Columbia University
55,Alice Eagly,60300,University of Massachusetts Amherst
58,RKent Honeycutt,8000,Indiana University
59,Tara Das,91200,SUNY at Albany
60,Jerald Ericksen,90000,Johns Hopkins University
63,Brown Murr,65100,Johns Hopkins University
64,Milton Saier,48000,University of California-San Diego
65,Ward Maurer,44700,George Washington University
66,George Janz,68500,Rensselaer Polytechnic Institute
68,Raymond White,26100,University of Arizona
70,Robert Bandurski,134300,Michigan State University
71,Eugene Schram,31500,Ohio State University
72,Merrill Kaufmann,25000,University of California-Riverside
73,William Kantor,49300,University of Oregon Eugene
74,Gary Seitz,49300,University of Oregon Eugene
79,Marija Gimbutas,82200,University of California-Los Angeles
80,James Pitts,1577200,University of California-Riverside
83,Swaminath Sundaram,50544,University of Illinois at Chicago
85,Thomas Hoover,15900,University of Hawaii
86,J Clark,76900,University of California-Berkeley
87,L Snyder,25000,University of Minnesota-Twin Cities
88,Ronald Phillips,60000,Public Technology Inc
89,Charles Urmson,64723,Public Technology Inc
90,Felix Rimberg,64723,Public Technology Inc
91,Edwin Brush,64723,Public Technology Inc
92,M Modell,60000,Public Technology Inc
93,none DATANOTAVAILABLE,20200,University of Minnesota-Twin Cities
94,Jane Westfall,0,University of Minnesota-Twin Cities
95,Robert McKinnell,0,University of Minnesota-Twin Cities
96,John Bradbury,0,University of Minnesota-Twin Cities
99,Gary Powers,43900,Carnegie-Mellon University
100,Warren Forbes,35700,University of Illinois at Chicago
101,JGregory Zeikus,40000,University of Wisconsin-Madison
102,TKent Kirk,40000,University of Wisconsin-Madison
103,Jeremy Taylor,25000,National Academy of Engineering
104,Stephen Sass,30000,Cornell University
105,Rudolf Raff,118100,Indiana University
106,Elizabeth Raff,118100,Indiana University
107,William Wang,65500,University of California-Berkeley
109,Howard Crum,57160,University of Michigan Ann Arbor
110,Paul Green,94600,Stanford University
111,Allan Greenberg,94000,Colorado State University
112,James Sites,94000,Colorado State University
113,none DATANOTAVAILABLE,195800,University of Chicago
114,Murray Rabinowitz,55400,University of Chicago
115,Hewson Swift,55400,University of Chicago
116,John Bradbury,55400,University of Chicago
117,Joe Jenkins,31500,SUNY at Albany
118,Thomas Edgar,113900,University of Texas at Austin
119,Richard Radmer,331000,Martin Marietta Corporation
120,Charles Folwer,331000,Martin Marietta Corporation
121,Bessel Kok,331000,Martin Marietta Corporation
122,Frederic Lyman,91500,Syracuse University
123,none DATANOTAVAILABLE,99500,Education Development Center
124,Dennis Hayes,99500,Education Development Center
125,James Lawrence,99500,Education Development Center
126,William Walton,99500,Education Development Center
127,James Lange,90000,Oklahoma State University
128,John Beers,105900,University of California-San Diego
129,George Bittner,60000,University of Texas at Austin
131,none DATANOTAVAILABLE,133200,University of Pittsburgh
132,Leslie Cohn,26300,Johns Hopkins University
133,David Shaw,97700,SUNY at Buffalo
134,William Fairbank,608900,Stanford University
135,Robin Giffard,608900,Stanford University
137,Robert Hofstadter,1719000,Stanford University
138,Mason Yearian,3514100,Stanford University
139,Edward Ney,41800,University of Minnesota-Twin Cities
141,Herbert Phillips,129700,University of Virginia Main Campus
142,Robert Carlson,56400,University of Kansas Main Campus
143,Jere Lord,202000,University of Washington
145,Robert Rescorla,171000,Yale University
146,Catherine Olsen,25400,SUNY at Buffalo
147,Don Dumond,97100,University of Oregon Eugene
148,C Wen,401700,West Virginia University
149,Richard Newcomb,401700,West Virginia University
150,Liangtseng Fan,107600,Kansas State University
151,Marcus McEllistrem,265000,University of Kentucky
152,R Little,30383,University of Texas at Austin
153,Alan MacDiarmid,83200,University of Pennsylvania
154,none DATANOTAVAILABLE,170500,SUNY at Stony Brook
155,Martin Blume,91200,SUNY at Stony Brook
157,Thomas Rothenberg,84000,University of California-Berkeley
158,Hellmut Juretschke,130000,Polytechnic University of New York
159,Emil Kaiser,44000,University of Chicago
160,Manfred Bayer,64000,Institute For Cancer Research
161,Sumner Starrfield,82200,Arizona State University
163,John West,40900,University of California-Berkeley
164,David Rigney,81100,Ohio State University
165,Charles Wilson,226483,University of Alaska Fairbanks Campus
166,AnTzu Yang,29500,University of California-Davis
167,Charles Gordon,46000,University of California-Irvine
168,J Gavenda,113500,University of Texas at Austin
169,Guy Bush,44900,University of Texas at Austin
170,none DATANOTAVAILABLE,150400,Indiana University
171,none DATANOTAVAILABLE,82150,North Carolina State University
172,Frank Scherb,158300,University of Wisconsin-Madison
173,Fred Roesler,303300,University of Wisconsin-Madison
174,Carter Olson,53900,Ohio State University
175,Stanley Shawhan,237200,University of Iowa
176,Willard Cronyn,237200,University of Iowa
177,Wallace Murcray,0,University of Alaska Fairbanks Campus
178,Richard Miller,0,University of Alaska Fairbanks Campus
179,Josef Michl,72400,University of Utah
180,Richard Siegel,75200,University of California-Los Angeles
182,James Beck,30000,Michigan State University
183,Mark Shuman,121300,University of North Carolina at Chapel Hill
185,JRobert Schrieffer,203700,University of Pennsylvania
186,Paul Soven,203700,University of Pennsylvania
187,L Scriven,30000,University of Minnesota-Twin Cities
188,Eugene Stevens,98000,Brown University
190,M Proctor,102200,Massachusetts Institute of Technology
191,Willem Malkus,102200,Massachusetts Institute of Technology
193,Lambert Dolphin,64736,SRI International
194,Jesse Jennings,71900,University of Utah
195,Richard Klein,85700,University of Chicago
196,Harish Agrawal,150000,Washington University
197,Philip Hedrick,64700,University of Kansas Main Campus
