id,name,money,institute
0,Demosthenis Teneketzis,607985,University of Michigan Ann Arbor
1,Stephane Lafortune,607985,University of Michigan Ann Arbor
2,Feng Lin,505485,University of Michigan Ann Arbor
3,Charles Wilkins,962877,University of Arkansas
4,Donald Bobbitt,708034,University of Arkansas
5,Robert Hodrick,145860,National Bureau of Economic Research Inc
6,Bharat Bhargava,334188,Purdue Research Foundation
7,ADaniel Jones,305000,Pennsylvania State Univ University Park
8,Kelli Hoover,305000,Pennsylvania State Univ University Park
9,Richard Flagan,299120,California Institute of Technology
10,John Seinfeld,253620,California Institute of Technology
11,Leslie Collins,283428,Duke University
12,Richard Handler,8000,University of Virginia Main Campus
13,John Cerne,82299,SUNY at Buffalo
14,Andrea Markelz,82299,SUNY at Buffalo
15,Athos Petrou,82299,SUNY at Buffalo
16,Bruce McCombe,82299,SUNY at Buffalo
17,Rytas Vilgalys,666491,Duke University
18,Donald Matteson,315000,Washington State University
19,Richard Gillespie,314052,University of Michigan Ann Arbor
20,Victor Li,165000,University of Michigan Ann Arbor
23,SJames Allen,182290,University of California-Santa Barbara
24,Elisabeth Gwinn,470290,University of California-Santa Barbara
25,Arthur Gossard,182290,University of California-Santa Barbara
26,Mark Rodwell,182290,University of California-Santa Barbara
27,Stuart Adler,333643,Case Western Reserve University
33,Harold Batchelder,140378,Oregon State University
34,Benjamin Morris,90000,Fellowships
35,Mark Jarrell,312000,University of Cincinnati Main Campus
36,Aaron Ridley,453174,University of Michigan Ann Arbor
37,Lonnie Shea,397720,Northwestern University
40,Mark Meier,367961,University of Colorado at Boulder
41,Mark Dyurgerov,367961,University of Colorado at Boulder
42,William Manley,372172,University of Colorado at Boulder
43,George List,95000,Rensselaer Polytechnic Institute
44,James Kokernak,95000,Rensselaer Polytechnic Institute
45,Joe Chow,95000,Rensselaer Polytechnic Institute
46,Alan Desrochers,95000,Rensselaer Polytechnic Institute
48,Patricia Hartzell,373222,University of Idaho
49,John Wettlaufer,249299,University of Washington
50,James Morison,1149687,University of Washington
51,Gregory Clark,23644,University of California-Davis
52,Marianne Page,23644,University of California-Davis
53,Tarek Abdelzaher,660000,University of Virginia Main Campus
54,Sang Son,410000,University of Virginia Main Campus
55,Gang Tao,410000,University of Virginia Main Campus
56,John Stankovic,410000,University of Virginia Main Campus
57,John Parsons,57500,Columbia University
58,Stefan Westerhoff,57500,Columbia University
59,Kenneth Suslick,480000,University of Illinois at Urbana-Champaign
60,Michael Sanderson,398170,University of California-Davis
61,Daniel Gusfield,398170,University of California-Davis
62,Oliver Eulenstein,398170,University of California-Davis
63,David Vleck,277650,Iowa State University
64,Eugenia Farrar,277650,Iowa State University
65,Carol Vleck,277650,Iowa State University
66,Fredric Janzen,572121,Iowa State University
68,John Carroll,433153,Virginia Polytechnic Institute and State University
69,Jon Fukuto,340767,University of California-Los Angeles
70,Ricardo Alarcon,320729,Arizona State University
71,Rashid Ansari,322719,Wright State University
72,Francis Quek,322719,Wright State University
73,Edward Garnero,246564,Arizona State University
74,RJames Cross,398000,Yale University
75,Martin Saunders,398000,Yale University
76,Vincent Moncrief,194997,Yale University
77,Daniel Klingenberg,916397,University of Wisconsin-Madison
78,Juan DePablo,6851557,University of Wisconsin-Madison
79,Michael Graham,916397,University of Wisconsin-Madison
80,Ronald Brunner,48545,University of Colorado at Boulder
81,James Maslanik,475550,University of Colorado at Boulder
82,Judith Curry,755250,University of Colorado at Boulder
83,Amanda Lynch,528864,University of Colorado at Boulder
84,Marleigh Sheaff,67072,University of Wisconsin-Madison
85,James Hickman,278250,Clemson University
86,Warren Pickett,15000,University of California-Davis
87,David Bader,864692,University of New Mexico
88,Bernard Moret,452051,University of New Mexico
89,Todd Arbogast,240000,University of Texas at Austin
90,Steven Bryant,240000,University of Texas at Austin
91,Kevin Knudson,74400,Wayne State University
92,Tao Sang,240000,Michigan State University
93,Benjamin Bruening,12000,Massachusetts Institute of Technology
94,David Pesetsky,17650,Massachusetts Institute of Technology
95,James Martin,412458,North Carolina State University
96,Siqi Fu,65455,University of Wyoming
97,Xueli Zou,495304,Ohio State University Research Foundation -DO NOT USE
