id,name,money,institute
0,Jayachandran Sethuraman,354901,Columbia University
1,David Hounshell,9934,Carnegie-Mellon University
2,Jared DeForest,200914,Ohio University
3,Alan Kennan,445000,Colorado State University
5,Henry Kierstead,287040,Arizona State University
9,KungMing Jan,554500,CUNY City College
10,David Rumschitzki,554500,CUNY City College
11,Clyde Briant,399864,Brown University
12,Sheila Bonde,399864,Brown University
13,Rahul Jain,867528,University of Southern California
14,Christopher Impey,275289,University of Arizona
15,Janet Mann,927649,Georgetown University
16,Lisa Singh,972263,Georgetown University
19,Elia Beniash,286572,University of Pittsburgh
20,Everett Shock,521875,Arizona State University
21,Zhu Han,673944,University of Houston
23,David Winickoff,17475,University of California-Berkeley
24,Javiera Barandiaran,17475,University of California-Berkeley
25,Fuqing Zhang,250537,Pennsylvania State Univ University Park
26,Jonathan Fox,10000,University of Arizona
27,Price Fishback,314466,University of Arizona
28,Yaniv Brandvain,15000,Indiana University
29,Leonie Moyle,15000,Indiana University
30,Michael Wade,15000,Indiana University
31,David Shaffer,1283326,University of Wisconsin-Madison
32,Naomi Chesler,539993,University of Wisconsin-Madison
33,David Lilja,684260,University of Minnesota-Twin Cities
34,Martin Saar,604060,University of Minnesota-Twin Cities
35,Jeffrey Graham,560536,University of California-San Diego Scripps Inst of Oceanography
36,Martin Tresguerres,560536,University of California-San Diego Scripps Inst of Oceanography
37,Brendan Bohannan,25498,University of Oregon Eugene
38,JyhMing Lien,311652,George Mason University
39,MingLiang Wang,121616,Northeastern University
40,Michael Zieve,159799,University of Michigan Ann Arbor
41,Jae Kwon,268033,University of Missouri-Columbia
42,Nigel Kelly,228306,Colorado School of Mines
44,Matthew Meselson,499445,Harvard University
45,YConnie Yuan,1557936,Cornell University
46,Nancy Trautmann,1483710,Cornell University
47,Marianne Krasny,1483710,Cornell University
48,Janis Dickinson,1483710,Cornell University
49,Nancy Wells,1483710,Cornell University
50,Ulrich Doraszelski,155359,Harvard University
51,Lisa ParkBoush,12964,University of Akron
54,Sukumar Ghosh,141909,University of Iowa
55,Jae Park,549582,University of Tennessee Knoxville
56,Matias Cattaneo,104395,University of Michigan Ann Arbor
57,Arnd Pralle,482314,SUNY at Buffalo
58,James Berry,482314,SUNY at Buffalo
61,Ruth Yanai,471598,SUNY College of Environmental Science and Forestry
62,Carolyn Talcott,1794679,SRI International
63,MarkOliver Stehr,1494776,SRI International
64,Karen McNeal,678381,Mississippi State University
65,Francis Lynch,190100,Mississippi State University
66,Brenda Kirkland,190100,Mississippi State University
67,Kathy ShermanMorris,198065,Mississippi State University
68,Giselle Thibaudeau,282779,Mississippi State University
69,Tom Johnson,454632,University of Minnesota Duluth
70,Christina Gallup,454632,University of Minnesota Duluth
71,Josef Werne,925530,University of Minnesota Duluth
72,Cynthia Jones,599242,University of Connecticut
73,Bernard Goffinet,604039,University of Connecticut
78,Jack Dennis,300000,Massachusetts Institute of Technology
79,Zaichun Feng,240999,University of Missouri-Columbia
80,Mahmoud Almasri,394058,University of Missouri-Columbia
81,Gwendolyn Huntoon,1535012,Carnegie-Mellon University
82,Janet Brown,1535012,Carnegie-Mellon University
83,Kenneth Goodwin,1918765,Carnegie-Mellon University
84,Mitchio Okumura,509999,California Institute of Technology
85,Nan Zhang,230795,George Washington University
86,Nancy Zhang,100000,Stanford University
89,Nicholas Pippenger,122124,Harvey Mudd College
90,Geoffrey Oxford,705281,University of California-Berkeley
91,Michael Eisen,705281,University of California-Berkeley
92,Nipam Patel,705281,University of California-Berkeley
93,Rosemary Gillespie,918393,University of California-Berkeley
94,Roger Nielsen,447461,Oregon State University
95,Frank Tepley,357424,Oregon State University
96,Adam Kent,453831,Oregon State University
97,Connie Dickinson,152208,University of Oregon Eugene
98,Richard Gordon,149791,William Marsh Rice University
99,Paulyn Cartwright,772485,University of Kansas Center for Research Inc
100,Bastian Bentlage,14990,University of Kansas Center for Research Inc
101,Ranil Wickramasinghe,5000,Colorado State University
102,Scott Husson,5000,Colorado State University
103,Raven Huang,534999,University of Illinois at Urbana-Champaign
104,Richard Bennett,319129,University of Arizona
105,Vladimir Pavlovic,405429,Rutgers University New Brunswick
106,Saikat Talapatra,106000,Southern Illinois University at Carbondale
107,Gregory Faris,119990,SRI International
108,Dimitrios Nikolopoulos,1182798,Virginia Polytechnic Institute and State University
109,Keith Bisset,1182798,Virginia Polytechnic Institute and State University
110,Madhav Marathe,1182798,Virginia Polytechnic Institute and State University
111,Xizhou Feng,1182798,Virginia Polytechnic Institute and State University
112,John Jones,178566,University of Arizona
113,Jeff Garmany,11967,University of Arizona
114,Michelle Soupir,372624,Iowa State University
116,Kenneth Doxsee,1182442,University of Oregon Eugene
117,Carolyn Knox,1182442,University of Oregon Eugene
118,Fatima TerrazasArellanes,1182442,University of Oregon Eugene
119,James Cogdell,180000,Ohio State University
120,Paul Barford,400000,University of Wisconsin-Madison
121,Gyorgy Korniss,182775,Rensselaer Polytechnic Institute
122,ChinTser Huang,231000,University South Carolina Research Foundation
123,Sushil Prasad,192954,Georgia State University Research Foundation, Inc.
124,Shaul Hanany,424333,University of Minnesota-Twin Cities
125,Benjamin Gold,424333,University of Minnesota-Twin Cities
126,Li Shi,614000,University of Texas at Austin
131,Dijiang Huang,200000,Arizona State University
132,WeiTek Tsai,200000,Arizona State University
136,Manju Ahuja,110277,University of Louisville Research Foundation Inc
137,Zhongfei Zhang,10250,SUNY at Binghamton
138,Jennifer Widom,1184825,Stanford University
139,Leonard Dobens,512000,University of Missouri-Kansas City
140,SMarc Breedlove,720000,Michigan State University
141,Gautam Rupak,219718,Mississippi State University
142,Aydogan Ozcan,701401,University of California-Los Angeles
143,Adnan Akay,49950,Carnegie-Mellon University
144,Jochen Schenk,311994,California State University-Fullerton Foundation
