source,target
690,713
52,198
52,333
52,357
52,470
52,471
52,472
52,593
52,653
52,774
198,333
198,357
198,470
198,471
198,472
198,593
198,653
198,774
333,357
333,470
333,471
333,472
333,593
333,653
333,774
357,470
357,471
357,472
357,593
357,653
357,774
470,471
470,472
470,593
470,653
470,774
471,472
471,593
471,653
471,774
472,593
472,653
472,774
593,653
593,774
653,774
53,440
59,213
59,402
59,768
213,402
213,768
402,768
60,133
60,265
60,348
133,265
133,348
265,348
63,465
63,526
63,582
465,526
465,582
526,582
66,182
66,243
182,243
69,529
73,74
73,75
73,76
73,227
74,75
74,76
74,227
75,76
75,227
76,227
78,328
78,752
328,752
80,111
80,269
111,269
84,106
84,625
84,775
106,625
106,775
625,775
86,144
86,202
86,407
144,202
144,407
202,407
87,547
88,456
90,441
92,386
92,548
92,623
92,709
386,548
386,623
386,709
548,623
548,709
623,709
93,301
93,302
93,426
301,302
301,426
302,426
95,260
95,636
260,636
97,259
97,287
97,288
97,739
259,287
259,288
259,739
287,288
287,739
288,739
100,122
100,135
100,136
100,156
100,531
100,633
122,135
122,136
122,156
122,531
122,633
135,136
135,156
135,531
135,633
136,156
136,531
136,633
156,531
156,633
531,633
101,192
101,571
101,572
101,750
192,571
192,572
192,750
571,572
571,750
572,750
104,399
104,414
104,415
104,536
104,657
399,414
399,415
399,536
399,657
414,415
414,536
414,657
415,536
415,657
536,657
107,148
107,249
148,249
108,764
113,117
113,231
113,244
113,245
113,247
113,295
113,579
113,611
113,619
113,620
117,231
117,244
117,245
117,247
117,295
117,579
117,611
117,619
117,620
231,244
231,245
231,247
231,295
231,579
231,611
231,619
231,620
244,245
244,247
244,295
244,579
244,611
244,619
244,620
245,247
245,295
245,579
245,611
245,619
245,620
247,295
247,579
247,611
247,619
247,620
295,579
295,611
295,619
295,620
579,611
579,619
579,620
611,619
611,620
619,620
115,159
115,273
115,274
115,275
115,276
115,277
115,369
115,370
115,371
159,273
159,274
159,275
159,276
159,277
159,369
159,370
159,371
273,274
273,275
273,276
273,277
273,369
273,370
273,371
274,275
274,276
274,277
274,369
274,370
274,371
275,276
275,277
275,369
275,370
275,371
276,277
276,369
276,370
276,371
277,369
277,370
277,371
369,370
369,371
370,371
116,194
123,124
126,177
126,228
126,252
126,253
126,314
126,329
126,488
126,527
126,567
126,568
126,639
126,646
126,686
177,228
177,252
177,253
177,314
177,329
177,488
177,527
177,567
177,568
177,639
177,646
177,686
228,252
228,253
228,314
228,329
228,488
228,527
228,567
228,568
228,639
228,646
228,686
252,253
252,314
252,329
252,488
252,527
252,567
252,568
252,639
252,646
252,686
253,314
253,329
253,488
253,527
253,567
253,568
253,639
253,646
253,686
314,329
314,488
314,527
314,567
314,568
314,639
314,646
314,686
329,488
329,527
329,567
329,568
329,639
329,646
329,686
488,527
488,567
488,568
488,639
488,646
488,686
527,567
527,568
527,639
527,646
527,686
567,568
567,639
567,646
567,686
568,639
568,646
568,686
639,646
639,686
646,686
128,190
128,338
128,339
128,356
128,516
128,539
128,737
190,338
190,339
190,356
190,516
190,539
190,737
338,339
338,356
338,516
338,539
338,737
339,356
339,516
339,539
339,737
356,516
356,539
356,737
516,539
516,737
539,737
129,447
129,583
129,591
447,583
447,591
583,591
137,723
137,776
723,776
142,143
142,241
142,518
142,519
142,640
142,719
142,720
143,241
143,518
143,519
143,640
143,719
143,720
241,518
241,519
241,640
241,719
241,720
518,519
518,640
518,719
518,720
519,640
519,719
519,720
640,719
640,720
719,720
149,163
149,286
149,312
149,381
149,416
149,486
149,503
149,504
149,743
163,286
163,312
163,381
163,416
163,486
163,503
163,504
163,743
286,312
286,381
286,416
286,486
286,503
286,504
286,743
312,381
312,416
312,486
312,503
312,504
312,743
381,416
381,486
381,503
381,504
381,743
416,486
416,503
416,504
416,743
486,503
486,504
486,743
503,504
503,743
504,743
152,404
153,164
153,165
153,248
153,319
153,389
153,392
153,507
153,525
164,165
164,248
164,319
164,389
164,392
164,507
164,525
165,248
165,319
165,389
165,392
165,507
165,525
248,319
248,389
248,392
248,507
248,525
319,389
319,392
319,507
319,525
389,392
389,507
389,525
392,507
392,525
507,525
162,554
168,199
168,200
168,221
199,200
199,221
200,221
175,405
176,232
176,651
176,678
232,651
232,678
651,678
179,450
179,451
179,452
179,453
179,528
179,777
450,451
450,452
450,453
450,528
450,777
451,452
451,453
451,528
451,777
452,453
452,528
452,777
453,528
453,777
528,777
188,189
188,387
188,410
188,446
188,460
188,540
188,541
188,542
188,543
188,552
189,387
189,410
189,446
189,460
189,540
189,541
189,542
189,543
189,552
387,410
387,446
387,460
387,540
387,541
387,542
387,543
387,552
410,446
410,460
410,540
410,541
410,542
410,543
410,552
446,460
446,540
446,541
446,542
446,543
446,552
460,540
460,541
460,542
460,543
460,552
540,541
540,542
540,543
540,552
541,542
541,543
541,552
542,543
542,552
543,552
205,206
205,207
205,208
205,209
206,207
206,208
206,209
207,208
207,209
208,209
223,224
223,262
223,435
223,522
223,744
224,262
224,435
224,522
224,744
262,435
262,522
262,744
435,522
435,744
522,744
226,773
239,421
239,428
239,475
421,428
421,475
428,475
246,454
251,317
251,495
317,495
254,463
254,464
254,729
463,464
463,729
464,729
263,661
267,268
270,778
271,490
271,491
490,491
291,763
304,305
304,306
304,307
304,308
305,306
305,307
305,308
306,307
306,308
307,308
315,322
321,513
332,681
332,697
332,754
681,697
681,754
697,754
336,337
340,341
340,342
340,343
341,342
341,343
342,343
346,489
346,534
346,693
346,755
489,534
489,693
489,755
534,693
534,755
693,755
350,351
350,352
350,353
351,352
351,353
352,353
355,544
355,703
544,703
358,359
358,360
359,360
374,711
374,761
711,761
380,629
380,630
380,631
629,630
629,631
630,631
391,492
391,621
492,621
395,599
395,600
395,601
395,602
395,603
599,600
599,601
599,602
599,603
600,601
600,602
600,603
601,602
601,603
602,603
423,559
423,560
423,628
559,560
559,628
560,628
427,429
427,430
427,431
427,432
427,433
427,480
429,430
429,431
429,432
429,433
429,480
430,431
430,432
430,433
430,480
431,432
431,433
431,480
432,433
432,480
433,480
449,647
455,459
461,462
461,655
462,655
468,481
468,676
468,722
468,727
481,676
481,722
481,727
676,722
676,727
722,727
478,479
478,609
478,610
479,609
479,610
609,610
487,708
500,501
508,759
508,760
759,760
510,511
520,660
555,556
555,689
556,689
569,643
576,677
589,715
652,717
668,765
671,672
671,673
671,674
672,673
672,674
673,674
679,680
701,702
705,706
716,745
756,757
756,758
757,758
