id,name,money,institute
401,Michael Neumann,29200,University of Connecticut
402,George Hadjipanayis,484000,Kansas State University
403,Kenneth Klabunde,484000,Kansas State University
404,Christopher Sorensen,564000,Kansas State University
406,Katherine Graubard,20000,University of Washington
407,Robert Hahn,89870,Carnegie-Mellon University
409,David Robinson,131581,Columbia University
410,George Kukla,131581,Columbia University
412,Winsor Watson,24960,University of New Hampshire
413,Charles Plott,358116,California Institute of Technology
415,Howard Stone,24600,Fellowships
416,Barbara Heyns,65003,New York University
417,Richard Peterson,65003,New York University
418,Theodore Rosenberg,58900,University of Maryland College Park
419,David Matthews,58900,University of Maryland College Park
420,Alessandro Giacalone,269052,SUNY at Stony Brook
421,Scott Smolka,289052,SUNY at Stony Brook
422,Vicki Martin,226000,University of Notre Dame
423,Dale Sawyer,40300,University of Texas at Austin
424,Richard Dodd,767900,University of Wisconsin-Madison
425,John Conrad,923015,University of Wisconsin-Madison
426,Frank Worzala,767900,University of Wisconsin-Madison
427,Alexander Shor,541382,University of Hawaii
428,David Schlessinger,240000,Washington University
429,Brian Peterson,27290,Fellowships
430,Louis Hegedus,202979,Colorado State University
431,TeChiang Hu,108620,University of California-San Diego
432,Terrence Collins,270023,Carnegie-Mellon University
433,Lawrence Shimkets,232380,University of Georgia Research Foundation Inc
434,Stephen Haynes,130994,University of Oregon Eugene
435,Christopher Ellis,130994,University of Oregon Eugene
436,Joe Stone,130994,University of Oregon Eugene
441,Edward Houde,592375,University of Maryland Center for Environmental Sciences
442,Joseph Natowitz,11800,Texas A&M University Main Campus
443,Richard Schmitt,11800,Texas A&M University Main Campus
444,John Dickey,79447,Trinity University
445,Hilkka Kenttamaa,134000,Purdue Research Foundation
446,Julian Maynard,175500,Pennsylvania State Univ University Park
448,Paul Glaser,16450,University of Minnesota-Twin Cities
449,Herbert Wright,342378,University of Minnesota-Twin Cities
450,Deborah Johnson,164375,Rensselaer Polytechnic Institute
451,Langdon Winner,164375,Rensselaer Polytechnic Institute
452,Edward Hackett,164375,Rensselaer Polytechnic Institute
453,Sal Restivo,164375,Rensselaer Polytechnic Institute
454,John Stocke,82100,University of Colorado at Boulder
455,Marianne Breinig,184763,University of Tennessee Knoxville
456,John Holloway,49953,Arizona State University
457,William Hase,233500,Wayne State University
458,William Johns,377380,University of Miami Rosenstiel School of Marine&Atmospheric Sci
461,Douglas Chin,18300,Individual Award
462,Paul Talbot,12000,Meharry Medical College
464,Michael Overcash,11952,North Carolina State University
465,Candace Haigler,248000,Texas Tech University
466,Gilbert Emmert,115337,University of Wisconsin-Madison
467,John Hedges,826519,University of Washington
468,None None,11440,Iowa State University
469,Raymond Jeanloz,153178,University of California-Berkeley
470,Tarek Khalil,9200,University of Miami
471,BA Bayraktar,9200,University of Miami
472,Harold Votey,32612,University of California-Santa Barbara
473,Llad Phillips,32612,University of California-Santa Barbara
474,Akira Ishimaru,169629,University of Washington
475,YukChiu Lau,77200,University of Minnesota-Twin Cities
476,Emil Pfender,77200,University of Minnesota-Twin Cities
477,Steven Girshick,77200,University of Minnesota-Twin Cities
479,John Chase,246400,Case Western Reserve University
480,Walter Edwards,59225,Wayne State University
481,Stuart Pittel,10000,Bartol Research Institute
482,Samuel Mukasa,68900,University of Florida
483,Christopher Woodcock,559975,University of Massachusetts Amherst
484,Walter Klemperer,494454,University of Illinois at Urbana-Champaign
485,Andrew King,100000,University of North Carolina at Chapel Hill
486,Meredith West,100000,University of North Carolina at Chapel Hill
487,Joseph Birman,54048,CUNY City College
488,Michael Kubovy,201127,University of Virginia Main Campus
489,Mansour Shayegan,152500,Princeton University
490,Melvin Okamura,175000,University of California-San Diego
491,Gerald Berkowitz,150000,Rutgers University New Brunswick
492,Robert Porter,153119,Northwestern University
493,Kenneth Hendricks,153119,Northwestern University
494,Steven Allen,86140,National Bureau of Economic Research Inc
495,Omar Hijab,38442,Temple University
496,NRama Krishna,217500,University of Alabama at Birmingham
497,James Channell,14250,University of Florida
498,Chanan Singh,215086,Texas A&M Research Foundation
499,Richard VonHerzen,191664,Woods Hole Oceanographic Institution
500,Spiro Pollalis,7000,Harvard University
501,George Huber,60912,University of Texas at Austin
502,William Glick,60912,University of Texas at Austin
503,Kenneth Tzeng,308385,Lehigh University
504,Glenn Seaborg,808059,University of California-Berkeley
505,Mary Corcoran,97180,University of Michigan Ann Arbor
506,Gary Solon,97180,University of Michigan Ann Arbor
507,Karl Mamola,18149,Appalachian State University
508,Carol Folt,92195,Dartmouth College
509,Stephen Pyne,4100,Arizona State University
510,Om Gandhi,30000,University of Utah
511,Thomas Baldwin,393280,Texas A&M Research Foundation
512,Bela Sandor,33500,University of Wisconsin-Madison
513,Robert Rowlands,58900,University of Wisconsin-Madison
514,Steven Cramer,33500,University of Wisconsin-Madison
517,Susan McCoin,107683,University of California-Los Angeles
518,Robert Emerson,107683,University of California-Los Angeles
519,Thomas Tullius,2547771,Johns Hopkins University
520,William Dougherty,206300,Oregon State University
523,Janet Ellzey,38010,University of Wisconsin-Madison
525,Bahram Ravani,353253,University of California-Davis
526,Judy Olson,40009,Michigan State University
528,Joe Jenkins,59600,SUNY at Albany
529,Robert White,0,Case Western Reserve University
530,Daniel Moerman,75400,University of Michigan Ann Arbor
532,Annette Shine,42950,Colorado School of Mines
533,Gabrielle Leblanc,149060,University of California-Irvine
534,Mark Selden,5000,SUNY at Binghamton
536,P Bhattacharya,59344,University of California-Davis
537,Alice Robbin,505150,University of Wisconsin-Madison
538,Martin David,505150,University of Wisconsin-Madison
539,Edward Fadell,101500,University of Wisconsin-Madison
540,Sufian Husseini,101500,University of Wisconsin-Madison
541,Arun Phadke,158904,Virginia Polytechnic Institute and State University
542,Richard Fairbanks,801122,Columbia University Lamont Doherty Earth Observatory
545,ZRenee Sung,5000,University of California-Berkeley
546,Charles Coffman,189089,Carnegie-Mellon University
547,Victor Mizel,189089,Carnegie-Mellon University
548,David Schum,90563,George Mason University
550,Lewis Grant,352400,Colorado State University
551,David Rogers,352400,Colorado State University
552,Jeffrey Miller,208600,University of California-Los Angeles
553,Bruce Bennett,271064,University of California-Irvine
554,Donald Hoffman,271064,University of California-Irvine
555,Richard Thorne,288960,University of California-Los Angeles
556,Paul Dayton,421545,University of California-San Diego Scripps Inst of Oceanography
557,Rodney Sobey,176919,University of California-Berkeley
558,Richard Pratt,206586,University of Pittsburgh
559,Christiane Anderson,5065,University of Michigan Ann Arbor
560,David Kullman,89631,Miami University
561,John Skillings,89631,Miami University
562,Jeffrey Davidson,231400,University of Kentucky Research Foundation
563,Robert Smith,92215,University of Michigan Ann Arbor
564,James Bean,92215,University of Michigan Ann Arbor
565,Herbert Riehl,100782,University of Colorado at Boulder
566,Roger Barry,124097,University of Colorado at Boulder
568,David Hillis,111488,University of Texas at Austin
570,Richard Leahy,70000,University of Southern California
571,Michael Radnor,0,Northwestern University
573,Orley Taylor,4966,University of Kansas Main Campus
574,Karl Gingerich,176348,Texas A&M Research Foundation
575,MaryHope Katsouros,75000,National Academy of Sciences
576,Richard Bennett,30464,University of Tennessee Knoxville
577,Frederick Cohen,124200,University of Kentucky
578,John Keller,137000,University of Alaska Fairbanks Campus
579,Gregory Schmidt,224000,University of Georgia Research Foundation Inc
580,Ohannes Karakashian,20000,University of Tennessee Knoxville
581,Louis Gross,20000,University of Tennessee Knoxville
582,John Bradley,45000,University of Tennessee Knoxville
583,Kenneth Stephenson,33385,University of Tennessee Knoxville
587,Edward Parrish,69500,Vanderbilt University
588,Shao Soo,233780,University of Illinois at Urbana-Champaign
589,Vernon Newhouse,145000,Drexel University
590,George Gehrels,83232,University of Arizona
591,Cary Morrow,92100,University of New Mexico
592,Joby Chesnick,79200,Individual Award
593,James Slater,50005,University of Connecticut
594,Peter Nielsen,34687,University of Wisconsin-Madison
595,Stephen Durbin,111300,Purdue Research Foundation
596,Fredric Raichlen,281163,California Institute of Technology
597,Jeffrey Vaaler,38200,University of Texas at Austin
598,James Aronson,128541,Case Western Reserve University
599,Robert Jansen,199591,University of Connecticut
600,Joseph Ustach,111785,Duke University
601,Daniel Caton,17100,Appalachian State University
602,Mark Ghiorso,129278,University of Washington
603,Anne Kiremidjian,165000,Stanford University
605,James Bambacht,30000,Syracuse University
606,Jacques Lewalle,30000,Syracuse University
607,John Webster,346810,University of Wisconsin-Madison
608,Anne Cohen,122076,University of California-Los Angeles
609,James Morin,122076,University of California-Los Angeles
610,William Hylander,118560,Duke University
611,Jack Fell,49505,University of Miami Rosenstiel School of Marine&Atmospheric Sci
613,Allan Ekdale,82000,University of Utah
614,Roberto Colella,206800,Purdue Research Foundation
615,Kenneth Hover,147500,Cornell University
616,Neal Gutterson,218485,DNA Plant Technologies, Inc.
617,Trevor Suslow,218485,DNA Plant Technologies, Inc.
618,James Propp,74100,Individual Award
619,M Wolman,30236,Johns Hopkins University
620,Nancy Grimm,52800,Fellowships
621,William Jacob,32880,Oregon State University
622,Richard Lavine,74000,University of Rochester
623,Adrian Nachman,74000,University of Rochester
624,Keinosuke Fukunaga,120486,Purdue Research Foundation
626,Keith Saints,18300,Individual Award
628,David Conover,331698,SUNY at Stony Brook
629,Vicki Hansen,49998,Southern Methodist University
630,Qin Xu,90200,University of Oklahoma Norman Campus
631,William DeMott,78953,Purdue Research Foundation
632,Bill Lasley,89589,University of California-Davis
633,S Shideler,89589,University of California-Davis
634,William Schlesinger,12865,Duke University
635,William Peterjohn,12865,Duke University
636,Sunil Saigal,49122,Worcester Polytechnic Institute
637,Donald Butler,78333,Southern Methodist University
639,Edwina Rissland,822131,University of Massachusetts Amherst
640,Beverly Woolf,822131,University of Massachusetts Amherst
642,AA Kovitz,24460,Northwestern University
643,Ted Belytschko,88818,Northwestern University
644,JohnJB Ayres,73535,University of Massachusetts Amherst
645,Fredrick Shair,184000,California Institute of Technology
646,Thomas Tombrello,39500,California Institute of Technology
648,Richard Herz,159306,University of California-San Diego
649,Robert Bidigare,105522,Texas A&M Research Foundation
650,Sayed ElSayed,105522,Texas A&M Research Foundation
651,James Brooks,105522,Texas A&M Research Foundation
653,Larry Mayer,10000,Miami University
654,Rajarshi Roy,166522,Georgia Tech Research Corporation
656,Thomas Kammer,52566,West Virginia University
657,Farshid Sadeghi,69925,Purdue Research Foundation
658,Roger Hooke,25300,University of Minnesota-Twin Cities
659,Amedeo Odoni,75000,Massachusetts Institute of Technology
660,Gary Mittelbach,118993,Michigan State University
661,Andrew Gellman,4400,University of Illinois at Urbana-Champaign
662,William Sackinger,5000,University of Alaska Fairbanks Campus
663,Robert Scanlan,364861,Johns Hopkins University
664,Nicholas Jones,455501,Johns Hopkins University
665,William Brock,131955,University of Wisconsin-Madison
666,JStewart Lowther,34682,University of Puget Sound
668,David Wright,30000,Michigan State University
669,James Gaines,252660,University of Hawaii
672,Eliezer Dekel,65000,University of Texas at Dallas
674,Richard Wanninkhof,123896,Columbia University Lamont Doherty Earth Observatory
675,James Ledwell,123896,Columbia University Lamont Doherty Earth Observatory
676,Raymond Vito,42357,Georgia Tech Research Corporation - GA Tech Research Institute
677,Don Giddens,42357,Georgia Tech Research Corporation - GA Tech Research Institute
678,David Nelson,144914,Oregon State University
679,Roswitha Grannell,38704,California State University-Long Beach
680,Robert Olson,25475,Woods Hole Oceanographic Institution
681,David Cox,69999,Virginia Polytechnic Institute and State University
682,James Rubenstone,169703,Columbia University Lamont Doherty Earth Observatory
683,Mary Stover,8566,University of Hawaii
684,Ben Finney,8566,University of Hawaii
686,Peter Verity,131595,Skidaway Institute of Oceanography
688,Quentin Kessel,166057,University of Connecticut
689,Alan Marshall,266980,Ohio State University Research Foundation -DO NOT USE
690,Alan Dressler,122914,Carnegie Institution of Washington
691,Robert Perry,146199,Ohio State University
692,Leonard Muscatine,182736,University of California-Los Angeles
694,Huseyin Abut,5010,San Diego State University Foundation
695,Hampton Shirer,118060,Pennsylvania State Univ University Park
696,JMichael Fritsch,501931,Pennsylvania State Univ University Park
697,Stephen Kent,581188,California Institute of Technology
698,David Teplow,581188,California Institute of Technology
699,Giorgio Carta,69499,University of Virginia Main Campus
