id,name,money,institute
0,Dan Margalit,54072,Georgia Tech Research Corporation
1,John Etnyre,54072,Georgia Tech Research Corporation
2,John Wen,670000,Rensselaer Polytechnic Institute
3,Sandipan Mishra,1070000,Rensselaer Polytechnic Institute
4,Koushik Kar,1119671,Rensselaer Polytechnic Institute
5,Erika Edwards,1396120,Brown University
6,Michael Plesniak,317999,George Washington University
7,Michael Bryant,440996,University of Texas at Austin
8,Dragan Djurdjanovic,335996,University of Texas at Austin
9,John Williams,673500,University of Wisconsin-Madison
10,Christopher Rao,49895,University of Illinois at Urbana-Champaign
14,Matthew Day,121873,University of Arkansas
16,Jie Li,318745,University of Michigan Ann Arbor
17,Bin Chen,318745,University of Michigan Ann Arbor
18,Xiaotong Shen,200165,University of Minnesota-Twin Cities
19,John Taylor,705745,University of California-Berkeley
20,Brent Mishler,353176,University of California-Berkeley
21,Thomas Bruns,353176,University of California-Berkeley
22,Timothy Ginn,358799,University of California-Davis
23,Matthew Hoffman,266236,Rochester Institute of Tech
24,Elizabeth Cherry,266236,Rochester Institute of Tech
25,Zhihong Chen,300000,Purdue University
26,ShuJen Han,300000,Purdue University
33,Henry Lubatti,2476000,University of Washington
34,Gordon Watts,2476000,University of Washington
35,Anna Goussiou,2476000,University of Washington
36,Louise Bolge,99803,Columbia University
37,Susanne Straub,99803,Columbia University
38,Georg Zellmer,99803,Columbia University
39,Brian Chaboyer,456079,Dartmouth College
40,Joshua Faber,171274,Rochester Institute of Tech
41,Yosef Zlochower,171274,Rochester Institute of Tech
42,Manuela Campanelli,171274,Rochester Institute of Tech
43,Jeffry Kahn,334968,Rutgers University New Brunswick
44,Thomas Hangelbroek,64878,University of Hawaii
45,Scott Collins,713022,University of New Mexico
46,James Lancaster,347400,National Academy of Sciences
50,Peter Kuniholm,200334,University of Arizona
51,Spiridoula Matsika,411003,Temple University
52,Garrison Greenwood,310000,Portland State University
53,Mark Hill,400000,University of Wisconsin-Madison
54,David Wood,400000,University of Wisconsin-Madison
55,Andrew Wozniak,367105,Old Dominion University Research Foundation
56,Patrick Hatcher,367105,Old Dominion University Research Foundation
57,Pierre PoudeuPoudeu,350498,University of Michigan Ann Arbor
58,Wayne Lutters,49999,University of Maryland Baltimore County
59,YuanNan Young,212603,New Jersey Institute of Technology
60,Shawn Burdette,513757,Worcester Polytechnic Institute
61,Jianhan Chen,224492,Kansas State University
62,Prabhakar Bandaru,1200000,Clemson University
63,Apparao Rao,1200000,Clemson University
64,Mark Roberts,1200000,Clemson University
68,Natalia Perkins,180000,University of Wisconsin-Madison
69,Danesh Tafti,2454000,University of Chicago
70,Juan Collar,2454000,University of Chicago
71,Ilan Levine,2454000,University of Chicago
72,Shashank Priya,2454000,University of Chicago
