id,name,money,institute
0,Morton Gibian,39900,University of California-Riverside
1,Walter Weber,90100,University of Michigan Ann Arbor
2,Glenn Frye,660900,Case Western Reserve University
3,none none,68412,DATA NOT AVAILABLE
4,Robert Street,104700,Carnegie-Mellon University
5,Kenneth Kortanek,104700,Carnegie-Mellon University
7,Curtis Gleason,92700,University of Miami
8,Jochen Kummerow,92700,University of Miami
9,Robert Hays,92700,University of Miami
10,William Evoy,92700,University of Miami
11,Arthur Rosenthal,92700,University of Miami
12,Vernon Ingram,191400,Massachusetts Institute of Technology
13,Peter Axel,2550000,University of Illinois at Urbana-Champaign
14,Alfred Hanson,2550000,University of Illinois at Urbana-Champaign
15,Jeremy Taylor,123900,Rensselaer Polytechnic Institute
19,Charles Coffman,132200,Carnegie-Mellon University
20,Victor Mizel,132200,Carnegie-Mellon University
21,Arshag Hajian,46000,Northeastern University
22,Mariano Estoque,183800,University of Miami Rosenstiel School of Marine&Atmospheric Sci
23,James Douglas,438800,University of Texas at Austin
24,Herbert Wilf,52800,University of Pennsylvania
27,Wilbur Sawyer,62500,Columbia University
28,Austin Hogan,151100,SUNY at Albany
29,Jeremy Taylor,96400,Carnegie-Mellon University
30,William Fickinger,440400,Case Western Reserve University
31,D Robinson,440400,Case Western Reserve University
32,Jeremy Taylor,302485,University of California-Berkeley
33,Lloyd Jackman,81000,Pennsylvania State Univ University Park
35,Philip Jones,22900,University of Texas at Austin
36,John Crowell,105000,University of California-Santa Barbara
37,Daniel Arnon,151400,University of California-Berkeley
38,Harry Gatos,15000,Massachusetts Institute of Technology
39,August Witt,15000,Massachusetts Institute of Technology
40,P Nielsen,476600,University of Texas at Austin
41,Per Nielsen,476600,University of Texas at Austin
43,Thomas VonderHaar,334874,Colorado State University
44,Peter Kroopnick,201300,University of Hawaii
46,Walter Morrow,13000,Yale University
47,Arthur Burks,444700,University of Michigan Ann Arbor
48,none DATANOTAVAILABLE,175300,TERC Inc
49,John Haas,175300,TERC Inc
50,Thomas Davis,175300,TERC Inc
51,Dennis Hayes,175300,TERC Inc
