id,name,money,institute
1,William Frank,94000,University of Virginia Main Campus
2,J MoorJankowski,1923,Travel Award
3,James Anderson,108884,Brown University
4,William Cook,12000,Colorado State University
5,Sarah Sanderson,20054,University of Hawaii
7,Erich Lehmann,89453,University of California-Berkeley
8,Peter Bickel,89453,University of California-Berkeley
10,James Garson,23543,University of Notre Dame
11,Suzanne BeskeDiehl,69500,Michigan Technological University
12,Jimmy Diehl,69500,Michigan Technological University
14,James Baron,269062,University of California-Santa Barbara
15,William Bielby,269062,University of California-Santa Barbara
16,Jaromir Ulbrecht,173343,SUNY at Buffalo
17,Richard Cottle,649022,Stanford University
18,George Dantzig,649022,Stanford University
19,Walter Murray,649022,Stanford University
20,Ronald Crawford,96240,University of Minnesota-Twin Cities
22,None None,23160,University of Puerto Rico-Rio Piedras
23,George Hunt,136928,University of California-Irvine
24,Robert Rapp,299871,Ohio State University
25,William Loomis,159000,University of California-San Diego
27,James Miller,162500,Trustees of Boston University
28,BLee Roberts,162500,Trustees of Boston University
29,Erhard Krempl,293381,Rensselaer Polytechnic Institute
30,R Craig,137500,University of Pittsburgh
31,WEdward Wallace,171080,University of Pittsburgh
32,Herbert Hultin,96380,University of Massachusetts Amherst
33,Olivier Blanchard,41330,Harvard University
34,Paul MacAvoy,135273,Yale University
35,Robert Hofstadter,97400,Stanford University
36,Walter Gautschi,81937,Purdue University
37,William Jaco,8750,William Marsh Rice University
38,John Hempel,8750,William Marsh Rice University
39,James Duderstadt,81780,University of Michigan Ann Arbor
40,Richard Osborn,81780,University of Michigan Ann Arbor
41,Ziya Akcasu,81780,University of Michigan Ann Arbor
42,Manuel Morales,190350,University of California-San Francisco
43,James Skinner,13815,Individual Award
44,William Novshek,118106,Stanford University
46,Richard Dobbins,154549,Brown University
47,A Payatakes,147229,University of Houston
49,Robert Hutchins,101200,Drexel University
50,Paul TsO,5000,Johns Hopkins University
53,Robert Shiller,93188,National Bureau of Economic Research Inc
54,Robert Accola,14288,Brown University
55,Richard Fairbanks,111791,Columbia University Lamont Doherty Earth Observatory
56,Jack Widholm,65000,University of Illinois at Urbana-Champaign
58,Bruce McFadden,150653,Washington State University
59,Christine Olson,74481,Cornell University
60,Richard Saeks,79240,Texas Tech University
61,Robert Hsu,62156,University of Hawaii
63,Cesare Emiliani,87162,University of Miami
64,Bonnie Wood,11977,University of Maine
65,Peter Brewer,48536,Woods Hole Oceanographic Institution
66,Alvin Bradshaw,48536,Woods Hole Oceanographic Institution
67,Ichiro Satake,45700,University of California-Berkeley
68,Nicholas Giordano,277400,Purdue University
