source,target
1,61
1,68
1,301
1,531
1,704
1,705
1,706
1,707
1,739
1,909
1,974
1,1131
1,1199
1,1456
1,1467
1,1541
1,1618
1,1619
1,1681
1,1717
1,1718
1,1781
1,1954
1,1955
1,1981
1,2061
1,2413
1,2528
1,2529
1,2602
1,2733
1,2928
1,2947
1,2948
1,3149
1,3629
1,3834
1,4022
1,4125
1,4286
1,4428
1,5103
1,5229
1,5258
1,5340
1,5547
1,5963
1,6152
1,6336
1,6350
1,6482
1,6841
1,6981
61,68
61,301
61,531
61,704
61,705
61,706
61,707
61,739
61,909
61,974
61,1131
61,1199
61,1456
61,1467
61,1541
61,1618
61,1619
61,1681
61,1717
61,1718
61,1781
61,1954
61,1955
61,1981
61,2061
61,2413
61,2528
61,2529
61,2602
61,2733
61,2928
61,2947
61,2948
61,3149
61,3629
61,3834
61,4022
61,4125
61,4286
61,4428
61,5103
61,5229
61,5258
61,5340
61,5547
61,5963
61,6152
61,6336
61,6350
61,6482
61,6841
61,6981
68,301
68,531
68,704
68,705
68,706
68,707
68,739
68,909
68,974
68,1131
68,1199
68,1456
68,1467
68,1541
68,1618
68,1619
68,1681
68,1717
68,1718
68,1781
68,1954
68,1955
68,1981
68,2061
68,2413
68,2528
68,2529
68,2602
68,2733
68,2928
68,2947
68,2948
68,3149
68,3629
68,3834
68,4022
68,4125
68,4286
68,4428
68,5103
68,5229
68,5258
68,5340
68,5547
68,5963
68,6152
68,6336
68,6350
68,6482
68,6841
68,6981
301,531
301,704
301,705
301,706
301,707
301,739
301,909
301,974
301,1131
301,1199
301,1456
301,1467
301,1541
301,1618
301,1619
301,1681
301,1717
301,1718
301,1781
301,1954
301,1955
301,1981
301,2061
301,2413
301,2528
301,2529
301,2602
301,2733
301,2928
301,2947
301,2948
301,3149
301,3629
301,3834
301,4022
301,4125
301,4286
301,4428
301,5103
301,5229
301,5258
301,5340
301,5547
301,5963
301,6152
301,6336
301,6350
301,6482
301,6841
301,6981
531,704
531,705
531,706
531,707
531,739
531,909
531,974
531,1131
531,1199
531,1456
531,1467
531,1541
531,1618
531,1619
531,1681
531,1717
531,1718
531,1781
531,1954
531,1955
531,1981
531,2061
531,2413
531,2528
531,2529
531,2602
531,2733
531,2928
531,2947
531,2948
531,3149
531,3629
531,3834
531,4022
531,4125
531,4286
531,4428
531,5103
531,5229
531,5258
531,5340
531,5547
531,5963
531,6152
531,6336
531,6350
531,6482
531,6841
531,6981
704,705
704,706
704,707
704,739
704,909
704,974
704,1131
704,1199
704,1456
704,1467
704,1541
704,1618
704,1619
704,1681
704,1717
704,1718
704,1781
704,1954
704,1955
704,1981
704,2061
704,2413
704,2528
704,2529
704,2602
704,2733
704,2928
704,2947
704,2948
704,3149
704,3629
704,3834
704,4022
704,4125
704,4286
704,4428
704,5103
704,5229
704,5258
704,5340
704,5547
704,5963
704,6152
704,6336
704,6350
704,6482
704,6841
704,6981
705,706
705,707
705,739
705,909
705,974
705,1131
705,1199
705,1456
705,1467
705,1541
705,1618
705,1619
705,1681
705,1717
705,1718
705,1781
705,1954
705,1955
705,1981
705,2061
705,2413
705,2528
705,2529
705,2602
705,2733
705,2928
705,2947
705,2948
705,3149
705,3629
705,3834
705,4022
705,4125
705,4286
705,4428
705,5103
705,5229
705,5258
705,5340
705,5547
705,5963
705,6152
705,6336
705,6350
705,6482
705,6841
705,6981
706,707
706,739
706,909
706,974
706,1131
706,1199
706,1456
706,1467
706,1541
706,1618
706,1619
706,1681
706,1717
706,1718
706,1781
706,1954
706,1955
706,1981
706,2061
706,2413
706,2528
706,2529
706,2602
706,2733
706,2928
706,2947
706,2948
706,3149
706,3629
706,3834
706,4022
706,4125
706,4286
706,4428
706,5103
706,5229
706,5258
706,5340
706,5547
706,5963
706,6152
706,6336
706,6350
706,6482
706,6841
706,6981
707,739
707,909
707,974
707,1131
707,1199
707,1456
707,1467
707,1541
707,1618
707,1619
707,1681
707,1717
707,1718
707,1781
707,1954
707,1955
707,1981
707,2061
707,2413
707,2528
707,2529
707,2602
707,2733
707,2928
707,2947
707,2948
707,3149
707,3629
707,3834
707,4022
707,4125
707,4286
707,4428
707,5103
707,5229
707,5258
707,5340
707,5547
707,5963
707,6152
707,6336
707,6350
707,6482
707,6841
707,6981
739,909
739,974
739,1131
739,1199
739,1456
739,1467
739,1541
739,1618
739,1619
739,1681
739,1717
739,1718
739,1781
739,1954
739,1955
739,1981
739,2061
739,2413
739,2528
739,2529
739,2602
739,2733
739,2928
739,2947
739,2948
739,3149
739,3629
739,3834
739,4022
739,4125
739,4286
739,4428
739,5103
739,5229
739,5258
739,5340
739,5547
739,5963
739,6152
739,6336
739,6350
739,6482
739,6841
739,6981
909,974
909,1131
909,1199
909,1456
909,1467
909,1541
909,1618
909,1619
909,1681
909,1717
909,1718
909,1781
909,1954
909,1955
909,1981
909,2061
909,2413
909,2528
909,2529
909,2602
909,2733
909,2928
909,2947
909,2948
909,3149
909,3629
909,3834
909,4022
909,4125
909,4286
909,4428
909,5103
909,5229
909,5258
909,5340
909,5547
909,5963
909,6152
909,6336
909,6350
909,6482
909,6841
909,6981
974,1131
974,1199
974,1456
974,1467
974,1541
974,1618
974,1619
974,1681
974,1717
974,1718
974,1781
974,1954
974,1955
974,1981
974,2061
974,2413
974,2528
974,2529
974,2602
974,2733
974,2928
974,2947
974,2948
974,3149
974,3629
974,3834
974,4022
974,4125
974,4286
974,4428
974,5103
974,5229
974,5258
974,5340
974,5547
974,5963
974,6152
974,6336
974,6350
974,6482
974,6841
974,6981
1131,1199
1131,1456
1131,1467
1131,1541
1131,1618
1131,1619
1131,1681
1131,1717
1131,1718
1131,1781
1131,1954
1131,1955
1131,1981
1131,2061
1131,2413
1131,2528
1131,2529
1131,2602
1131,2733
1131,2928
1131,2947
1131,2948
1131,3149
1131,3629
1131,3834
1131,4022
1131,4125
1131,4286
1131,4428
1131,5103
1131,5229
1131,5258
1131,5340
1131,5547
1131,5963
1131,6152
1131,6336
1131,6350
1131,6482
1131,6841
1131,6981
1199,1456
1199,1467
1199,1541
1199,1618
1199,1619
1199,1681
1199,1717
1199,1718
1199,1781
1199,1954
1199,1955
1199,1981
1199,2061
1199,2413
1199,2528
1199,2529
1199,2602
1199,2733
1199,2928
1199,2947
1199,2948
1199,3149
1199,3629
1199,3834
1199,4022
1199,4125
1199,4286
1199,4428
1199,5103
1199,5229
1199,5258
1199,5340
1199,5547
1199,5963
1199,6152
1199,6336
1199,6350
1199,6482
1199,6841
1199,6981
1456,1467
1456,1541
1456,1618
1456,1619
1456,1681
1456,1717
1456,1718
1456,1781
1456,1954
1456,1955
1456,1981
1456,2061
1456,2413
1456,2528
1456,2529
1456,2602
1456,2733
1456,2928
1456,2947
1456,2948
1456,3149
1456,3629
1456,3834
1456,4022
1456,4125
1456,4286
1456,4428
1456,5103
1456,5229
1456,5258
1456,5340
1456,5547
1456,5963
1456,6152
1456,6336
1456,6350
1456,6482
1456,6841
1456,6981
1467,1541
1467,1618
1467,1619
1467,1681
1467,1717
1467,1718
1467,1781
1467,1954
1467,1955
1467,1981
1467,2061
1467,2413
1467,2528
1467,2529
1467,2602
1467,2733
1467,2928
1467,2947
1467,2948
1467,3149
1467,3629
1467,3834
1467,4022
1467,4125
1467,4286
1467,4428
1467,5103
1467,5229
1467,5258
1467,5340
1467,5547
1467,5963
1467,6152
1467,6336
1467,6350
1467,6482
1467,6841
1467,6981
1541,1618
1541,1619
1541,1681
1541,1717
1541,1718
1541,1781
1541,1954
1541,1955
1541,1981
1541,2061
1541,2413
1541,2528
1541,2529
1541,2602
1541,2733
1541,2928
1541,2947
1541,2948
1541,3149
