source,target
0,27
0,53
0,276
0,277
0,1009
0,1010
0,1011
0,1012
0,1606
0,1607
0,1608
0,1837
0,1933
0,1938
0,1939
0,2001
0,2224
0,2441
0,2895
0,3201
0,3768
0,3825
0,3943
0,3944
0,4231
0,4519
0,5300
0,5528
0,5648
0,5655
0,5656
0,5875
0,5956
0,5984
0,6158
0,6376
0,6947
0,7116
0,7117
0,7216
0,7522
0,7524
0,7525
0,7526
0,7910
0,8160
0,8690
0,8748
0,8749
0,8823
0,9361
27,53
27,276
27,277
27,1009
27,1010
27,1011
27,1012
27,1606
27,1607
27,1608
27,1837
27,1933
27,1938
27,1939
27,2001
27,2224
27,2441
27,2895
27,3201
27,3768
27,3825
27,3943
27,3944
27,4231
27,4519
27,5300
27,5528
27,5648
27,5655
27,5656
27,5875
27,5956
27,5984
27,6158
27,6376
27,6947
27,7116
27,7117
27,7216
27,7522
27,7524
27,7525
27,7526
27,7910
27,8160
27,8690
27,8748
27,8749
27,8823
27,9361
53,276
53,277
53,1009
53,1010
53,1011
53,1012
53,1606
53,1607
53,1608
53,1837
53,1933
53,1938
53,1939
53,2001
53,2224
53,2441
53,2895
53,3201
53,3768
53,3825
53,3943
53,3944
53,4231
53,4519
53,5300
53,5528
53,5648
53,5655
53,5656
53,5875
53,5956
53,5984
53,6158
53,6376
53,6947
53,7116
53,7117
53,7216
53,7522
53,7524
53,7525
53,7526
53,7910
53,8160
53,8690
53,8748
53,8749
53,8823
53,9361
276,277
276,1009
276,1010
276,1011
276,1012
276,1606
276,1607
276,1608
276,1837
276,1933
276,1938
276,1939
276,2001
276,2224
276,2441
276,2895
276,3201
276,3768
276,3825
276,3943
276,3944
276,4231
276,4519
276,5300
276,5528
276,5648
276,5655
276,5656
276,5875
276,5956
276,5984
276,6158
276,6376
276,6947
276,7116
276,7117
276,7216
276,7522
276,7524
276,7525
276,7526
276,7910
276,8160
276,8690
276,8748
276,8749
276,8823
276,9361
277,1009
277,1010
277,1011
277,1012
277,1606
277,1607
277,1608
277,1837
277,1933
277,1938
277,1939
277,2001
277,2224
277,2441
277,2895
277,3201
277,3768
277,3825
277,3943
277,3944
277,4231
277,4519
277,5300
277,5528
277,5648
277,5655
277,5656
277,5875
277,5956
277,5984
277,6158
277,6376
277,6947
277,7116
277,7117
277,7216
277,7522
277,7524
277,7525
277,7526
277,7910
277,8160
277,8690
277,8748
277,8749
277,8823
277,9361
1009,1010
1009,1011
1009,1012
1009,1606
1009,1607
1009,1608
1009,1837
1009,1933
1009,1938
1009,1939
1009,2001
1009,2224
1009,2441
1009,2895
1009,3201
1009,3768
1009,3825
1009,3943
1009,3944
1009,4231
1009,4519
1009,5300
1009,5528
1009,5648
1009,5655
1009,5656
1009,5875
1009,5956
1009,5984
1009,6158
1009,6376
1009,6947
1009,7116
1009,7117
1009,7216
1009,7522
1009,7524
1009,7525
1009,7526
1009,7910
1009,8160
1009,8690
1009,8748
1009,8749
1009,8823
1009,9361
1010,1011
1010,1012
1010,1606
1010,1607
1010,1608
1010,1837
1010,1933
1010,1938
1010,1939
1010,2001
1010,2224
1010,2441
1010,2895
1010,3201
1010,3768
1010,3825
1010,3943
1010,3944
1010,4231
1010,4519
1010,5300
1010,5528
1010,5648
1010,5655
1010,5656
1010,5875
1010,5956
1010,5984
1010,6158
1010,6376
1010,6947
1010,7116
1010,7117
1010,7216
1010,7522
1010,7524
1010,7525
1010,7526
1010,7910
1010,8160
1010,8690
1010,8748
1010,8749
1010,8823
1010,9361
1011,1012
1011,1606
1011,1607
1011,1608
1011,1837
1011,1933
1011,1938
1011,1939
1011,2001
1011,2224
1011,2441
1011,2895
1011,3201
1011,3768
1011,3825
1011,3943
1011,3944
1011,4231
1011,4519
1011,5300
1011,5528
1011,5648
1011,5655
1011,5656
1011,5875
1011,5956
1011,5984
1011,6158
1011,6376
1011,6947
1011,7116
1011,7117
1011,7216
1011,7522
1011,7524
1011,7525
1011,7526
1011,7910
1011,8160
1011,8690
1011,8748
1011,8749
1011,8823
1011,9361
1012,1606
1012,1607
1012,1608
1012,1837
1012,1933
1012,1938
1012,1939
1012,2001
1012,2224
1012,2441
1012,2895
1012,3201
1012,3768
1012,3825
1012,3943
1012,3944
1012,4231
1012,4519
1012,5300
1012,5528
1012,5648
1012,5655
1012,5656
1012,5875
1012,5956
1012,5984
1012,6158
1012,6376
1012,6947
1012,7116
1012,7117
1012,7216
1012,7522
1012,7524
1012,7525
1012,7526
1012,7910
1012,8160
1012,8690
1012,8748
1012,8749
1012,8823
1012,9361
1606,1607
1606,1608
1606,1837
1606,1933
1606,1938
1606,1939
1606,2001
1606,2224
1606,2441
1606,2895
1606,3201
1606,3768
1606,3825
1606,3943
1606,3944
1606,4231
1606,4519
1606,5300
1606,5528
1606,5648
1606,5655
1606,5656
1606,5875
1606,5956
1606,5984
1606,6158
1606,6376
1606,6947
1606,7116
1606,7117
1606,7216
1606,7522
1606,7524
1606,7525
1606,7526
1606,7910
1606,8160
1606,8690
1606,8748
1606,8749
1606,8823
1606,9361
1607,1608
1607,1837
1607,1933
1607,1938
1607,1939
1607,2001
1607,2224
1607,2441
1607,2895
1607,3201
1607,3768
1607,3825
1607,3943
1607,3944
1607,4231
1607,4519
1607,5300
1607,5528
1607,5648
1607,5655
1607,5656
1607,5875
1607,5956
1607,5984
1607,6158
1607,6376
1607,6947
1607,7116
1607,7117
1607,7216
1607,7522
1607,7524
1607,7525
1607,7526
1607,7910
1607,8160
1607,8690
1607,8748
1607,8749
1607,8823
1607,9361
1608,1837
1608,1933
1608,1938
1608,1939
1608,2001
1608,2224
1608,2441
1608,2895
1608,3201
1608,3768
1608,3825
1608,3943
1608,3944
1608,4231
1608,4519
1608,5300
1608,5528
1608,5648
1608,5655
1608,5656
1608,5875
1608,5956
1608,5984
1608,6158
1608,6376
1608,6947
1608,7116
1608,7117
1608,7216
1608,7522
1608,7524
1608,7525
1608,7526
1608,7910
1608,8160
1608,8690
1608,8748
1608,8749
1608,8823
1608,9361
1837,1933
1837,1938
1837,1939
1837,2001
1837,2224
1837,2441
1837,2895
1837,3201
1837,3768
1837,3825
1837,3943
1837,3944
1837,4231
1837,4519
1837,5300
1837,5528
1837,5648
1837,5655
1837,5656
1837,5875
1837,5956
1837,5984
1837,6158
1837,6376
1837,6947
1837,7116
1837,7117
1837,7216
1837,7522
1837,7524
1837,7525
1837,7526
1837,7910
1837,8160
1837,8690
1837,8748
1837,8749
1837,8823
1837,9361
1933,1938
1933,1939
1933,2001
1933,2224
1933,2441
1933,2895
1933,3201
1933,3768
1933,3825
1933,3943
1933,3944
1933,4231
1933,4519
1933,5300
1933,5528
1933,5648
1933,5655
1933,5656
1933,5875
1933,5956
1933,5984
1933,6158
1933,6376
1933,6947
1933,7116
1933,7117
1933,7216
1933,7522
1933,7524
1933,7525
1933,7526
1933,7910
1933,8160
1933,8690
1933,8748
1933,8749
1933,8823
1933,9361
1938,1939
1938,2001
1938,2224
1938,2441
1938,2895
1938,3201
1938,3768
1938,3825
1938,3943
1938,3944
1938,4231
1938,4519
1938,5300
1938,5528
1938,5648
1938,5655
1938,5656
1938,5875
1938,5956
1938,5984
1938,6158
1938,6376
1938,6947
1938,7116
1938,7117
1938,7216
1938,7522
1938,7524
1938,7525
1938,7526
1938,7910
1938,8160
1938,8690
1938,8748
1938,8749
1938,8823
1938,9361
1939,2001
1939,2224
1939,2441
1939,2895
1939,3201
1939,3768
1939,3825
1939,3943
1939,3944
1939,4231
1939,4519
1939,5300
1939,5528
1939,5648
1939,5655
1939,5656
1939,5875
1939,5956
1939,5984
1939,6158
1939,6376
1939,6947
1939,7116
1939,7117
1939,7216
1939,7522
1939,7524
1939,7525
1939,7526
1939,7910
1939,8160
1939,8690
1939,8748
1939,8749
1939,8823
1939,9361
2001,2224
2001,2441
2001,2895
2001,3201
2001,3768
2001,3825
2001,3943
2001,3944
2001,4231
2001,4519
2001,5300
2001,5528
2001,5648
2001,5655
2001,5656
2001,5875
2001,5956
2001,5984
2001,6158
2001,6376
2001,6947
2001,7116
2001,7117
2001,7216
2001,7522
2001,7524
2001,7525
2001,7526
2001,7910
2001,8160
2001,8690
2001,8748
2001,8749
2001,8823
2001,9361
2224,2441
2224,2895
2224,3201
2224,3768
2224,3825
2224,3943
2224,3944
2224,4231
2224,4519
2224,5300
2224,5528
2224,5648
2224,5655
2224,5656
2224,5875
2224,5956
2224,5984
2224,6158
2224,6376
2224,6947
2224,7116
2224,7117
2224,7216
2224,7522
2224,7524
2224,7525
2224,7526
2224,7910
2224,8160
2224,8690
2224,8748
2224,8749
2224,8823
2224,9361
2441,2895
2441,3201
2441,3768
2441,3825
2441,3943
2441,3944
2441,4231
2441,4519
2441,5300
2441,5528
2441,5648
2441,5655
2441,5656
2441,5875
2441,5956
2441,5984
2441,6158
2441,6376
2441,6947
2441,7116
2441,7117
2441,7216
2441,7522
2441,7524
2441,7525
2441,7526
2441,7910
2441,8160
2441,8690
2441,8748
2441,8749
2441,8823
2441,9361
2895,3201
2895,3768
2895,3825
2895,3943
2895,3944
2895,4231
2895,4519
2895,5300
2895,5528
2895,5648
2895,5655
2895,5656
2895,5875
2895,5956
2895,5984
2895,6158
2895,6376
2895,6947
2895,7116
2895,7117
2895,7216
2895,7522
2895,7524
2895,7525
2895,7526
2895,7910
2895,8160
2895,8690
2895,8748
2895,8749
2895,8823
2895,9361
3201,3768
3201,3825
3201,3943
3201,3944
3201,4231
3201,4519
3201,5300
3201,5528
3201,5648
3201,5655
3201,5656
3201,5875
3201,5956
3201,5984
3201,6158
3201,6376
3201,6947
3201,7116
3201,7117
3201,7216
3201,7522
3201,7524
3201,7525
3201,7526
3201,7910
3201,8160
3201,8690
3201,8748
3201,8749
3201,8823
3201,9361
3768,3825
3768,3943
3768,3944
3768,4231
3768,4519
3768,5300
3768,5528
3768,5648
3768,5655
3768,5656
3768,5875
3768,5956
3768,5984
3768,6158
3768,6376
3768,6947
3768,7116
3768,7117
3768,7216
3768,7522
3768,7524
3768,7525
3768,7526
3768,7910
3768,8160
3768,8690
3768,8748
3768,8749
3768,8823
3768,9361
3825,3943
3825,3944
3825,4231
3825,4519
3825,5300
3825,5528
3825,5648
3825,5655
3825,5656
3825,5875
3825,5956
3825,5984
3825,6158
3825,6376
3825,6947
3825,7116
3825,7117
3825,7216
3825,7522
3825,7524
3825,7525
3825,7526
3825,7910
3825,8160
3825,8690
3825,8748
3825,8749
3825,8823
3825,9361
3943,3944
3943,4231
3943,4519
3943,5300
3943,5528
3943,5648
3943,5655
3943,5656
3943,5875
3943,5956
3943,5984
3943,6158
3943,6376
3943,6947
3943,7116
3943,7117
3943,7216
3943,7522
3943,7524
3943,7525
3943,7526
3943,7910
3943,8160
3943,8690
3943,8748
3943,8749
3943,8823
3943,9361
3944,4231
3944,4519
3944,5300
3944,5528
3944,5648
3944,5655
3944,5656
3944,5875
3944,5956
3944,5984
3944,6158
3944,6376
3944,6947
3944,7116
3944,7117
3944,7216
3944,7522
3944,7524
3944,7525
3944,7526
3944,7910
3944,8160
3944,8690
3944,8748
3944,8749
3944,8823
3944,9361
4231,4519
4231,5300
4231,5528
4231,5648
4231,5655
4231,5656
4231,5875
4231,5956
4231,5984
4231,6158
4231,6376
4231,6947
4231,7116
4231,7117
4231,7216
4231,7522
4231,7524
4231,7525
4231,7526
4231,7910
4231,8160
4231,8690
4231,8748
4231,8749
4231,8823
4231,9361
4519,5300
4519,5528
4519,5648
4519,5655
4519,5656
4519,5875
4519,5956
4519,5984
4519,6158
4519,6376
4519,6947
4519,7116
4519,7117
4519,7216
4519,7522
4519,7524
4519,7525
4519,7526
4519,7910
4519,8160
4519,8690
4519,8748
4519,8749
4519,8823
4519,9361
5300,5528
5300,5648
5300,5655
5300,5656
5300,5875
5300,5956
5300,5984
5300,6158
5300,6376
5300,6947
5300,7116
5300,7117
5300,7216
5300,7522
5300,7524
5300,7525
5300,7526
5300,7910
5300,8160
5300,8690
5300,8748
5300,8749
5300,8823
5300,9361
5528,5648
5528,5655
5528,5656
5528,5875
5528,5956
5528,5984
5528,6158
5528,6376
5528,6947
5528,7116
5528,7117
5528,7216
5528,7522
5528,7524
5528,7525
5528,7526
5528,7910
5528,8160
5528,8690
5528,8748
5528,8749
5528,8823
5528,9361
5648,5655
5648,5656
5648,5875
5648,5956
5648,5984
5648,6158
5648,6376
5648,6947
5648,7116
5648,7117
5648,7216
5648,7522
5648,7524
5648,7525
5648,7526
5648,7910
5648,8160
5648,8690
5648,8748
5648,8749
5648,8823
5648,9361
5655,5656
5655,5875
5655,5956
5655,5984
5655,6158
5655,6376
5655,6947
5655,7116
5655,7117
5655,7216
5655,7522
5655,7524
5655,7525
5655,7526
5655,7910
5655,8160
5655,8690
5655,8748
5655,8749
5655,8823
5655,9361
5656,5875
5656,5956
5656,5984
5656,6158
5656,6376
5656,6947
5656,7116
5656,7117
5656,7216
5656,7522
5656,7524
5656,7525
5656,7526
5656,7910
5656,8160
5656,8690
5656,8748
5656,8749
5656,8823
5656,9361
5875,5956
5875,5984
5875,6158
5875,6376
5875,6947
5875,7116
5875,7117
5875,7216
5875,7522
5875,7524
5875,7525
5875,7526
5875,7910
5875,8160
5875,8690
5875,8748
5875,8749
5875,8823
5875,9361
5956,5984
5956,6158
5956,6376
5956,6947
5956,7116
5956,7117
5956,7216
5956,7522
5956,7524
5956,7525
5956,7526
5956,7910
5956,8160
5956,8690
5956,8748
5956,8749
5956,8823
5956,9361
5984,6158
5984,6376
5984,6947
5984,7116
5984,7117
5984,7216
5984,7522
5984,7524
5984,7525
5984,7526
5984,7910
5984,8160
5984,8690
5984,8748
5984,8749
5984,8823
5984,9361
6158,6376
6158,6947
6158,7116
6158,7117
6158,7216
6158,7522
6158,7524
6158,7525
6158,7526
6158,7910
6158,8160
6158,8690
6158,8748
6158,8749
6158,8823
6158,9361
6376,6947
6376,7116
6376,7117
6376,7216
6376,7522
6376,7524
6376,7525
6376,7526
6376,7910
6376,8160
6376,8690
6376,8748
6376,8749
6376,8823
6376,9361
6947,7116
6947,7117
6947,7216
6947,7522
6947,7524
6947,7525
6947,7526
6947,7910
6947,8160
6947,8690
6947,8748
6947,8749
6947,8823
6947,9361
7116,7117
7116,7216
7116,7522
7116,7524
7116,7525
7116,7526
7116,7910
7116,8160
7116,8690
7116,8748
7116,8749
7116,8823
7116,9361
7117,7216
7117,7522
7117,7524
7117,7525
7117,7526
7117,7910
7117,8160
7117,8690
7117,8748
7117,8749
7117,8823
7117,9361
7216,7522
7216,7524
7216,7525
7216,7526
7216,7910
7216,8160
7216,8690
7216,8748
7216,8749
7216,8823
7216,9361
7522,7524
7522,7525
7522,7526
7522,7910
7522,8160
7522,8690
7522,8748
7522,8749
7522,8823
7522,9361
7524,7525
7524,7526
7524,7910
7524,8160
7524,8690
7524,8748
7524,8749
7524,8823
7524,9361
7525,7526
7525,7910
7525,8160
7525,8690
7525,8748
7525,8749
7525,8823
7525,9361
7526,7910
7526,8160
7526,8690
7526,8748
7526,8749
7526,8823
7526,9361
7910,8160
7910,8690
7910,8748
7910,8749
7910,8823
7910,9361
8160,8690
8160,8748
8160,8749
8160,8823
8160,9361
8690,8748
8690,8749
8690,8823
8690,9361
8748,8749
8748,8823
8748,9361
8749,8823
8749,9361
8823,9361
2,3
2,28
2,29
2,63
2,319
2,331
2,332
2,333
2,615
2,727
2,817
2,1105
2,1220
2,1250
2,1305
2,1500
2,1645
2,1769
2,1896
2,1966
2,2023
2,2208
2,2603
2,2647
2,2648
2,2649
2,2652
2,2653
2,2654
2,2655
2,2736
2,2746
2,2747
2,2786
2,2787
2,2982
2,2991
2,2992
2,3037
2,3171
2,3345
2,3398
2,3399
2,3400
2,3401
2,3452
2,3510
2,3532
2,3539
2,3540
2,3541
2,3542
2,3579
2,3580
2,3581
2,3606
2,3635
2,3636
2,3742
2,3906
2,3961
2,4155
2,4321
2,4322
2,4415
2,4737
2,4843
2,4844
2,5022
2,5115
2,5126
2,5165
2,5166
2,5167
2,5168
2,5198
2,5199
2,5225
2,5226
2,5272
2,5328
2,5350
2,5390
2,5391
2,5421
2,5469
2,5547
2,5570
2,5571
2,5613
2,5625
2,5666
2,5680
2,5681
2,5831
2,6045
2,6123
2,6184
2,6185
2,6192
2,6230
2,6347
2,6459
2,6551
2,6572
2,6573
2,6574
2,6853
2,6920
2,6922
2,6933
2,7036
2,7084
2,7185
2,7186
2,7259
2,7516
2,7517
2,7518
2,7619
2,7857
2,7858
2,7866
2,8329
2,8582
2,8583
2,8701
2,8713
2,8720
2,8838
2,8914
2,8949
2,8956
2,9254
2,9272
2,9273
2,9304
2,9305
2,9344
2,9346
2,9347
2,9348
3,28
3,29
3,63
3,319
3,331
3,332
3,333
3,615
3,727
3,817
3,1105
3,1220
3,1250
3,1305
3,1500
3,1645
3,1769
3,1896
3,1966
3,2023
3,2208
3,2603
3,2647
3,2648
3,2649
3,2652
3,2653
3,2654
3,2655
3,2736
3,2746
3,2747
3,2786
3,2787
3,2982
3,2991
3,2992
3,3037
3,3171
3,3345
3,3398
3,3399
3,3400
3,3401
3,3452
3,3510
3,3532
3,3539
3,3540
3,3541
3,3542
3,3579
3,3580
3,3581
3,3606
3,3635
3,3636
3,3742
3,3906
3,3961
3,4155
3,4321
3,4322
3,4415
3,4737
3,4843
3,4844
3,5022
3,5115
3,5126
3,5165
3,5166
3,5167
3,5168
3,5198
3,5199
3,5225
3,5226
3,5272
3,5328
3,5350
3,5390
3,5391
3,5421
3,5469
3,5547
3,5570
3,5571
3,5613
3,5625
3,5666
3,5680
3,5681
3,5831
3,6045
3,6123
3,6184
3,6185
3,6192
3,6230
3,6347
3,6459
3,6551
3,6572
3,6573
3,6574
3,6853
3,6920
3,6922
3,6933
3,7036
3,7084
3,7185
3,7186
3,7259
3,7516
3,7517
3,7518
3,7619
3,7857
3,7858
3,7866
3,8329
3,8582
3,8583
3,8701
3,8713
3,8720
3,8838
3,8914
3,8949
3,8956
3,9254
3,9272
3,9273
3,9304
3,9305
3,9344
3,9346
3,9347
3,9348
28,29
28,63
28,319
28,331
28,332
28,333
28,615
28,727
28,817
28,1105
28,1220
28,1250
28,1305
28,1500
28,1645
28,1769
28,1896
28,1966
28,2023
28,2208
28,2603
28,2647
28,2648
28,2649
28,2652
28,2653
28,2654
28,2655
28,2736
28,2746
28,2747
28,2786
28,2787
28,2982
28,2991
28,2992
28,3037
28,3171
28,3345
28,3398
28,3399
28,3400
28,3401
28,3452
28,3510
28,3532
28,3539
28,3540
28,3541
28,3542
28,3579
28,3580
28,3581
28,3606
28,3635
28,3636
28,3742
28,3906
28,3961
28,4155
28,4321
28,4322
28,4415
28,4737
28,4843
28,4844
28,5022
28,5115
28,5126
28,5165
28,5166
28,5167
28,5168
28,5198
28,5199
28,5225
28,5226
28,5272
28,5328
28,5350
28,5390
28,5391
28,5421
28,5469
28,5547
28,5570
28,5571
28,5613
28,5625
28,5666
28,5680
28,5681
28,5831
28,6045
28,6123
28,6184
28,6185
28,6192
28,6230
28,6347
28,6459
28,6551
28,6572
28,6573
28,6574
28,6853
28,6920
28,6922
28,6933
28,7036
28,7084
28,7185
28,7186
28,7259
28,7516
28,7517
28,7518
28,7619
28,7857
28,7858
28,7866
28,8329
28,8582
28,8583
28,8701
28,8713
28,8720
28,8838
28,8914
28,8949
28,8956
28,9254
28,9272
28,9273
28,9304
28,9305
28,9344
28,9346
28,9347
28,9348
29,63
29,319
29,331
29,332
29,333
29,615
29,727
29,817
29,1105
29,1220
29,1250
29,1305
29,1500
29,1645
29,1769
29,1896
29,1966
29,2023
29,2208
29,2603
29,2647
29,2648
29,2649
29,2652
29,2653
29,2654
29,2655
29,2736
29,2746
29,2747
29,2786
29,2787
29,2982
29,2991
29,2992
29,3037
29,3171
29,3345
29,3398
29,3399
29,3400
29,3401
29,3452
29,3510
29,3532
29,3539
29,3540
29,3541
29,3542
29,3579
29,3580
29,3581
29,3606
29,3635
29,3636
29,3742
29,3906
29,3961
29,4155
29,4321
29,4322
29,4415
29,4737
29,4843
29,4844
29,5022
29,5115
29,5126
29,5165
29,5166
29,5167
29,5168
29,5198
29,5199
29,5225
29,5226
29,5272
29,5328
29,5350
29,5390
29,5391
29,5421
29,5469
29,5547
29,5570
29,5571
29,5613
29,5625
29,5666
29,5680
29,5681
29,5831
29,6045
29,6123
29,6184
29,6185
29,6192
29,6230
29,6347
29,6459
29,6551
29,6572
29,6573
29,6574
29,6853
29,6920
29,6922
29,6933
29,7036
29,7084
29,7185
29,7186
29,7259
29,7516
29,7517
29,7518
29,7619
29,7857
29,7858
29,7866
29,8329
29,8582
29,8583
29,8701
29,8713
29,8720
29,8838
29,8914
29,8949
29,8956
29,9254
29,9272
29,9273
29,9304
29,9305
29,9344
29,9346
29,9347
29,9348
63,319
63,331
63,332
63,333
63,615
63,727
63,817
63,1105
63,1220
63,1250
63,1305
63,1500
63,1645
63,1769
63,1896
63,1966
63,2023
63,2208
63,2603
63,2647
63,2648
63,2649
63,2652
63,2653
63,2654
63,2655
63,2736
63,2746
