source,target
340,5526
340,5527
340,5576
340,5577
340,5578
340,5707
340,5835
340,5851
340,5894
340,5981
340,6007
340,6202
340,6338
340,6339
340,6376
340,6631
340,6810
340,6811
340,6895
340,6982
340,6987
340,6988
340,7273
340,7499
340,7790
340,7799
340,7808
340,8115
340,8162
340,8179
340,8201
340,8202
340,8235
340,8265
340,8518
340,8641
340,8712
340,8713
646,701
646,702
646,796
646,797
646,1077
646,1105
646,1106
646,1145
646,1320
646,1510
646,1511
646,1584
646,1585
646,1920
646,2132
646,2257
646,2258
646,2283
646,2485
646,2678
646,2679
646,2681
646,2701
646,2702
646,2703
646,2777
646,2874
646,3041
646,3361
646,3362
646,3384
646,3556
646,3627
646,3822
646,4061
646,4114
646,4383
646,4384
646,4496
646,4526
646,4725
646,4726
646,5102
646,5161
646,5288
646,5411
646,5525
646,5526
646,5527
646,5576
646,5577
646,5578
646,5707
646,5835
646,5851
646,5894
646,5981
646,6007
646,6202
646,6338
646,6339
646,6376
646,6631
646,6810
646,6811
646,6895
646,6982
646,6987
646,6988
646,7273
646,7499
646,7790
646,7799
646,7808
646,8115
646,8162
646,8179
646,8201
646,8202
646,8235
646,8265
646,8518
646,8641
646,8712
646,8713
701,702
701,796
701,797
701,1077
701,1105
701,1106
701,1145
701,1320
701,1510
701,1511
701,1584
701,1585
701,1920
701,2132
701,2257
701,2258
701,2283
701,2485
701,2678
701,2679
701,2681
701,2701
701,2702
701,2703
701,2777
701,2874
701,3041
701,3361
701,3362
701,3384
701,3556
701,3627
701,3822
701,4061
701,4114
701,4383
701,4384
701,4496
701,4526
701,4725
701,4726
701,5102
701,5161
701,5288
701,5411
701,5525
701,5526
701,5527
701,5576
701,5577
701,5578
701,5707
701,5835
701,5851
701,5894
701,5981
701,6007
701,6202
701,6338
701,6339
701,6376
701,6631
701,6810
701,6811
701,6895
701,6982
701,6987
701,6988
701,7273
701,7499
701,7790
701,7799
701,7808
701,8115
701,8162
701,8179
701,8201
701,8202
701,8235
701,8265
701,8518
701,8641
701,8712
701,8713
702,796
702,797
702,1077
702,1105
702,1106
702,1145
702,1320
702,1510
702,1511
702,1584
702,1585
702,1920
702,2132
702,2257
702,2258
702,2283
702,2485
702,2678
702,2679
702,2681
702,2701
702,2702
702,2703
702,2777
702,2874
702,3041
702,3361
702,3362
702,3384
702,3556
702,3627
702,3822
702,4061
702,4114
702,4383
702,4384
702,4496
702,4526
702,4725
702,4726
702,5102
702,5161
702,5288
702,5411
702,5525
702,5526
702,5527
702,5576
702,5577
702,5578
702,5707
702,5835
702,5851
702,5894
702,5981
702,6007
702,6202
702,6338
702,6339
702,6376
702,6631
702,6810
702,6811
702,6895
702,6982
702,6987
702,6988
702,7273
702,7499
702,7790
702,7799
702,7808
702,8115
702,8162
702,8179
702,8201
702,8202
702,8235
702,8265
702,8518
702,8641
702,8712
702,8713
796,797
796,1077
796,1105
796,1106
796,1145
796,1320
796,1510
796,1511
796,1584
796,1585
796,1920
796,2132
796,2257
796,2258
796,2283
796,2485
796,2678
796,2679
796,2681
796,2701
796,2702
796,2703
796,2777
796,2874
796,3041
796,3361
796,3362
796,3384
796,3556
796,3627
796,3822
796,4061
796,4114
796,4383
796,4384
796,4496
796,4526
796,4725
796,4726
796,5102
796,5161
796,5288
796,5411
796,5525
796,5526
796,5527
796,5576
796,5577
796,5578
796,5707
796,5835
796,5851
796,5894
796,5981
796,6007
796,6202
796,6338
796,6339
796,6376
796,6631
796,6810
796,6811
796,6895
796,6982
796,6987
796,6988
796,7273
796,7499
796,7790
796,7799
796,7808
796,8115
796,8162
796,8179
796,8201
796,8202
796,8235
796,8265
796,8518
796,8641
796,8712
796,8713
797,1077
797,1105
797,1106
797,1145
797,1320
797,1510
797,1511
797,1584
797,1585
797,1920
797,2132
797,2257
797,2258
797,2283
797,2485
797,2678
797,2679
797,2681
797,2701
797,2702
797,2703
797,2777
797,2874
797,3041
797,3361
797,3362
797,3384
797,3556
797,3627
797,3822
797,4061
797,4114
797,4383
797,4384
797,4496
797,4526
797,4725
797,4726
797,5102
797,5161
797,5288
797,5411
797,5525
797,5526
797,5527
797,5576
797,5577
797,5578
797,5707
797,5835
797,5851
797,5894
797,5981
797,6007
797,6202
797,6338
797,6339
797,6376
797,6631
797,6810
797,6811
797,6895
797,6982
797,6987
797,6988
797,7273
797,7499
797,7790
797,7799
797,7808
797,8115
797,8162
797,8179
797,8201
797,8202
797,8235
797,8265
797,8518
797,8641
797,8712
797,8713
1077,1105
1077,1106
1077,1145
1077,1320
1077,1510
1077,1511
1077,1584
1077,1585
1077,1920
1077,2132
1077,2257
1077,2258
1077,2283
1077,2485
1077,2678
1077,2679
1077,2681
1077,2701
1077,2702
1077,2703
1077,2777
1077,2874
1077,3041
1077,3361
1077,3362
1077,3384
1077,3556
1077,3627
1077,3822
1077,4061
1077,4114
1077,4383
1077,4384
1077,4496
1077,4526
1077,4725
1077,4726
1077,5102
1077,5161
1077,5288
1077,5411
1077,5525
1077,5526
1077,5527
1077,5576
1077,5577
1077,5578
1077,5707
1077,5835
1077,5851
1077,5894
1077,5981
1077,6007
1077,6202
1077,6338
1077,6339
1077,6376
1077,6631
1077,6810
1077,6811
1077,6895
1077,6982
1077,6987
1077,6988
1077,7273
1077,7499
1077,7790
1077,7799
1077,7808
1077,8115
1077,8162
1077,8179
1077,8201
1077,8202
1077,8235
1077,8265
1077,8518
1077,8641
1077,8712
1077,8713
1105,1106
1105,1145
1105,1320
1105,1510
1105,1511
1105,1584
1105,1585
1105,1920
1105,2132
1105,2257
1105,2258
1105,2283
1105,2485
1105,2678
1105,2679
1105,2681
1105,2701
1105,2702
1105,2703
1105,2777
1105,2874
1105,3041
1105,3361
1105,3362
1105,3384
1105,3556
1105,3627
1105,3822
1105,4061
1105,4114
1105,4383
1105,4384
1105,4496
1105,4526
1105,4725
1105,4726
1105,5102
1105,5161
1105,5288
1105,5411
1105,5525
1105,5526
1105,5527
1105,5576
1105,5577
1105,5578
1105,5707
1105,5835
1105,5851
1105,5894
1105,5981
1105,6007
1105,6202
1105,6338
1105,6339
1105,6376
1105,6631
1105,6810
1105,6811
1105,6895
1105,6982
1105,6987
1105,6988
1105,7273
1105,7499
1105,7790
1105,7799
1105,7808
1105,8115
1105,8162
1105,8179
1105,8201
1105,8202
1105,8235
1105,8265
1105,8518
1105,8641
1105,8712
1105,8713
1106,1145
1106,1320
1106,1510
1106,1511
1106,1584
1106,1585
1106,1920
1106,2132
1106,2257
1106,2258
1106,2283
1106,2485
1106,2678
1106,2679
1106,2681
1106,2701
1106,2702
1106,2703
1106,2777
1106,2874
1106,3041
1106,3361
1106,3362
1106,3384
1106,3556
1106,3627
1106,3822
1106,4061
1106,4114
1106,4383
1106,4384
1106,4496
1106,4526
1106,4725
1106,4726
1106,5102
1106,5161
1106,5288
1106,5411
1106,5525
1106,5526
1106,5527
1106,5576
1106,5577
1106,5578
1106,5707
1106,5835
1106,5851
1106,5894
1106,5981
1106,6007
1106,6202
1106,6338
1106,6339
1106,6376
1106,6631
1106,6810
1106,6811
1106,6895
1106,6982
1106,6987
1106,6988
1106,7273
1106,7499
1106,7790
1106,7799
1106,7808
1106,8115
1106,8162
1106,8179
1106,8201
1106,8202
1106,8235
1106,8265
1106,8518
1106,8641
1106,8712
1106,8713
1145,1320
1145,1510
1145,1511
1145,1584
1145,1585
1145,1920
1145,2132
1145,2257
1145,2258
1145,2283
1145,2485
1145,2678
1145,2679
1145,2681
1145,2701
1145,2702
1145,2703
1145,2777
1145,2874
1145,3041
1145,3361
1145,3362
1145,3384
1145,3556
1145,3627
1145,3822
1145,4061
1145,4114
1145,4383
1145,4384
1145,4496
1145,4526
1145,4725
1145,4726
1145,5102
1145,5161
1145,5288
1145,5411
1145,5525
1145,5526
1145,5527
1145,5576
1145,5577
1145,5578
1145,5707
1145,5835
1145,5851
1145,5894
1145,5981
1145,6007
1145,6202
1145,6338
1145,6339
1145,6376
1145,6631
1145,6810
1145,6811
1145,6895
1145,6982
1145,6987
1145,6988
1145,7273
1145,7499
1145,7790
1145,7799
1145,7808
1145,8115
1145,8162
1145,8179
1145,8201
1145,8202
1145,8235
1145,8265
1145,8518
1145,8641
1145,8712
1145,8713
1320,1510
1320,1511
1320,1584
1320,1585
1320,1920
1320,2132
1320,2257
1320,2258
1320,2283
1320,2485
1320,2678
1320,2679
1320,2681
1320,2701
1320,2702
1320,2703
1320,2777
1320,2874
1320,3041
1320,3361
1320,3362
1320,3384
1320,3556
1320,3627
1320,3822
1320,4061
1320,4114
1320,4383
1320,4384
1320,4496
1320,4526
1320,4725
1320,4726
1320,5102
1320,5161
1320,5288
1320,5411
1320,5525
1320,5526
1320,5527
1320,5576
1320,5577
1320,5578
1320,5707
1320,5835
1320,5851
1320,5894
1320,5981
1320,6007
1320,6202
1320,6338
1320,6339
1320,6376
1320,6631
1320,6810
1320,6811
1320,6895
1320,6982
1320,6987
1320,6988
1320,7273
1320,7499
1320,7790
1320,7799
1320,7808
1320,8115
1320,8162
1320,8179
1320,8201
1320,8202
1320,8235
1320,8265
1320,8518
1320,8641
1320,8712
1320,8713
1510,1511
1510,1584
1510,1585
1510,1920
1510,2132
1510,2257
1510,2258
1510,2283
1510,2485
1510,2678
1510,2679
1510,2681
1510,2701
1510,2702
1510,2703
1510,2777
1510,2874
1510,3041
1510,3361
1510,3362
1510,3384
1510,3556
1510,3627
1510,3822
1510,4061
1510,4114
1510,4383
1510,4384
1510,4496
1510,4526
1510,4725
1510,4726
1510,5102
1510,5161
1510,5288
1510,5411
1510,5525
1510,5526
1510,5527
1510,5576
1510,5577
1510,5578
1510,5707
1510,5835
1510,5851
1510,5894
1510,5981
1510,6007
1510,6202
1510,6338
1510,6339
1510,6376
1510,6631
1510,6810
1510,6811
1510,6895
1510,6982
1510,6987
1510,6988
1510,7273
1510,7499
1510,7790
1510,7799
1510,7808
1510,8115
1510,8162
1510,8179
1510,8201
1510,8202
1510,8235
1510,8265
1510,8518
1510,8641
1510,8712
1510,8713
1511,1584
1511,1585
1511,1920
1511,2132
1511,2257
1511,2258
1511,2283
1511,2485
1511,2678
1511,2679
1511,2681
1511,2701
1511,2702
1511,2703
1511,2777
1511,2874
1511,3041
1511,3361
1511,3362
1511,3384
1511,3556
1511,3627
1511,3822
1511,4061
1511,4114
1511,4383
1511,4384
1511,4496
1511,4526
1511,4725
1511,4726
1511,5102
1511,5161
1511,5288
1511,5411
1511,5525
1511,5526
1511,5527
1511,5576
1511,5577
1511,5578
1511,5707
1511,5835
1511,5851
1511,5894
1511,5981
1511,6007
1511,6202
1511,6338
1511,6339
1511,6376
1511,6631
1511,6810
1511,6811
1511,6895
1511,6982
1511,6987
1511,6988
1511,7273
1511,7499
1511,7790
1511,7799
1511,7808
1511,8115
1511,8162
1511,8179
1511,8201
1511,8202
1511,8235
1511,8265
1511,8518
1511,8641
1511,8712
1511,8713
1584,1585
1584,1920
1584,2132
1584,2257
1584,2258
1584,2283
1584,2485
1584,2678
1584,2679
1584,2681
1584,2701
1584,2702
1584,2703
1584,2777
1584,2874
1584,3041
1584,3361
1584,3362
1584,3384
1584,3556
1584,3627
1584,3822
1584,4061
1584,4114
1584,4383
1584,4384
1584,4496
1584,4526
1584,4725
1584,4726
1584,5102
1584,5161
1584,5288
1584,5411
1584,5525
1584,5526
1584,5527
1584,5576
1584,5577
1584,5578
1584,5707
1584,5835
1584,5851
1584,5894
1584,5981
1584,6007
1584,6202
1584,6338
1584,6339
1584,6376
1584,6631
1584,6810
1584,6811
1584,6895
1584,6982
1584,6987
1584,6988
1584,7273
1584,7499
1584,7790
1584,7799
1584,7808
1584,8115
1584,8162
1584,8179
1584,8201
1584,8202
1584,8235
1584,8265
1584,8518
1584,8641
1584,8712
1584,8713
1585,1920
1585,2132
1585,2257
1585,2258
1585,2283
1585,2485
1585,2678
1585,2679
1585,2681
1585,2701
1585,2702
1585,2703
1585,2777
1585,2874
1585,3041
1585,3361
1585,3362
1585,3384
1585,3556
1585,3627
1585,3822
1585,4061
1585,4114
1585,4383
1585,4384
1585,4496
1585,4526
1585,4725
1585,4726
1585,5102
1585,5161
1585,5288
1585,5411
1585,5525
1585,5526
1585,5527
1585,5576
1585,5577
1585,5578
1585,5707
1585,5835
1585,5851
1585,5894
1585,5981
1585,6007
1585,6202
1585,6338
1585,6339
1585,6376
1585,6631
1585,6810
1585,6811
1585,6895
1585,6982
1585,6987
1585,6988
1585,7273
1585,7499
1585,7790
1585,7799
1585,7808
1585,8115
1585,8162
1585,8179
1585,8201
1585,8202
1585,8235
1585,8265
1585,8518
1585,8641
1585,8712
1585,8713
1920,2132
1920,2257
1920,2258
1920,2283
1920,2485
1920,2678
1920,2679
1920,2681
1920,2701
1920,2702
1920,2703
1920,2777
1920,2874
1920,3041
1920,3361
1920,3362
1920,3384
1920,3556
1920,3627
1920,3822
1920,4061
1920,4114
1920,4383
1920,4384
1920,4496
1920,4526
1920,4725
1920,4726
1920,5102
1920,5161
1920,5288
1920,5411
1920,5525
1920,5526
1920,5527
1920,5576
1920,5577
1920,5578
1920,5707
1920,5835
1920,5851
1920,5894
1920,5981
1920,6007
1920,6202
1920,6338
1920,6339
1920,6376
1920,6631
1920,6810
1920,6811
1920,6895
1920,6982
1920,6987
1920,6988
1920,7273
1920,7499
1920,7790
1920,7799
1920,7808
1920,8115
1920,8162
1920,8179
1920,8201
1920,8202
1920,8235
1920,8265
1920,8518
1920,8641
1920,8712
1920,8713
2132,2257
2132,2258
2132,2283
2132,2485
2132,2678
2132,2679
2132,2681
2132,2701
2132,2702
2132,2703
2132,2777
2132,2874
2132,3041
2132,3361
2132,3362
2132,3384
2132,3556
2132,3627
2132,3822
2132,4061
2132,4114
2132,4383
2132,4384
2132,4496
2132,4526
2132,4725
2132,4726
2132,5102
2132,5161
2132,5288
2132,5411
2132,5525
2132,5526
2132,5527
2132,5576
2132,5577
2132,5578
2132,5707
2132,5835
2132,5851
2132,5894
2132,5981
2132,6007
2132,6202
2132,6338
2132,6339
2132,6376
2132,6631
2132,6810
2132,6811
2132,6895
2132,6982
2132,6987
2132,6988
2132,7273
2132,7499
2132,7790
2132,7799
2132,7808
2132,8115
2132,8162
2132,8179
2132,8201
2132,8202
2132,8235
2132,8265
2132,8518
2132,8641
2132,8712
2132,8713
2257,2258
2257,2283
2257,2485
2257,2678
2257,2679
2257,2681
2257,2701
2257,2702
2257,2703
2257,2777
2257,2874
2257,3041
2257,3361
2257,3362
2257,3384
2257,3556
2257,3627
2257,3822
2257,4061
2257,4114
2257,4383
2257,4384
2257,4496
2257,4526
2257,4725
2257,4726
2257,5102
2257,5161
2257,5288
2257,5411
2257,5525
2257,5526
2257,5527
2257,5576
2257,5577
2257,5578
2257,5707
2257,5835
2257,5851
2257,5894
2257,5981
2257,6007
2257,6202
2257,6338
2257,6339
2257,6376
2257,6631
2257,6810
2257,6811
2257,6895
2257,6982
2257,6987
2257,6988
2257,7273
2257,7499
2257,7790
2257,7799
2257,7808
2257,8115
2257,8162
2257,8179
2257,8201
2257,8202
2257,8235
2257,8265
2257,8518
2257,8641
2257,8712
2257,8713
2258,2283
2258,2485
2258,2678
2258,2679
2258,2681
2258,2701
2258,2702
2258,2703
2258,2777
2258,2874
2258,3041
2258,3361
2258,3362
2258,3384
2258,3556
2258,3627
2258,3822
2258,4061
2258,4114
2258,4383
2258,4384
2258,4496
2258,4526
2258,4725
2258,4726
2258,5102
2258,5161
2258,5288
2258,5411
2258,5525
2258,5526
2258,5527
2258,5576
2258,5577
2258,5578
2258,5707
2258,5835
2258,5851
2258,5894
2258,5981
2258,6007
2258,6202
2258,6338
2258,6339
2258,6376
2258,6631
2258,6810
2258,6811
2258,6895
2258,6982
2258,6987
2258,6988
2258,7273
2258,7499
2258,7790
2258,7799
2258,7808
2258,8115
2258,8162
2258,8179
2258,8201
2258,8202
2258,8235
2258,8265
2258,8518
2258,8641
2258,8712
2258,8713
2283,2485
2283,2678
2283,2679
2283,2681
2283,2701
2283,2702
2283,2703
2283,2777
2283,2874
2283,3041
2283,3361
2283,3362
2283,3384
2283,3556
2283,3627
2283,3822
2283,4061
2283,4114
2283,4383
2283,4384
2283,4496
2283,4526
2283,4725
2283,4726
2283,5102
2283,5161
2283,5288
2283,5411
2283,5525
2283,5526
2283,5527
2283,5576
2283,5577
2283,5578
2283,5707
2283,5835
2283,5851
2283,5894
2283,5981
2283,6007
2283,6202
2283,6338
2283,6339
2283,6376
2283,6631
2283,6810
2283,6811
2283,6895
2283,6982
2283,6987
2283,6988
2283,7273
2283,7499
2283,7790
2283,7799
2283,7808
2283,8115
2283,8162
2283,8179
2283,8201
2283,8202
2283,8235
2283,8265
2283,8518
2283,8641
2283,8712
2283,8713
2485,2678
2485,2679
2485,2681
2485,2701
2485,2702
2485,2703
2485,2777
2485,2874
2485,3041
2485,3361
2485,3362
2485,3384
2485,3556
2485,3627
2485,3822
2485,4061
2485,4114
2485,4383
2485,4384
2485,4496
2485,4526
2485,4725
2485,4726
2485,5102
2485,5161
2485,5288
2485,5411
2485,5525
2485,5526
2485,5527
2485,5576
2485,5577
2485,5578
2485,5707
2485,5835
2485,5851
2485,5894
2485,5981
2485,6007
2485,6202
2485,6338
2485,6339
2485,6376
2485,6631
2485,6810
2485,6811
2485,6895
2485,6982
2485,6987
2485,6988
2485,7273
2485,7499
2485,7790
2485,7799
2485,7808
2485,8115
2485,8162
2485,8179
2485,8201
2485,8202
2485,8235
2485,8265
2485,8518
2485,8641
2485,8712
2485,8713
2678,2679
2678,2681
2678,2701
2678,2702
2678,2703
2678,2777
2678,2874
2678,3041
2678,3361
2678,3362
2678,3384
2678,3556
2678,3627
2678,3822
2678,4061
2678,4114
2678,4383
2678,4384
2678,4496
2678,4526
2678,4725
2678,4726
2678,5102
2678,5161
2678,5288
2678,5411
2678,5525
2678,5526
2678,5527
2678,5576
2678,5577
2678,5578
2678,5707
2678,5835
2678,5851
2678,5894
2678,5981
2678,6007
2678,6202
2678,6338
2678,6339
2678,6376
2678,6631
2678,6810
2678,6811
2678,6895
2678,6982
2678,6987
2678,6988
2678,7273
2678,7499
2678,7790
2678,7799
2678,7808
2678,8115
2678,8162
2678,8179
2678,8201
2678,8202
2678,8235
2678,8265
2678,8518
2678,8641
2678,8712
2678,8713
2679,2681
2679,2701
2679,2702
2679,2703
2679,2777
2679,2874
2679,3041
2679,3361
2679,3362
2679,3384
2679,3556
2679,3627
2679,3822
2679,4061
2679,4114
2679,4383
2679,4384
2679,4496
2679,4526
2679,4725
2679,4726
2679,5102
2679,5161
2679,5288
2679,5411
2679,5525
2679,5526
2679,5527
2679,5576
2679,5577
2679,5578
2679,5707
2679,5835
2679,5851
2679,5894
2679,5981
2679,6007
2679,6202
2679,6338
2679,6339
2679,6376
2679,6631
2679,6810
2679,6811
2679,6895
2679,6982
2679,6987
2679,6988
2679,7273
2679,7499
2679,7790
2679,7799
2679,7808
2679,8115
2679,8162
2679,8179
2679,8201
2679,8202
2679,8235
2679,8265
2679,8518
2679,8641
2679,8712
2679,8713
2681,2701
2681,2702
2681,2703
2681,2777
2681,2874
2681,3041
2681,3361
2681,3362
2681,3384
2681,3556
2681,3627
2681,3822
2681,4061
2681,4114
2681,4383
2681,4384
2681,4496
2681,4526
2681,4725
2681,4726
2681,5102
2681,5161
2681,5288
2681,5411
2681,5525
2681,5526
2681,5527
2681,5576
2681,5577
2681,5578
2681,5707
2681,5835
2681,5851
2681,5894
2681,5981
2681,6007
2681,6202
2681,6338
2681,6339
2681,6376
2681,6631
2681,6810
2681,6811
2681,6895
2681,6982
2681,6987
2681,6988
2681,7273
2681,7499
2681,7790
2681,7799
2681,7808
2681,8115
2681,8162
2681,8179
2681,8201
2681,8202
2681,8235
2681,8265
2681,8518
2681,8641
2681,8712
2681,8713
2701,2702
2701,2703
2701,2777
2701,2874
2701,3041
2701,3361
2701,3362
2701,3384
2701,3556
2701,3627
2701,3822
2701,4061
2701,4114
2701,4383
2701,4384
2701,4496
2701,4526
2701,4725
2701,4726
2701,5102
2701,5161
2701,5288
2701,5411
2701,5525
2701,5526
2701,5527
2701,5576
2701,5577
2701,5578
2701,5707
2701,5835
2701,5851
2701,5894
2701,5981
2701,6007
2701,6202
2701,6338
2701,6339
2701,6376
2701,6631
2701,6810
2701,6811
2701,6895
2701,6982
2701,6987
2701,6988
2701,7273
2701,7499
2701,7790
2701,7799
2701,7808
2701,8115
2701,8162
2701,8179
2701,8201
2701,8202
2701,8235
2701,8265
2701,8518
2701,8641
2701,8712
2701,8713
2702,2703
2702,2777
2702,2874
2702,3041
2702,3361
2702,3362
2702,3384
2702,3556
2702,3627
2702,3822
2702,4061
2702,4114
2702,4383
2702,4384
2702,4496
2702,4526
2702,4725
2702,4726
2702,5102
2702,5161
2702,5288
2702,5411
2702,5525
2702,5526
2702,5527
2702,5576
2702,5577
2702,5578
2702,5707
2702,5835
2702,5851
2702,5894
2702,5981
2702,6007
2702,6202
2702,6338
2702,6339
2702,6376
2702,6631
2702,6810
2702,6811
2702,6895
2702,6982
2702,6987
2702,6988
2702,7273
2702,7499
2702,7790
2702,7799
2702,7808
2702,8115
2702,8162
2702,8179
2702,8201
2702,8202
2702,8235
2702,8265
2702,8518
2702,8641
2702,8712
2702,8713
2703,2777
2703,2874
2703,3041
2703,3361
2703,3362
2703,3384
2703,3556
2703,3627
2703,3822
2703,4061
2703,4114
2703,4383
2703,4384
2703,4496
2703,4526
2703,4725
2703,4726
2703,5102
2703,5161
2703,5288
2703,5411
2703,5525
2703,5526
2703,5527
2703,5576
2703,5577
2703,5578
2703,5707
2703,5835
2703,5851
2703,5894
2703,5981
2703,6007
2703,6202
2703,6338
2703,6339
2703,6376
2703,6631
2703,6810
2703,6811
2703,6895
2703,6982
2703,6987
2703,6988
2703,7273
2703,7499
2703,7790
2703,7799
2703,7808
2703,8115
2703,8162
2703,8179
2703,8201
2703,8202
2703,8235
2703,8265
2703,8518
2703,8641
2703,8712
2703,8713
2777,2874
2777,3041
2777,3361
2777,3362
2777,3384
2777,3556
2777,3627
2777,3822
2777,4061
2777,4114
2777,4383
2777,4384
2777,4496
2777,4526
2777,4725
2777,4726
2777,5102
2777,5161
2777,5288
2777,5411
2777,5525
2777,5526
2777,5527
2777,5576
2777,5577
2777,5578
2777,5707
2777,5835
2777,5851
2777,5894
2777,5981
2777,6007
2777,6202
2777,6338
2777,6339
2777,6376
2777,6631
2777,6810
2777,6811
2777,6895
2777,6982
2777,6987
2777,6988
2777,7273
2777,7499
2777,7790
2777,7799
2777,7808
2777,8115
2777,8162
2777,8179
2777,8201
2777,8202
2777,8235
2777,8265
2777,8518
2777,8641
2777,8712
2777,8713
2874,3041
2874,3361
2874,3362
2874,3384
2874,3556
2874,3627
2874,3822
2874,4061
2874,4114
2874,4383
2874,4384
2874,4496
2874,4526
2874,4725
2874,4726
2874,5102
2874,5161
2874,5288
2874,5411
2874,5525
2874,5526
2874,5527
2874,5576
2874,5577
2874,5578
2874,5707
2874,5835
2874,5851
2874,5894
2874,5981
2874,6007
2874,6202
2874,6338
2874,6339
2874,6376
2874,6631
2874,6810
2874,6811
2874,6895
2874,6982
2874,6987
2874,6988
2874,7273
2874,7499
2874,7790
2874,7799
2874,7808
2874,8115
2874,8162
2874,8179
2874,8201
2874,8202
2874,8235
2874,8265
2874,8518
2874,8641
2874,8712
2874,8713
3041,3361
3041,3362
3041,3384
3041,3556
3041,3627
3041,3822
3041,4061
3041,4114
3041,4383
3041,4384
3041,4496
3041,4526
3041,4725
3041,4726
3041,5102
3041,5161
3041,5288
3041,5411
3041,5525
3041,5526
3041,5527
3041,5576
3041,5577
3041,5578
