id,name,money,institute
0,Fotios Papadimitrakopoulos,320000,University of Connecticut
1,Richard Crooks,25000,Texas A&M Research Foundation
2,Jeffrey Proehl,167000,Dartmouth College
3,Yukiko Goda,18000,University of California-San Diego
4,MarcAndre Meyers,250000,University of California-San Diego
5,Sia NematNasser,497741,University of California-San Diego
6,Wayne Raskind,81900,University of Southern California
7,Maria Feng,75000,University of California-Irvine
8,George Varghese,141680,Washington University
9,Gurudatta Parulkar,381691,Washington University
10,Marcel Waldvogel,141680,Washington University
12,Juan Lopez,94000,Pennsylvania State Univ University Park
13,Jie Shen,131500,Pennsylvania State Univ University Park
14,Min Xiao,205000,University of Arkansas
15,Yongqing Li,205000,University of Arkansas
16,Steven George,7000,Gordon Research Conferences
17,Harry Gillis,7000,Gordon Research Conferences
18,Carlyle Storm,218287,Gordon Research Conferences
19,Ursula Gibson,52600,Dartmouth College
20,Richard McGehee,64931,University of Minnesota-Twin Cities
21,William Mason,11500,University of California-Davis
22,Peter Rodman,11500,University of California-Davis
24,Peggy Agouris,322712,University of Maine
25,Linda Figueroa,74897,Colorado School of Mines
26,Hans Reich,403000,University of Wisconsin-Madison
29,Tyler Jarvis,19600,Brigham Young University
30,Yanhua Shih,5000,University of Maryland Baltimore County
31,Morton Rubin,5000,University of Maryland Baltimore County
32,Paul Roebber,293375,University of Wisconsin-Milwaukee
33,Sachin Sapatnekar,65200,University of Minnesota-Twin Cities
34,Nicholas Turro,260000,Columbia University
35,Ben OShaughnessy,260000,Columbia University
36,Ariel Anbar,326350,University of Rochester
37,John Quinn,48956,University of Pennsylvania
38,Ponisseril Somasundaran,9173,Columbia University
39,Marc Edwards,310000,Virginia Polytechnic Institute and State University
40,Dan Clemens,29999,Trustees of Boston University
41,James Jackson,29999,Trustees of Boston University
42,Lynne Deutsch,29999,Trustees of Boston University
43,Joseph Hora,29999,Trustees of Boston University
44,Joseph Ferrie,106525,Northwestern University
45,Sandra Greer,417808,University of Maryland College Park
46,Michael Harris,417808,University of Maryland College Park
47,Paul Friedrich,6060,University of Chicago
48,David Pollard,55756,Stanford University
52,Ravi Janardan,205044,University of Minnesota-Twin Cities
53,George Denton,42526,University of Maine
54,David Bogy,200000,University of California-Berkeley
55,YingCheng Lai,270000,University of Kansas Main Campus
56,Roger Kreuz,900000,University of Memphis
57,Arthur Graesser,900000,University of Memphis
58,Max Garzon,900000,University of Memphis
59,William Marks,900000,University of Memphis
60,Stanley Franklin,900000,University of Memphis
61,Ronald Olson,19153,Missouri University of Science and Technology
62,Robert DuBois,221203,Missouri University of Science and Technology
63,Beny Neta,148089,Naval Postgraduate School
64,Joshua Gordis,148089,Naval Postgraduate School
65,Juan Lopez,16267,Arizona State University
66,Jie Shen,16267,Arizona State University
67,Robert Dunbar,72444,William Marsh Rice University
68,WGilbert Clark,262186,University of California-Los Angeles
69,Mark Conradi,270000,Washington University
70,Ronald Welch,31000,University of Alabama in Huntsville
71,LungWen Tsai,30000,University of Maryland College Park
72,Yogendra Joshi,30000,University of Maryland College Park
73,Marjorieann Natishan,30000,University of Maryland College Park
78,ShiKuo Chang,18924,University of Pittsburgh
79,Louise Comfort,18924,University of Pittsburgh
80,Thomas Weingartner,356905,University of Alaska Fairbanks Campus
81,Robert Moss,440900,Rutgers University New Brunswick
82,Deborah Anthony,72670,Colorado State University
83,Pierre Julien,72670,Colorado State University
84,Ellen Wohl,114377,Colorado State University
85,Layachi Hadji,111000,University of Alabama Tuscaloosa
86,AnthonyM Davis,111000,University of Alabama Tuscaloosa
87,Barry Jackson,100000,New Jersey Institute of Technology
88,Erv Bales,100000,New Jersey Institute of Technology
89,Golgen Bengu,133333,New Jersey Institute of Technology
90,Edwards Dauenheimer,100000,New Jersey Institute of Technology
91,Stephen Palumbi,455495,Harvard University
92,Bradley Jones,89850,Wake Forest University
93,Scott Richardson,1564540,University of Oklahoma Norman Campus
94,Fred Brock,1564540,University of Oklahoma Norman Campus
95,William Beasley,1564540,University of Oklahoma Norman Campus
96,Kelvin Droegemeier,1613439,University of Oklahoma Norman Campus
97,Jerald Brotzge,1564540,University of Oklahoma Norman Campus
98,Kenneth Crawford,1564540,University of Oklahoma Norman Campus
99,PeterAV Anderson,47894,University of Florida
100,Robert Greenberg,47894,University of Florida
101,JanAD Zeevaart,130000,Michigan State University
102,Dale Anderson,186000,University of Texas at Arlington
103,Guojun Liao,186000,University of Texas at Arlington
107,Jeffrey Moore,437000,University of Illinois at Urbana-Champaign
108,Michael Hamada,262609,University of Michigan Ann Arbor
109,CFJeff Wu,262609,University of Michigan Ann Arbor
110,Lee Bairnsfather,552893,Louisiana Board of Regents
111,Jerry Draayer,1204735,Louisiana Board of Regents
112,Steve Landry,552893,Louisiana Board of Regents
113,Tonya Peeples,310000,University of Iowa
114,Snehalata Huzurbazar,70000,University of Wyoming
115,Tianquan Lian,382000,Emory University
116,Noah Gans,251012,University of Pennsylvania
117,Peter Kelemen,325000,Woods Hole Oceanographic Institution
118,JGregory Hirth,254883,Woods Hole Oceanographic Institution
119,Zdenek Bazant,469886,Northwestern University
120,Paul Min,269999,Washington University
121,John Camp,415060,Wayne State University
122,HFred Henneike,100000,Georgia State University
123,Lynn Hart,100000,Georgia State University
124,Ed Dubinsky,112500,Georgia State University
125,Ross Gagliano,100000,Georgia State University
126,Jean Bevis,100000,Georgia State University
128,Ann Butler,238795,George Mason University
129,Andrew Black,1201310,Oregon Health and Science University
130,James Hook,1201310,Oregon Health and Science University
131,Calton Pu,1201310,Oregon Health and Science University
132,Philip Cohen,1201310,Oregon Health and Science University
133,Ronald Cole,1201310,Oregon Health and Science University
134,Kristin Bennett,225022,Rensselaer Polytechnic Institute
135,HaeSoo Oh,18726,University of North Carolina at Charlotte
136,David Sanchez,470000,Texas A&M Engineering Experiment Station
137,Mauro Castro,470000,Texas A&M Engineering Experiment Station
138,Francisco Hidalgo,470000,Texas A&M Engineering Experiment Station
139,Diana Marinez,510000,Texas A&M Engineering Experiment Station
140,Katherine Price,470000,Texas A&M Engineering Experiment Station
141,David Nelson,730000,Harvard University
142,John Brigham,261969,Florida State University
143,Boris Magasanik,10000,Massachusetts Institute of Technology
145,Adriana Briscoe,10000,Harvard University
146,Richard Lewontin,17940,Harvard University
147,Naomi Pierce,10000,Harvard University
148,Byung Kim,347775,University of Massachusetts Amherst
149,Ian Grosse,474966,University of Massachusetts Amherst
150,JEdward Sunderland,347775,University of Massachusetts Amherst
151,Patrick Henry,265800,Loyola University of Chicago
152,MauriceS Ku,25415,Washington State University
153,Gerald Edwards,25415,Washington State University
158,Dean Foster,104000,University of Pennsylvania
159,Robert Stine,104000,University of Pennsylvania
160,Nicholas Pinter,93609,Southern Illinois University at Carbondale
161,James Nielsen,3000,Fellowships
162,Nancy Totah,291000,University of Iowa
163,Frank DeToma,40000,Mount Holyoke College
164,Craig Woodard,420000,Mount Holyoke College
168,Timothy Considine,50000,Pennsylvania State Univ University Park
169,Rosina Georgiadis,179600,Trustees of Boston University
170,Joseph Humphrey,30000,Bucknell University
172,Stuart McLaughlin,280000,SUNY at Stony Brook
173,Zoya Popovic,1098285,University of Colorado at Boulder
174,Dragan Maksimovic,1296619,University of Colorado at Boulder
175,Mahesh Varanasi,1241619,University of Colorado at Boulder
176,Timothy Brown,1081619,University of Colorado at Boulder
177,Yinyu Ye,109466,University of Iowa
178,Wick Haxton,271000,University of Washington
