id,name,money,institute
0,Corinne Youda,13733,Individual Award
1,Peter Robinson,85000,University of Massachusetts Amherst
2,Patrick Egan,131647,Yale University
3,Vernon Hughes,301647,Yale University
5,Joseph Harris,118200,Brown University
6,William Fulton,118200,Brown University
7,none DATANOTAVAILABLE,757475,University of Alaska Fairbanks Campus
8,Tadao Murata,109610,University of Illinois at Chicago
9,Hassan Aref,84413,Brown University
10,Wendell Roelofs,207813,Cornell Univ - State: AWDS MADE PRIOR MAY 2010
12,Alberto Torchinsky,23313,Indiana University
13,Peter Ney,112535,University of Wisconsin-Madison
14,Thomas Kurtz,112535,University of Wisconsin-Madison
15,David Murcray,883220,University of Denver
17,TNejat Veziroglu,2905,Travel Award
19,Willard Miller,5023141,University of Minnesota-Twin Cities
20,Avner Friedman,5023141,University of Minnesota-Twin Cities
21,Betty Gaffney,122200,Johns Hopkins University
24,Norman Lebovitz,44233,University of Chicago
25,Herman Cummins,14922,CUNY City College
26,Michael OKeeffe,264900,Arizona State University
28,Lazaro Mandel,175000,Duke University
29,Melvyn Lieberman,175000,Duke University
30,Ehud Kalai,33584,Northwestern University
31,Richard Traxler,5742,University of Rhode Island
33,George Williams,2999,Washington State University
34,George Carrier,164787,Harvard University
35,None None,8200,College of William and Mary
36,Frank DiMaggio,87620,Columbia University
37,Robert Haralick,196794,Virginia Polytechnic Institute and State University
38,Linda Shapiro,196794,Virginia Polytechnic Institute and State University
39,WangPing Chen,110100,University of Illinois at Urbana-Champaign
40,Robert Furlong,98536,Wayne State University
41,Alan Morris,98536,Wayne State University
42,Joseph Katz,39485,Johns Hopkins University
43,Raymond Rishel,84281,University of Kentucky
44,Patricia Pessar,28000,Duke University
45,Carl Morris,78058,University of Texas at Austin
46,Samuel Krimm,45300,University of Michigan Ann Arbor
47,Worth Nowlin,832312,Texas A&M University Main Campus
49,Kenneth Janda,12450,Northwestern University
52,Arthur Oleinick,132936,University of Michigan Ann Arbor
53,Jiri Jonas,507980,University of Illinois at Urbana-Champaign
55,Andrew DePristo,132000,University of North Carolina at Chapel Hill
56,Tomas Baer,590300,University of North Carolina at Chapel Hill
57,Maria Comninou,81518,University of Michigan Ann Arbor
58,Noboru Kikuchi,164247,University of Michigan Ann Arbor
59,Milton Zaitlin,105000,Cornell University
60,Steven Wofsy,518600,Harvard University
61,Michael McElroy,518600,Harvard University
62,John Wingfield,130000,Rockefeller University
63,None None,598600,Cornell University
64,David Enfield,117161,Oregon State University
65,Arnold Pizer,24984,University of Rochester
68,Robert Dean,250297,University of Delaware
69,Robert Dalrymple,264930,University of Delaware
71,George Saridis,167996,Rensselaer Polytechnic Institute
72,William Odum,72683,University of Virginia Main Campus
73,Kenneth Peal,899187,Woods Hole Oceanographic Institution
74,Robert Gara,170000,University of Washington
75,Herbert Killackey,240000,University of California-Irvine
76,MaryLou King,175977,University of Virginia Main Campus
78,Laurence Madin,5000,Woods Hole Oceanographic Institution
80,Karl Rubin,44000,Individual Award
81,Peter Luh,47950,University of Connecticut
82,Susan Riechert,24520,University of Tennessee Knoxville
83,James Daly,29003,University of Rhode Island
84,MElisabeth PateCornell,47807,Massachusetts Institute of Technology
85,Leonard Mirman,53000,University of Illinois at Urbana-Champaign
86,Tokuo Yamamoto,195576,University of Miami Rosenstiel School of Marine&Atmospheric Sci
88,Richard Sparks,1426175,University of Illinois at Urbana-Champaign
89,Norman Cliff,92489,University of Southern California
90,Paul Engelking,126000,University of Oregon Eugene
91,Jerry Waxman,30873,CUNY Queens College
95,Peter Diamond,182940,Massachusetts Institute of Technology
96,Elwyn Simons,87066,Duke University
97,William Dunn,15300,Individual Award
98,Shaul Levi,142000,Oregon State University
99,Mark Ptashne,100000,Harvard University
100,Michael Pinedo,44000,Georgia Tech Research Corporation
102,Robert Owen,31738,University of Michigan Ann Arbor
103,Bruce Wilkinson,31738,University of Michigan Ann Arbor
104,Karl Smith,21600,Individual Award
106,Joel Weisman,1687,Travel Award
107,Frank White,15680,Individual Award
110,Kevin Cox,49656,Ohio State University
111,Howard Mel,3350,University of California-Berkeley
113,Robert Kirshner,179400,University of Michigan Ann Arbor
114,Douglas Richstone,90000,University of Michigan Ann Arbor
115,Hugh Ducklow,122111,Columbia University Lamont Doherty Earth Observatory
116,Morris Cohen,2224,Travel Award
117,RichardF Crang,24000,University of Illinois at Urbana-Champaign
118,Phillip Geil,236500,University of Illinois at Urbana-Champaign
119,David Wiemer,19900,University of Iowa
120,Robert Angelici,149900,Iowa State University
121,Lex Oversteegen,44445,University of Alabama at Birmingham
122,John Freeman,48726,Massachusetts Institute of Technology
123,Fred Wilson,130000,Kansas State University
126,John Muckstadt,263271,Cornell University
127,Donald Avery,59724,Brown University
128,Sangduk Kim,144000,Temple University
129,Frank Aplan,267326,Pennsylvania State Univ University Park
130,Richard Klimpel,330014,Pennsylvania State Univ University Park
131,Howard Elliott,69947,Colorado State University
132,Charles Parsons,265986,Columbia University
133,Isaac Levi,265986,Columbia University
136,Sandra Harding,5000,University of Delaware
137,TehLung Ku,228977,University of Southern California
138,Philip Skell,181500,Pennsylvania State Univ University Park
139,Richard Hunt,83000,Johns Hopkins University
140,Rubby Sherr,1650225,Princeton University
141,Robert Naumann,1650225,Princeton University
142,Frank Calaprice,1650225,Princeton University
143,Myron Thompson,73800,University of Florida
144,John Edman,5000,University of Massachusetts Amherst
145,John Nicholls,80027,Harvard University
146,Carol Dweck,80027,Harvard University
147,Gary Schumacher,10113,Individual Award
148,Mario Molina,131400,University of California-Irvine
149,Anthony Otsuka,100000,University of California-Berkeley
150,Duncan Moore,223709,University of Rochester
151,Kenneth Gross,27588,University of North Carolina at Chapel Hill
152,Thomas Gordon,144754,Emory University
153,David McCauley,49095,Vanderbilt University
154,Alan Barrett,291400,Massachusetts Institute of Technology
155,Philip Myers,291400,Massachusetts Institute of Technology
156,George Halsey,245829,University of Washington
157,O Whittemore,215900,University of Washington
158,Kenneth Lauer,14307,University of Notre Dame
159,Bruce Ralston,18933,University of Tennessee Knoxville
161,June FessendenRaden,46395,Individual Award
162,Ivan Sellin,146468,University of Tennessee Knoxville
163,Marianne Breinig,136500,University of Tennessee Knoxville
