id,name,money,institute
0,William Resetarits,10000,University of Illinois at Urbana-Champaign
2,Jonathan Machta,257000,University of Massachusetts Amherst
3,Dan Willard,100000,SUNY at Albany
4,Michael Driscoll,220000,Portland State University
5,John Largier,3759796,University of California-San Diego Scripps Inst of Oceanography
6,Clive Dorman,3759796,University of California-San Diego Scripps Inst of Oceanography
7,Edward Dever,3759796,University of California-San Diego Scripps Inst of Oceanography
8,Michiko Nakano,329917,Oregon Health and Science University
9,Chet Rakocinski,171376,University of Southern Mississippi
10,Alice Gast,545000,Stanford University
11,Sheryl Sorby,1396002,Michigan Technological University
12,Jacqueline Huntoon,1098014,Michigan Technological University
13,Chris Anderson,1009603,Michigan Technological University
14,LeRoy Oberto,1009603,Michigan Technological University
15,Fritz Erickson,1581029,Michigan Technological University
16,Gary Young,242031,Trustees of Boston University
17,Martin Charns,242031,Trustees of Boston University
18,Richard Woodring,4270000,Drexel University
19,Aminta HawkinsBreaux,4270000,Drexel University
20,Harvill Eaton,4270000,Drexel University
21,Stephen Director,4270000,Drexel University
22,Ali Houshmand,4270000,Drexel University
23,David Deming,164029,University of Oklahoma Norman Campus
31,Sheldon Ross,260262,University of California-Berkeley
32,Robert Erlandson,79920,Wayne State University
33,Gustavo Ponce,64853,University of California-Santa Barbara
34,David Catlin,167055,Purdue Research Foundation
35,John Valentine,203247,Georgia Tech Research Corporation
37,Michael Fanelli,94734,University of North Texas
38,Duncan Weathers,94734,University of North Texas
39,Christopher Littler,94734,University of North Texas
40,Ronald Noel,105619,Rensselaer Polytechnic Institute
41,Selmer Bringsjord,105619,Rensselaer Polytechnic Institute
42,Xiaoping Hu,400000,University of Minnesota-Twin Cities
43,SeongGi Kim,400000,University of Minnesota-Twin Cities
44,Rolf Gruetter,400000,University of Minnesota-Twin Cities
45,Michael Garwood,400000,University of Minnesota-Twin Cities
46,Kamil Ugurbil,400000,University of Minnesota-Twin Cities
47,George Happ,263388,University of Alaska Fairbanks Campus
48,Aruna Nadasen,107999,University of Michigan Ann Arbor
51,Martha Teeter,372072,Boston College
52,Mary Roberts,387789,Boston College
53,Udayan Mohanty,372072,Boston College
54,Clare OConnor,372072,Boston College
55,Fred Roesler,240000,University of Wisconsin-Madison
56,Robert Duce,30888,Texas A&M Research Foundation
57,Allan Pred,9900,University of California-Berkeley
58,Roy Williams,96466,California Institute of Technology
59,Thomas Prince,46466,California Institute of Technology
60,Stuart Anderson,46466,California Institute of Technology
61,Elizabeth Brandt,19363,University of Nevada Las Vegas
62,Gary Palmer,19363,University of Nevada Las Vegas
63,Susanne Stemmer,9534,William Marsh Rice University
64,Nigel Browning,9534,William Marsh Rice University
65,Joel Schildbach,298386,Johns Hopkins University
66,Eaton Lattman,556561,Johns Hopkins University
